資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150407","00679B","元大美債20年","27.31","+0.12","27.43","27.45","27.31","93696000","2565025280","3010","27.30","27.31","7690692000","9999.95","0.01"
"1150407","00687B","國泰20年美債","28.37","+0.12","28.48","28.50","28.37","29970000","852045880","1858","28.36","28.37","5902634927","9999.95","0.01"
"1150407","00687C","國泰20年美債+櫃U","9.40","+0.07","9.40","9.40","9.40","25200","236880","3","9.37","9.39","2012268","9999.95","0.01"
"1150407","00694B","富邦美債1-3","42.23","-0.06","42.29","42.29","42.20","377000","15918960","45","42.22","42.23","183076000","9999.95","0.01"
"1150407","00695B","富邦美債7-10","35.89","+0.03","35.74","35.99","35.74","174000","6250960","26","35.86","35.87","39186000","9999.95","0.01"
"1150407","00696B","富邦美債20年","29.74","+0.15","29.80","29.83","29.74","13069000","389083340","159","29.73","29.74","674181000","9999.95","0.01"
"1150407","00697B","元大美債7-10","36.15","+0.02","36.13","36.24","36.13","608000","21991920","90","36.15","36.16","66212000","9999.95","0.01"
"1150407","00719B","元大美債1-3","31.48","-0.04","31.52","31.52","31.45","2207000","69518050","427","31.48","31.49","516014000","9999.95","0.01"
"1150407","00720B","元大投資級公司債","33.59","+0.23","33.56","33.67","33.56","7720000","259619170","1135","33.59","33.60","4070609000","9999.95","0.01"
"1150407","00722B","群益投資級電信債","36.84","+0.25","36.86","36.95","36.83","2546000","93872760","132","36.83","36.84","1477239000","9999.95","0.01"
"1150407","00723B","群益投資級科技債","31.42","+0.24","31.18","31.48","31.18","150000","4715350","13","31.35","31.41","1518083000","9999.95","0.01"
"1150407","00724B","群益投資級金融債","34.29","+0.19","34.28","34.36","34.27","3679000","126190550","116","34.29","34.30","3067275000","9999.95","0.01"
"1150407","00725B","國泰投資級公司債","35.66","+0.29","35.76","35.76","35.64","4175000","149017040","602","35.65","35.66","3760706000","9999.95","0.01"
"1150407","00726B","國泰新興投等債","33.20","+0.08","33.29","33.29","33.18","148000","4914060","34","33.19","33.20","1196989000","9999.95","0.01"
"1150407","00727B","國泰優選非投等債","40.27","+0.12","39.60","40.31","39.60","147000","5911230","15","40.25","40.29","56689000","9999.95","0.01"
"1150407","00734B","台新JPM新興債","----","---","----","----","----","0","0","0","15.84","15.86","26979000","9999.95","0.01"
"1150407","00740B","富邦全球投等債","39.08","+0.31","39.01","39.14","39.01","3295000","128806040","344","39.07","39.08","1987471000","9999.95","0.01"
"1150407","00741B","富邦全球非投等債","37.96","+0.24","37.51","38.00","37.51","141000","5351090","24","37.96","37.97","14628000","9999.95","0.01"
"1150407","00746B","富邦A級公司債","36.19","+0.23","36.18","36.27","36.18","944000","34192900","44","36.19","36.21","2385964000","9999.95","0.01"
"1150407","00749B","凱基新興債10+","31.85","+0.11","31.79","31.86","31.79","107000","3407850","5","31.47","31.86","1098500000","9999.95","0.01"
"1150407","00750B","凱基科技債10+","33.71","+0.29","33.67","33.71","33.67","103000","3472010","3","33.65","33.70","147500000","9999.95","0.01"
"1150407","00751B","元大AAA至A公司債","32.09","+0.26","32.08","32.16","32.07","10372000","333099920","1068","32.08","32.09","5238603000","9999.95","0.01"
"1150407","00754B","群益AAA-AA公司債","34.31","+0.24","34.38","34.38","34.30","148000","5080660","13","34.13","34.31","1173900000","9999.95","0.01"
"1150407","00755B","群益投資級公用債","33.24","+0.22","33.30","33.31","33.24","144000","4788850","10","33.23","33.24","274730000","9999.95","0.01"
"1150407","00756B","群益投等新興公債","31.49","-0.09","31.48","31.57","31.45","119000","3746120","19","31.48","31.49","1458800000","9999.95","0.01"
