資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150422","00679B","元大美債20年","27.02","-0.09","27.05","27.05","26.98","23335000","630205750","3645","27.01","27.02","7544692000","9999.95","0.01"
"1150422","00687B","國泰20年美債","28.08","-0.10","28.10","28.15","28.05","19274000","541087450","2364","28.07","28.08","5804134927","9999.95","0.01"
"1150422","00687C","國泰20年美債+櫃U","9.41","-0.04","9.41","9.41","9.41","75000","705750","6","9.41","9.42","2012268","9999.95","0.01"
"1150422","00694B","富邦美債1-3","41.43","+0.01","41.42","41.46","41.42","694000","28761980","44","41.43","41.44","173576000","9999.95","0.01"
"1150422","00695B","富邦美債7-10","35.27","-0.08","35.25","35.27","35.23","329000","11597290","61","35.25","35.27","38686000","9999.95","0.01"
"1150422","00696B","富邦美債20年","29.15","-0.10","29.14","29.16","29.10","2831000","82458470","181","29.14","29.15","652681000","9999.95","0.01"
"1150422","00697B","元大美債7-10","35.81","-0.09","35.82","35.82","35.79","380000","13604200","141","35.80","35.82","66712000","9999.95","0.01"
"1150422","00719B","元大美債1-3","31.16","+0.04","31.12","31.18","31.12","3159000","98418500","464","31.16","31.17","525014000","9999.95","0.01"
"1150422","00720B","元大投資級公司債","33.51","-0.06","33.53","33.53","33.46","7960000","266570320","1239","33.50","33.51","4053609000","9999.95","0.01"
"1150422","00722B","群益投資級電信債","36.07","-0.09","36.10","36.15","36.03","965000","34793120","246","36.07","36.08","1467239000","9999.95","0.01"
"1150422","00723B","群益投資級科技債","30.85","-0.09","30.88","30.88","30.85","212000","6540780","12","30.85","30.88","1520583000","9999.95","0.01"
"1150422","00724B","群益投資級金融債","33.68","-0.09","33.73","33.73","33.67","3696000","124491540","133","33.71","33.72","3077275000","9999.95","0.01"
"1150422","00725B","國泰投資級公司債","35.09","-0.06","35.07","35.10","35.04","11468000","402154830","785","35.09","35.10","3793206000","9999.95","0.01"
"1150422","00726B","國泰新興投等債","33.45","+0.02","33.41","33.45","33.40","230000","7686520","38","33.40","33.45","1199489000","9999.95","0.01"
"1150422","00727B","國泰優選非投等債","39.22","+0.01","39.20","39.24","39.19","120000","4705350","12","39.20","39.21","57189000","9999.95","0.01"
"1150422","00734B","台新JPM新興債","15.84","-0.01","15.84","15.85","15.84","147000","2329580","13","15.84","15.85","26979000","9999.95","0.01"
"1150422","00740B","富邦全球投等債","38.74","-0.12","38.80","38.80","38.72","1861000","72120430","133","38.74","38.76","2021471000","9999.95","0.01"
"1150422","00741B","富邦全球非投等債","37.38","-0.02","37.40","37.40","37.32","169000","6312700","24","37.38","37.43","14628000","9999.95","0.01"
"1150422","00746B","富邦A級公司債","35.65","-0.08","35.61","35.65","35.57","730000","25998480","33","35.61","35.65","2415964000","9999.95","0.01"
"1150422","00749B","凱基新興債10+","31.79","-0.04","31.79","31.79","31.79","103000","3274370","5","31.75","31.77","1100500000","9999.95","0.01"
"1150422","00750B","凱基科技債10+","33.15","-0.09","33.15","33.15","33.15","100000","3315000","2","33.10","33.17","148000000","9999.95","0.01"
"1150422","00751B","元大AAA至A公司債","31.93","-0.05","31.98","31.98","31.88","5532000","176521160","773","31.92","31.93","5243603000","9999.95","0.01"
"1150422","00754B","群益AAA-AA公司債","34.04","-0.10","34.06","34.06","34.02","116000","3948090","9","33.51","0.00","1207400000","9999.95","0.01"
"1150422","00755B","群益投資級公用債","33.12","-0.08","33.10","33.13","33.09","116000","3841840","15","33.10","33.14","274730000","9999.95","0.01"
"1150422","00756B","群益投等新興公債","32.02","-0.03","32.05","32.05","31.98","121000","3875040","15","32.00","32.02","1458800000","9999.95","0.01"
"1150422","00758B","復華能源債","51.85","-0.10","51.85","51.85","51.85","100000","5185000","2","51.75","52.05","5525000","9999.95","0.01"
"1150422","00759B","復華製藥債","55.00","-0.15","55.00","55.00","55.00","150000","8250000","6","54.85","55.05","47525000","9999.95","0.01"
"1150422","00760B","復華新興企業債","54.25","-0.05","54.25","54.35","54.25","161000","8749450","12","54.20","54.30","435520000","9999.95","0.01"
"1150422","00761B","國泰A級公司債","34.92","-0.07","34.77","34.92","34.77","687000","23968000","62","34.87","34.92","2738089000","9999.95","0.01"
"1150422","00764B","群益25年美債","28.05","-0.09","28.11","28.11","28.01","3419000","95844190","148","28.03","28.05","1576500000","9999.95","0.01"
"1150422","00768B","復華20年美債","51.00","-0.25","51.15","51.15","50.95","186000","9481600","32","51.00","51.05","729600000","9999.95","0.01"
"1150422","00772B","中信高評級公司債","33.94","-0.07","33.98","33.98","33.89","2715000","92089580","534","33.93","33.94","3456290000","9999.95","0.01"
"1150422","00773B","中信優先金融債","35.95","-0.07","35.94","35.95","35.89","998000","35837010","97","35.92","35.95","2581290000","9999.95","0.01"
"1150422","00777B","凱基AAA至A公司債","32.83","-0.09","32.85","32.86","32.83","116000","3809330","7","32.80","32.93","1862150000","9999.95","0.01"
"1150422","00778B","凱基金融債20+","34.48","-0.06","34.45","34.48","34.40","150000","5170250","10","34.42","34.50","1507150000","9999.95","0.01"
"1150422","00779B","凱基美債25+","28.43","-0.07","28.40","28.43","28.38","326000","9267030","6","28.40","28.43","1302150000","9999.95","0.01"
"1150422","00780B","國泰A級金融債","37.60","-0.05","37.60","37.61","37.59","138000","5188530","10","37.59","37.60","230602000","9999.95","0.01"
"1150422","00781B","國泰A級科技債","28.90","-0.06","28.90","28.90","28.88","163000","4707620","15","28.88","28.93","7836000","9999.95","0.01"
"1150422","00782B","國泰A級公用債","30.55","-0.02","30.56","30.56","30.50","226000","6899980","23","30.55","30.56","18967000","9999.95","0.01"
"1150422","00785B","富邦金融投等債","34.90","-0.09","34.94","34.94","34.88","52000","1814820","4","34.87","34.93","1003966000","9999.95","0.01"
"1150422","00786B","元大10年IG銀行債","32.84","-0.11","32.80","32.89","32.80","18000","591380","7","32.78","32.81","24566000","9999.95","0.01"
"1150422","00787B","元大10年IG醫療債","32.74","-0.01","32.79","32.79","32.74","9000","294920","9","32.74","32.75","13306000","9999.95","0.01"
"1150422","00788B","元大10年IG電能債","30.40","0.00","30.42","30.42","30.38","59000","1793960","14","30.39","30.40","28206000","9999.95","0.01"
"1150422","00789B","復華公司債A3","48.47","-0.10","48.46","48.47","48.46","106000","5136800","6","48.44","48.51","446100000","9999.95","0.01"
"1150422","00791B","復華信用債1-5","56.45","0.00","56.45","56.45","56.45","103000","5814350","5","56.35","56.40","279100000","9999.95","0.01"
"1150422","00792B","群益A級公司債","31.90","-0.07","31.92","31.92","31.87","147000","4688250","13","23.50","31.92","2247115000","9999.95","0.01"
"1150422","00793B","群益AAA-A醫療債","30.94","-0.10","30.95","30.95","30.94","100000","3094500","4","30.88","0.00","3526000","9999.95","0.01"
"1150422","00795B","中信美國公債20年","27.25","-0.09","27.31","27.31","27.22","5885000","160338340","674","27.24","27.25","1678598000","9999.95","0.01"
"1150422","00799B","國泰A級醫療債","30.05","-0.04","30.30","30.30","30.00","426000","12789630","59","30.02","30.05","24036000","9999.95","0.01"
"1150422","00834B","第一金金融債10+","34.11","除息","34.10","34.15","34.10","116000","3960890","11","34.14","34.19","23198000","9999.95","0.01"
"1150422","00836B","永豐10年A公司債","29.00","-0.07","28.98","29.00","28.98","2000","57980","2","28.95","29.01","580041000","9999.95","0.01"
"1150422","00840B","凱基IG精選15+","30.19","-0.06","30.19","30.19","30.19","100000","3019000","2","30.14","30.24","59431000","9999.95","0.01"
