資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150420","00679B","元大美債20年","27.04","+0.13","27.00","27.07","27.00","27995000","756869590","3608","27.04","27.05","7559692000","9999.95","0.01"
"1150420","00687B","國泰20年美債","28.10","+0.12","28.06","28.13","28.06","27569000","774565690","2747","28.09","28.10","5806134927","9999.95","0.01"
"1150420","00687C","國泰20年美債+櫃U","9.40","+0.04","9.38","9.40","9.38","300","2817","3","9.40","9.41","2012268","9999.95","0.01"
"1150420","00694B","富邦美債1-3","41.51","除息","41.65","41.65","41.48","281000","11675310","43","41.51","41.52","173076000","9999.95","0.01"
"1150420","00695B","富邦美債7-10","35.36","除息","35.28","35.45","35.28","247000","8739870","36","35.36","35.37","38186000","9999.95","0.01"
"1150420","00696B","富邦美債20年","29.15","除息","29.15","29.20","29.14","3264000","95192770","152","29.15","29.16","651181000","9999.95","0.01"
"1150420","00697B","元大美債7-10","35.87","+0.02","35.85","35.94","35.84","471000","16903550","117","35.87","35.90","66712000","9999.95","0.01"
"1150420","00719B","元大美債1-3","31.16","-0.03","31.19","31.25","31.11","5468000","170288860","829","31.15","31.16","524014000","9999.95","0.01"
"1150420","00720B","元大投資級公司債","33.44","+0.06","33.45","33.50","33.41","6605000","220980630","1151","33.44","33.45","4060609000","9999.95","0.01"
"1150420","00722B","群益投資級電信債","36.07","除息","36.10","36.10","36.05","2967000","106996340","284","36.06","36.07","1467239000","9999.95","0.01"
"1150420","00723B","群益投資級科技債","30.86","除息","30.92","30.92","30.85","106000","3271260","10","30.85","30.86","1520583000","9999.95","0.01"
"1150420","00724B","群益投資級金融債","33.68","除息","33.80","33.80","33.65","2135000","71875750","119","33.68","33.69","3086275000","9999.95","0.01"
"1150420","00725B","國泰投資級公司債","35.04","除息","35.13","35.13","35.03","4196000","147098990","1014","35.03","35.04","3784706000","9999.95","0.01"
"1150420","00726B","國泰新興投等債","33.43","+0.07","33.37","33.44","33.37","176000","5881860","32","33.40","33.43","1202489000","9999.95","0.01"
"1150420","00727B","國泰優選非投等債","39.28","除息","39.65","39.89","39.23","348000","13703940","31","39.26","39.27","57189000","9999.95","0.01"
"1150420","00734B","台新JPM新興債","15.83","+0.02","15.83","15.83","15.82","106000","1677970","13","15.81","15.83","26979000","9999.95","0.01"
"1150420","00740B","富邦全球投等債","38.75","除息","38.80","38.80","38.72","1816000","70375760","197","38.75","38.76","2017471000","9999.95","0.01"
"1150420","00741B","富邦全球非投等債","37.47","除息","37.00","37.54","37.00","257000","9604720","37","37.45","37.48","14628000","9999.95","0.01"
"1150420","00746B","富邦A級公司債","35.63","除息","35.64","35.65","35.61","871000","31031310","32","35.61","35.63","2413964000","9999.95","0.01"
"1150420","00749B","凱基新興債10+","31.85","除息","31.75","31.88","31.75","115000","3662690","8","31.80","31.82","1098500000","9999.95","0.01"
