資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150320","00679B","元大美債20年","27.49","+0.11","27.49","27.53","27.47","26874000","739047030","3444","27.49","27.50","7820192000","9999.95","0.01"
"1150320","00687B","國泰20年美債","28.57","+0.15","28.57","28.60","28.53","32959000","941832070","2863","28.57","28.58","5983134927","9999.95","0.01"
"1150320","00687C","國泰20年美債+櫃U","9.44","+0.06","9.46","9.46","9.44","26000","245944","7","9.43","9.44","2012268","9999.95","0.01"
"1150320","00694B","富邦美債1-3","42.16","-0.05","42.21","42.21","42.06","111000","4677880","24","42.16","42.17","181576000","9999.95","0.01"
"1150320","00695B","富邦美債7-10","36.02","0.00","36.00","36.05","36.00","248000","8933890","21","36.00","36.01","39186000","9999.95","0.01"
"1150320","00696B","富邦美債20年","29.92","+0.14","29.88","29.95","29.88","2000000","59857950","100","29.91","29.92","673681000","9999.95","0.01"
"1150320","00697B","元大美債7-10","36.28","除息","36.47","36.47","36.24","277000","10051960","81","36.27","36.30","66712000","9999.95","0.01"
"1150320","00719B","元大美債1-3","31.42","-0.03","31.41","31.44","31.30","1122000","35233990","259","31.42","31.43","519514000","9999.95","0.01"
"1150320","00720B","元大投資級公司債","33.45","+0.24","33.32","33.48","33.32","7878000","263410430","1277","33.45","33.46","4134609000","9999.95","0.01"
"1150320","00722B","群益投資級電信債","36.75","+0.24","36.56","36.79","36.56","1232000","45259210","195","36.74","36.75","1489739000","9999.95","0.01"
"1150320","00723B","群益投資級科技債","31.32","+0.22","31.23","31.32","31.23","100000","3129940","8","31.27","31.29","1516583000","9999.95","0.01"
"1150320","00724B","群益投資級金融債","34.23","+0.12","34.13","34.25","34.13","3741000","128064550","83","34.23","34.24","3063775000","9999.95","0.01"
"1150320","00725B","國泰投資級公司債","35.49","+0.21","35.42","35.52","35.42","4102000","145561890","778","35.49","35.50","3748206000","9999.95","0.01"
"1150320","00726B","國泰新興投等債","33.31","0.00","33.37","33.37","33.22","141000","4695720","22","33.31","33.32","1193989000","9999.95","0.01"
"1150320","00727B","國泰優選非投等債","40.00","0.00","40.05","40.05","39.86","117000","4679010","9","39.97","40.01","55189000","9999.95","0.01"
"1150320","00734B","台新JPM新興債","15.83","-0.04","15.81","15.83","15.81","102000","1614620","4","15.84","15.86","26979000","9999.95","0.01"
"1150320","00740B","富邦全球投等債","38.92","+0.20","38.72","38.94","38.72","3201000","124554060","87","38.92","38.93","1981971000","9999.95","0.01"
"1150320","00741B","富邦全球非投等債","37.60","0.00","37.60","37.60","37.54","129000","4849020","17","37.56","37.60","14628000","9999.95","0.01"
"1150320","00746B","富邦A級公司債","36.09","+0.16","36.04","36.11","36.04","1239000","44687880","34","36.08","36.10","2383464000","9999.95","0.01"
"1150320","00749B","凱基新興債10+","31.95","+0.02","31.86","31.97","31.86","123000","3929210","7","31.92","31.94","1136500000","9999.95","0.01"
"1150320","00750B","凱基科技債10+","33.61","+0.25","33.56","33.61","33.56","110000","3696600","4","33.53","33.60","147500000","9999.95","0.01"
"1150320","00751B","元大AAA至A公司債","31.94","除息","31.89","31.97","31.88","10245000","327232100","975","31.94","31.95","5323603000","9999.95","0.01"
"1150320","00754B","群益AAA-AA公司債","34.16","+0.24","34.00","34.16","34.00","60000","2048430","9","34.12","34.14","1145900000","9999.95","0.01"
"1150320","00755B","群益投資級公用債","33.21","+0.25","33.16","33.23","33.16","77000","2555970","9","33.20","33.22","274730000","9999.95","0.01"
"1150320","00756B","群益投等新興公債","31.55","-0.05","31.50","31.55","31.45","80000","2522630","20","31.54","31.55","1457800000","9999.95","0.01"
"1150320","00758B","復華能源債","51.85","+0.50","51.85","51.85","51.85","100000","5185000","2","51.65","51.90","5525000","9999.95","0.01"
"1150320","00759B","復華製藥債","55.15","+0.50","55.15","55.15","55.15","100000","5515000","2","55.00","55.05","47525000","9999.95","0.01"
"1150320","00760B","復華新興企業債","53.85","-0.05","53.50","53.95","53.50","123000","6623300","11","53.75","53.85","458020000","9999.95","0.01"
"1150320","00761B","國泰A級公司債","34.95","+0.23","34.94","34.99","34.94","230000","8038400","40","34.94","34.95","2768089000","9999.95","0.01"
"1150320","00764B","群益25年美債","28.53","+0.13","28.56","28.56","28.53","3573000","102024760","106","28.52","28.53","1551500000","9999.95","0.01"
"1150320","00768B","復華20年美債","51.85","+0.20","51.90","51.90","51.85","292000","15154550","20","51.85","51.90","734100000","9999.95","0.01"
"1150320","00772B","中信高評級公司債","34.02","+0.18","33.93","34.05","33.93","3736000","127070720","543","34.02","34.03","3504290000","9999.95","0.01"
"1150320","00773B","中信優先金融債","36.13","+0.13","36.02","36.13","36.02","1969000","71073070","123","36.12","36.13","2580790000","9999.95","0.01"
"1150320","00777B","凱基AAA至A公司債","33.07","+0.28","33.06","33.07","33.06","105000","3472300","4","33.01","33.05","1862150000","9999.95","0.01"
"1150320","00778B","凱基金融債20+","34.75","+0.22","34.75","34.75","34.75","100000","3475000","2","34.70","34.73","1507150000","9999.95","0.01"
"1150320","00779B","凱基美債25+","28.95","+0.18","28.93","28.98","28.93","382000","11058100","11","28.91","28.92","1303150000","9999.95","0.01"
"1150320","00780B","國泰A級金融債","37.87","+0.04","37.84","37.87","37.80","113000","4278910","6","37.83","37.85","233102000","9999.95","0.01"
"1150320","00781B","國泰A級科技債","28.86","+0.11","28.80","28.86","28.80","110000","3171330","8","28.80","28.87","7336000","9999.95","0.01"
"1150320","00782B","國泰A級公用債","31.11","+0.19","31.14","31.14","31.08","156000","4853340","13","31.09","31.11","17967000","9999.95","0.01"
"1150320","00785B","富邦金融投等債","35.43","+0.10","35.45","35.45","35.43","52000","1842380","4","35.40","35.43","1016966000","9999.95","0.01"
"1150320","00786B","元大10年IG銀行債","32.87","+0.05","32.92","32.92","32.86","5000","164390","5","32.81","32.87","25066000","9999.95","0.01"
"1150320","00787B","元大10年IG醫療債","32.76","除息","32.65","32.76","32.65","19000","622020","12","32.71","32.76","13806000","9999.95","0.01"
"1150320","00788B","元大10年IG電能債","30.37","+0.20","30.28","30.37","30.28","141000","4278490","13","30.37","30.38","29706000","9999.95","0.01"
"1150320","00789B","復華公司債A3","49.33","+0.39","49.29","49.33","49.29","106000","5228740","6","49.23","49.32","416100000","9999.95","0.01"
"1150320","00791B","復華信用債1-5","57.40","-0.05","57.40","57.40","57.40","100000","5740000","2","57.20","57.35","277100000","9999.95","0.01"
"1150320","00792B","群益A級公司債","31.96","+0.24","31.95","31.97","31.94","110000","3515410","13","31.89","31.95","2194115000","9999.95","0.01"
"1150320","00793B","群益AAA-A醫療債","31.03","+0.17","31.01","31.04","31.01","130000","4034550","8","31.02","31.04","4026000","9999.95","0.01"
"1150320","00795B","中信美國公債20年","27.71","+0.10","27.70","27.75","27.69","6640000","184098230","658","27.71","27.72","1868598000","9999.95","0.01"
"1150320","00799B","國泰A級醫療債","30.16","+0.21","30.00","30.16","30.00","185000","5573540","32","30.15","30.16","24036000","9999.95","0.01"
"1150320","00834B","第一金金融債10+","34.59","+0.17","34.59","34.59","34.59","100000","3459000","2","34.54","34.57","23198000","9999.95","0.01"
"1150320","00836B","永豐10年A公司債","29.36","+0.22","29.29","29.37","29.29","19000","557660","13","29.32","29.34","582541000","9999.95","0.01"
"1150320","00840B","凱基IG精選15+","30.35","+0.26","30.35","30.35","30.35","100000","3035000","2","30.26","30.33","59431000","9999.95","0.01"
"1150320","00841B","凱基AAA-AA公司債","29.65","+0.23","29.60","29.65","29.60","101000","2994600","3","29.58","29.63","70440000","9999.95","0.01"
"1150320","00842B","台新美元銀行債","31.31","+0.11","31.25","31.34","31.25","121000","3786930","14","31.32","31.34","12267000","9999.95","0.01"
"1150320","00844B","新光15年IG金融債","31.91","+0.22","31.89","31.91","31.89","88000","2807980","5","31.87","31.89","230675000","9999.95","0.01"
"1150320","00845B","富邦新興投等債","33.59","-0.03","33.59","33.59","33.59","100000","3359000","2","33.56","33.57","250551000","9999.95","0.01"
"1150320","00846B","富邦歐洲銀行債","36.33","-0.01","36.33","36.33","36.32","111000","4031630","9","36.30","36.36","74350000","9999.95","0.01"
"1150320","00847B","中信美國市政債","26.22","+0.11","26.28","26.28","26.21","221000","5794180","9","26.18","26.23","9305000","9999.95","0.01"
"1150320","00848B","中信新興亞洲債","34.71","-0.03","34.71","34.72","34.71","304000","10551880","7","34.66","34.70","136066000","9999.95","0.01"
"1150320","00849B","中信EM主權債0-5","37.73","-0.01","37.66","37.73","37.66","206000","7771540","9","37.67","37.72","485106000","9999.95","0.01"
"1150320","00853B","統一美債10年Aa-A","27.95","+0.19","27.78","27.97","27.78","617000","17243730","38","27.93","27.95","165634000","9999.95","0.01"
"1150320","00856B","永豐1-3年美公債","38.30","+0.05","38.33","38.33","38.20","8000","305880","4","38.19","38.29","6792000","9999.95","0.01"
"1150320","00857B","永豐20年美公債","24.03","+0.11","24.00","24.06","24.00","2108000","50672430","256","24.02","24.03","616268000","9999.95","0.01"
"1150320","00858","永豐美國500大","31.89","-0.03","31.85","31.90","31.83","683000","21766400","263","31.88","31.89","132874000","9999.95","0.01"
"1150320","00859B","群益0-1年美債","41.30","+0.03","41.34","41.34","41.22","2166000","89399710","66","41.29","41.30","18511000","9999.95","0.01"
"1150320","00860B","群益1-5Y投資級債","38.40","-0.02","38.40","38.40","38.39","80000","3071500","10","38.39","38.40","3171000","9999.95","0.01"
"1150320","00862B","中信投資級公司債","31.81","+0.20","31.67","31.83","31.67","487000","15490950","59","31.80","31.81","837381000","9999.95","0.01"
"1150320","00863B","中信全球電信債","32.44","+0.19","32.44","32.45","32.42","176000","5709010","14","32.40","32.43","577464000","9999.95","0.01"
"1150320","00864B","中信美國公債0-1","46.65","-0.02","46.54","46.67","46.49","1024000","47742820","99","46.66","46.67","149722000","9999.95","0.01"
"1150320","00867B","新光A-BBB電信債","31.73","+0.24","31.65","31.73","31.65","86000","2728700","4","31.66","31.68","504650000","9999.95","0.01"
"1150320","00870B","元大15年EM主權債","28.55","-0.12","28.64","28.64","28.55","4000","114340","4","28.53","28.63","627651000","9999.95","0.01"
"1150320","00877","復華中國5G","29.01","+0.55","28.35","29.33","28.24","4258000","123673990","924","29.00","29.01","143288000","9999.95","0.01"
"1150320","00883B","中信ESG投資級債","31.10","+0.17","31.02","31.11","31.02","205000","6375190","8","31.08","31.11","5758000","9999.95","0.01"
"1150320","00884B","中信低碳新興債","29.90","-0.11","29.88","29.90","29.88","203000","6069640","7","29.87","29.89","75940000","9999.95","0.01"
"1150320","00886","永豐美國科技","34.61","+0.02","34.61","34.61","34.61","10000","346100","2","34.37","34.62","4451000","9999.95","0.01"
"1150320","00887","永豐中國科技50大","12.80","+0.05","12.75","12.94","12.67","5692000","72984240","953","12.80","12.81","427351000","9999.95","0.01"
"1150320","00888","永豐台灣ESG","23.25","-0.11","23.36","23.45","23.10","527000","12264020","202","23.25","23.26","293478000","25.57","20.93"
"1150320","00890B","凱基ESG BBB債15+","32.51","+0.16","32.56","32.58","32.51","324000","10549160","25","32.51","32.55","19264000","9999.95","0.01"
"1150320","00928","中信上櫃ESG 30","24.91","-0.25","25.30","25.66","24.48","370000","9242660","127","24.76","24.92","28856000","27.40","22.42"
"1150320","00931B","統一美債20年","13.89","+0.05","13.90","13.92","13.88","3338000","46417610","369","13.89","13.90","2285898000","9999.95","0.01"
"1150320","00933B","國泰10Y+金融債","16.16","+0.05","16.13","16.17","16.13","9136000","147563810","947","16.15","16.16","6861458000","9999.95","0.01"
"1150320","00937B","群益ESG投等債20+","14.91","+0.09","14.88","14.93","14.88","71562000","1066723120","4650","14.91","14.92","18310305000","9999.95","0.01"
"1150320","00942B","台新美A公司債20+","14.47","+0.11","14.43","14.48","14.43","1999000","28917610","117","14.47","14.49","1913959000","9999.95","0.01"
"1150320","00948B","中信優息投資級債","9.51","+0.05","9.49","9.52","9.49","12028000","114410510","514","9.51","9.53","4002927000","9999.95","0.01"
"1150320","00950B","凱基A級公司債","14.24","+0.06","14.21","14.26","14.21","4464000","63588030","269","14.24","14.25","3690809000","9999.95","0.01"
"1150320","00955","中信日本商社","15.57","-0.11","15.64","15.64","15.55","6334000","98703890","2426","15.56","15.57","635931000","9999.95","0.01"
"1150320","00957B","兆豐US優選投等債","13.63","+0.08","13.61","13.64","13.61","495000","6742910","87","13.62","13.63","240763000","9999.95","0.01"
"1150320","00958B","永豐ESG銀行債15+","9.38","+0.03","9.39","9.39","9.37","3855000","36160820","53","9.37","9.38","159271000","9999.95","0.01"
"1150320","00959B","大華投等美債15Y+","9.46","+0.06","9.42","9.46","9.42","1699000","16059430","147","9.45","9.46","582336000","9999.95","0.01"
"1150320","00966B","統一ESG投等債15+","14.05","+0.08","14.01","14.06","14.01","579000","8128620","47","14.04","14.05","148732000","9999.95","0.01"
"1150320","00967B","元大優息美債","9.35","除息","9.34","9.37","9.34","403000","3771200","33","9.36","9.37","211407000","9999.95","0.01"
"1150320","00968B","元大優息投等債","9.33","除息","9.31","9.34","9.30","4368000","40748630","171","9.33","9.34","688011000","9999.95","0.01"
"1150320","00969B","元大零息超長美債","8.63","+0.10","8.64","8.65","8.63","2131000","18411900","94","8.63","8.64","207133000","9999.95","0.01"
"1150320","00970B","新光BBB投等債20+","9.40","+0.04","9.39","9.42","9.39","2462000","23149740","102","9.40","9.41","440729000","9999.95","0.01"
