資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150519","00679B","元大美債20年","26.22","+0.06","26.19","26.27","26.19","22142000","580778720","3540","26.22","26.23","7344192000","9999.95","0.01"
"1150519","00687B","國泰20年美債","27.26","+0.07","27.22","27.30","27.21","18796000","512280530","2322","27.25","27.26","5679634927","9999.95","0.01"
"1150519","00687C","國泰20年美債+櫃U","9.09","+0.02","9.09","9.09","9.09","25000","227250","2","9.07","9.09","2012268","9999.95","0.01"
"1150519","00694B","富邦美債1-3","41.60","-0.01","41.52","41.61","41.47","517000","21473600","37","41.60","41.61","41576000","9999.95","0.01"
"1150519","00695B","富邦美債7-10","34.84","+0.08","34.80","34.88","34.78","784000","27298510","43","34.84","34.87","38686000","9999.95","0.01"
"1150519","00696B","富邦美債20年","28.27","+0.03","28.25","28.32","28.25","2710000","76665280","120","28.27","28.29","686181000","9999.95","0.01"
"1150519","00697B","元大美債7-10","35.38","+0.09","35.27","35.40","35.26","1327000","46846840","113","35.38","35.39","67212000","9999.95","0.01"
"1150519","00719B","元大美債1-3","30.94","+0.02","30.86","30.95","30.85","3144000","97161500","461","30.93","30.94","540014000","9999.95","0.01"
"1150519","00720B","元大投資級公司債","32.47","-0.01","32.48","32.53","32.46","10917000","354736250","1441","32.47","32.48","4169109000","9999.95","0.01"
"1150519","00722B","群益投資級電信債","35.37","0.00","35.30","35.42","35.30","2937000","103911760","188","35.37","35.38","1467739000","9999.95","0.01"
"1150519","00723B","群益投資級科技債","30.27","-0.02","30.28","30.31","30.27","128000","3877400","10","30.24","30.26","1520583000","9999.95","0.01"
"1150519","00724B","群益投資級金融債","33.29","-0.02","33.30","33.40","33.29","2729000","90921260","95","33.29","33.31","3079775000","9999.95","0.01"
"1150519","00725B","國泰投資級公司債","34.57","+0.01","34.58","34.62","34.56","3875000","134018790","663","34.56","34.57","3782706000","9999.95","0.01"
"1150519","00726B","國泰新興投等債","32.46","0.00","32.43","32.48","32.42","190000","6167890","27","32.47","32.49","1195489000","9999.95","0.01"
"1150519","00727B","國泰優選非投等債","39.27","+0.03","39.11","39.28","39.11","403000","15804840","21","39.21","39.25","56689000","9999.95","0.01"
"1150519","00734B","台新JPM新興債","15.64","+0.09","15.64","15.64","15.64","1000","15640","1","15.51","15.53","26979000","9999.95","0.01"
"1150519","00740B","富邦全球投等債","38.05","除息","38.16","38.16","38.02","1419000","54010750","207","38.04","38.05","2078971000","9999.95","0.01"
"1150519","00741B","富邦全球非投等債","37.12","除息","37.20","37.20","37.10","118000","4380170","16","37.11","37.12","14628000","9999.95","0.01"
"1150519","00746B","富邦A級公司債","35.01","+0.01","35.07","35.07","34.99","1055000","36952120","36","34.99","35.00","2475464000","9999.95","0.01"
"1150519","00749B","凱基新興債10+","31.14","-0.01","31.14","31.14","31.14","100000","3114000","2","31.02","31.12","1106000000","9999.95","0.01"
"1150519","00750B","凱基科技債10+","32.50","-0.06","32.55","32.55","32.50","150000","4880000","7","32.44","32.52","148000000","9999.95","0.01"
"1150519","00751B","元大AAA至A公司債","31.19","-0.01","31.21","31.25","31.18","6187000","193091050","958","31.18","31.19","5233103000","9999.95","0.01"
"1150519","00754B","群益AAA-AA公司債","32.77","除息","32.78","32.81","32.77","124000","4065590","9","32.75","33.08","1407400000","9999.95","0.01"
"1150519","00755B","群益投資級公用債","32.08","除息","32.49","32.49","32.08","105000","3371870","8","32.05","32.08","282230000","9999.95","0.01"
