資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150423","00679B","元大美債20年","26.96","-0.06","27.02","27.02","26.95","26977000","727670750","4099","26.96","26.97","7538692000","9999.95","0.01"
"1150423","00687B","國泰20年美債","28.00","-0.08","28.05","28.06","28.00","28744000","805526130","3280","28.00","28.01","5792634927","9999.95","0.01"
"1150423","00687C","國泰20年美債+櫃U","9.35","-0.06","9.35","9.35","9.35","25000","233750","2","9.37","9.39","2012268","9999.95","0.01"
"1150423","00694B","富邦美債1-3","41.51","+0.08","41.44","41.52","41.44","556000","23062370","43","41.50","41.52","173576000","9999.95","0.01"
"1150423","00695B","富邦美債7-10","35.26","-0.01","35.25","35.29","35.25","220000","7758970","20","35.26","35.28","38686000","9999.95","0.01"
"1150423","00696B","富邦美債20年","29.07","-0.08","29.08","29.11","29.07","1270000","36949870","130","29.06","29.07","652681000","9999.95","0.01"
"1150423","00697B","元大美債7-10","35.82","+0.01","35.82","35.83","35.80","436000","15615430","90","35.82","35.83","66712000","9999.95","0.01"
"1150423","00719B","元大美債1-3","30.96","除息","30.95","30.99","30.90","2588000","80116500","731","30.95","30.96","526014000","9999.95","0.01"
"1150423","00720B","元大投資級公司債","32.97","除息","33.03","33.04","32.96","8912000","294068210","1849","32.97","32.98","4052109000","9999.95","0.01"
"1150423","00722B","群益投資級電信債","36.04","-0.03","36.03","36.07","36.00","2476000","89210650","176","36.03","36.04","1467239000","9999.95","0.01"
"1150423","00723B","群益投資級科技債","30.82","-0.03","30.81","30.84","30.81","103000","3175430","5","30.80","30.81","1520583000","9999.95","0.01"
"1150423","00724B","群益投資級金融債","33.68","0.00","33.68","33.72","33.65","3807000","128206760","109","33.66","33.68","3077275000","9999.95","0.01"
"1150423","00725B","國泰投資級公司債","35.02","-0.07","35.09","35.09","35.00","8026000","281331610","860","35.01","35.02","3799706000","9999.95","0.01"
"1150423","00726B","國泰新興投等債","33.40","-0.05","33.43","33.43","33.33","151000","5041030","29","33.38","33.40","1199489000","9999.95","0.01"
"1150423","00727B","國泰優選非投等債","39.20","-0.02","39.18","39.23","39.16","171000","6702610","17","39.16","39.20","57189000","9999.95","0.01"
"1150423","00734B","台新JPM新興債","15.78","-0.06","15.78","15.78","15.78","11000","173580","2","15.83","15.84","26979000","9999.95","0.01"
"1150423","00740B","富邦全球投等債","38.73","-0.01","38.74","38.79","38.71","1678000","64992540","164","38.72","38.73","2021471000","9999.95","0.01"
"1150423","00741B","富邦全球非投等債","37.41","+0.03","37.22","37.44","37.22","108000","4041580","10","37.42","37.43","14628000","9999.95","0.01"
"1150423","00746B","富邦A級公司債","35.62","-0.03","35.48","35.63","35.48","1306000","46500830","35","35.61","35.62","2415964000","9999.95","0.01"
"1150423","00749B","凱基新興債10+","31.75","-0.04","31.75","31.75","31.75","100000","3175000","2","31.68","31.71","1100500000","9999.95","0.01"
"1150423","00750B","凱基科技債10+","33.15","0.00","33.15","33.15","33.15","100000","3315000","2","33.04","33.10","148000000","9999.95","0.01"
"1150423","00751B","元大AAA至A公司債","31.86","-0.07","31.90","31.92","31.85","8084000","257758870","1002","31.85","31.86","5243603000","9999.95","0.01"
"1150423","00754B","群益AAA-AA公司債","33.98","-0.06","34.02","34.02","33.98","108000","3671940","10","33.50","34.45","1207400000","9999.95","0.01"
"1150423","00755B","群益投資級公用債","33.12","0.00","33.10","33.12","33.09","163000","5397290","14","33.06","33.15","274730000","9999.95","0.01"
"1150423","00756B","群益投等新興公債","31.96","-0.06","32.04","32.04","31.91","126000","4026590","17","31.95","31.99","1458800000","9999.95","0.01"
"1150423","00758B","復華能源債","51.85","0.00","51.85","51.85","51.85","100000","5185000","2","51.65","52.00","5525000","9999.95","0.01"
"1150423","00759B","復華製藥債","55.00","0.00","55.05","55.15","55.00","140000","7703450","10","54.80","54.90","47525000","9999.95","0.01"
"1150423","00760B","復華新興企業債","54.30","+0.05","54.15","54.55","54.15","169000","9191100","28","54.25","54.30","435520000","9999.95","0.01"
"1150423","00761B","國泰A級公司債","34.82","-0.10","34.84","34.84","34.81","447000","15565530","31","34.80","34.82","2738089000","9999.95","0.01"
"1150423","00764B","群益25年美債","27.99","-0.06","28.00","28.02","27.99","3152000","88273080","118","27.98","27.99","1576500000","9999.95","0.01"
"1150423","00768B","復華20年美債","50.95","-0.05","50.95","51.00","50.90","1072000","54618200","42","50.95","51.00","729600000","9999.95","0.01"
"1150423","00772B","中信高評級公司債","33.87","-0.07","33.92","33.92","33.86","1402000","47504910","502","33.86","33.87","3456290000","9999.95","0.01"
"1150423","00773B","中信優先金融債","35.92","-0.03","35.90","35.94","35.88","1680000","60347160","83","35.91","35.92","2581290000","9999.95","0.01"
"1150423","00777B","凱基AAA至A公司債","32.84","+0.01","32.83","32.84","32.83","101000","3316830","3","32.73","32.87","1862150000","9999.95","0.01"
"1150423","00778B","凱基金融債20+","34.50","+0.02","34.50","34.50","34.50","100000","3450000","2","34.40","34.45","1507150000","9999.95","0.01"
"1150423","00779B","凱基美債25+","28.42","-0.01","28.41","28.42","28.37","375000","10654620","11","28.35","28.37","1302150000","9999.95","0.01"
"1150423","00780B","國泰A級金融債","37.57","-0.03","37.56","37.58","37.54","169000","6350120","7","37.55","37.56","230602000","9999.95","0.01"
"1150423","00781B","國泰A級科技債","28.86","-0.04","28.85","28.86","28.84","88000","2538330","13","28.83","28.90","7836000","9999.95","0.01"
"1150423","00782B","國泰A級公用債","30.47","-0.08","30.50","30.50","30.47","164000","5000530","16","30.47","30.49","18967000","9999.95","0.01"
"1150423","00785B","富邦金融投等債","34.91","+0.01","34.66","34.91","34.66","51000","1780160","3","34.89","34.90","1037466000","9999.95","0.01"
"1150423","00786B","元大10年IG銀行債","32.82","-0.02","32.83","32.85","32.78","82000","2692350","19","32.79","32.82","24566000","9999.95","0.01"
"1150423","00787B","元大10年IG醫療債","32.75","+0.01","32.74","32.75","32.72","26000","851080","8","32.72","32.73","13306000","9999.95","0.01"
"1150423","00788B","元大10年IG電能債","30.00","除息","30.02","30.02","30.00","21000","630150","8","29.98","30.00","28206000","9999.95","0.01"
"1150423","00789B","復華公司債A3","48.45","-0.02","48.45","48.45","48.45","100000","4845000","2","48.34","48.40","446100000","9999.95","0.01"
"1150423","00791B","復華信用債1-5","56.55","+0.10","56.45","56.55","56.45","107000","6045350","4","56.30","56.45","279100000","9999.95","0.01"
"1150423","00792B","群益A級公司債","31.87","-0.03","31.87","31.89","31.87","101000","3218890","5","31.82","31.86","2247115000","9999.95","0.01"
"1150423","00793B","群益AAA-A醫療債","30.94","0.00","30.94","30.94","30.94","100000","3094000","4","30.88","30.98","3526000","9999.95","0.01"
"1150423","00795B","中信美國公債20年","27.20","-0.05","27.21","27.23","27.19","9763000","265730380","676","27.20","27.21","1678598000","9999.95","0.01"
"1150423","00799B","國泰A級醫療債","30.01","-0.04","30.04","30.04","30.00","133000","3994530","23","30.01","30.02","24036000","9999.95","0.01"
