日期,股票代號,股票名稱,收盤價,月平均價
"1150210","0050","元大台灣50","75.50","72.96"
"1150210","0051","元大中型100","105.40","105.06"
"1150210","0052","富邦科技","44.95","43.39"
"1150210","0053","元大電子","166.10","161.00"
"1150210","0055","元大MSCI金融","32.93","32.37"
"1150210","0056","元大高股息","38.34","37.72"
"1150210","0057","富邦摩台","222.30","215.96"
"1150210","0061","元大寶滬深","23.75","23.47"
"1150210","006203","元大MSCI台灣","136.40","132.16"
"1150210","006204","永豐臺灣加權","168.00","163.63"
"1150210","006205","富邦上証","41.27","40.69"
"1150210","006206","元大上證50","38.38","37.88"
"1150210","006207","復華滬深","31.93","31.48"
"1150210","006208","富邦台50","174.80","168.87"
"1150210","00625K","富邦上証+R","","9.05"
"1150210","00631L","元大台灣50正2","469.35","443.79"
"1150210","00632R","元大台灣50反1","14.36","14.81"
"1150210","00633L","富邦上証正2","48.33","47.38"
"1150210","00634R","富邦上証反1","3.24","3.28"
"1150210","00635U","期元大S&P黃金","53.35","52.15"
"1150210","00636","國泰中國A50","26.95","26.67"
"1150210","00636K","國泰中國A50+U","8.61","8.49"
"1150210","00637L","元大滬深300正2","19.87","19.49"
"1150210","00638R","元大滬深300反1","6.93","7.03"
"1150210","00639","富邦深100","15.55","15.35"
"1150210","00640L","富邦日本正2","98.60","90.24"
"1150210","00641R","富邦日本反1","4.06","4.24"
"1150210","00642U","期元大S&P石油","16.93","16.64"
"1150210","00643","群益深証中小","18.01","17.69"
"1150210","00643K","群益深証中小+R","","3.87"
"1150210","00645","富邦日本","54.05","51.67"
"1150210","00646","元大S&P500","68.90","68.50"
"1150210","00647L","元大S&P500正2","119.15","117.54"
"1150210","00648R","元大S&P500反1","4.30","4.35"
"1150210","00650L","復華香港正2","19.42","18.94"
"1150210","00651R","復華香港反1","5.03","5.10"
"1150210","00652","富邦印度","37.37","37.00"
"1150210","00653L","富邦印度正2","56.90","55.58"
"1150210","00654R","富邦印度反1","6.27","6.39"
"1150210","00655L","國泰中國A50正2","33.46","32.86"
"1150210","00656R","國泰中國A50反1","6.15","6.23"
"1150210","00657","國泰日經225","68.00","64.68"
"1150210","00657K","國泰日經225+U","21.64","20.51"
"1150210","00660","元大歐洲50","44.42","43.68"
"1150210","00661","元大日經225","74.60","70.79"
"1150210","00662","富邦NASDAQ","102.35","102.13"
"1150210","00663L","國泰臺灣加權正2","61.25","57.96"
"1150210","00664R","國泰臺灣加權反1","2.32","2.39"
"1150210","00665L","富邦恒生國企正2","11.35","11.02"
"1150210","00666R","富邦恒生國企反1","8.53","8.72"
"1150210","00668","國泰美國道瓊","57.75","56.98"
"1150210","00668K","國泰美國道瓊+U","18.28","18.04"
"1150210","00669R","國泰美國道瓊反1","5.50","5.59"
"1150210","00670L","富邦NASDAQ正2","158.20","157.66"
"1150210","00671R","富邦NASDAQ反1","2.86","2.88"
"1150210","00673R","期元大S&P原油反1","25.19","25.59"
"1150210","00674R","期元大S&P黃金反1","4.97","5.11"
"1150210","00675L","富邦臺灣加權正2","186.10","176.08"
"1150210","00676R","富邦臺灣加權反1","7.90","8.14"
"1150210","00678","群益那斯達克生技","36.08","35.92"
"1150210","00680L","元大美債20正2","7.24","7.17"
"1150210","00681R","元大美債20反1","20.75","20.88"
"1150210","00682U","期元大美元指數","19.90","20.02"
"1150210","00683L","期元大美元指正2","20.19","20.42"
"1150210","00684R","期元大美元指反1","15.75","15.66"
"1150210","00685L","群益臺灣加權正2","167.05","158.09"
"1150210","00686R","群益臺灣加權反1","1.41","1.46"
"1150210","00688L","國泰20年美債正2","7.22","7.15"
"1150210","00689R","國泰20年美債反1","21.57","21.74"
"1150210","00690","兆豐藍籌30","52.25","50.63"
"1150210","00692","富邦公司治理","66.45","64.37"
"1150210","00693U","期街口S&P黃豆","21.19","20.74"
"1150210","00700","富邦恒生國企","18.81","18.52"
"1150210","00701","國泰股利精選30","29.33","29.00"
"1150210","00702","國泰標普低波高息","24.36","23.99"
"1150210","00703","台新MSCI中國","22.09","21.81"
"1150210","00706L","期元大S&P日圓正2","20.71","20.51"
"1150210","00707R","期元大S&P日圓反1","31.18","31.18"
"1150210","00708L","期元大S&P黃金正2","115.95","111.16"
"1150210","00709","富邦歐洲","39.48","38.97"
"1150210","00710B","復華彭博非投等債","19.11","19.13"
"1150210","00711B","復華彭博新興債","16.39","16.36"
"1150210","00712","復華富時不動產","9.32","9.38"
"1150210","00713","元大台灣高息低波","52.05","51.55"
"1150210","00714","群益道瓊美國地產","20.70","20.44"
"1150210","00715L","期街口布蘭特正2","25.16","24.21"
"1150210","00717","富邦美國特別股","15.20","15.21"
"1150210","00728","第一金工業30","42.35","41.44"
"1150210","00730","富邦臺灣優質高息","22.63","22.71"
"1150210","00731","復華富時高息低波","72.50","71.73"
"1150210","00733","富邦臺灣中小","49.37","49.53"
"1150210","00735","國泰臺韓科技","64.20","62.46"
"1150210","00736","國泰新興市場","29.62","29.20"
"1150210","00737","國泰AI機器人","35.44","35.08"
"1150210","00738U","期元大道瓊白銀","65.85","65.47"
"1150210","00739","元大MSCI A股","27.43","27.11"
"1150210","00752","中信中國50","26.51","26.26"
"1150210","00753L","中信中國50正2","12.66","12.42"
"1150210","00757","統一FANG+","110.80","111.21"
"1150210","00762","元大全球AI","84.65","83.50"
"1150210","00763U","期街口道瓊銅","32.37","32.18"
"1150210","00770","國泰北美科技","53.05","52.68"
"1150210","00771","元大US高息特別股","16.26","16.35"
"1150210","00775B","新光投等債15+","33.01","32.92"
"1150210","00783","富邦中証500","28.56","28.22"
"1150210","00830","國泰費城半導體","57.00","55.71"
"1150210","00850","元大臺灣ESG永續","62.65","60.94"
"1150210","00851","台新全球AI","56.15","56.01"
"1150210","00852L","國泰美國道瓊正2","32.85","31.94"
"1150210","00861","元大全球未來通訊","63.30","61.87"
"1150210","00865B","國泰US短期公債","47.50","47.57"
"1150210","00875","國泰網路資安","36.41","36.41"
"1150210","00876","元大全球5G","61.80","59.59"
"1150210","00878","國泰永續高股息","23.23","22.84"
"1150210","00881","國泰台灣科技龍頭","35.26","34.19"
"1150210","00882","中信中國高股息","16.02","15.74"
"1150210","00885","富邦越南","17.88","17.89"
"1150210","00891","中信關鍵半導體","24.41","23.62"
"1150210","00892","富邦台灣半導體","26.29","25.52"
"1150210","00893","國泰智能電動車","34.26","33.75"
"1150210","00894","中信小資高價30","31.63","30.77"
"1150210","00895","富邦未來車","41.69","41.02"
"1150210","00896","中信綠能及電動車","20.97","20.63"
"1150210","00897","富邦基因免疫生技","9.69","9.61"
"1150210","00898","國泰基因免疫革命","8.16","8.15"
"1150210","00899","FT潔淨能源","23.52","23.10"
"1150210","00900","富邦特選高股息30","14.40","14.35"
"1150210","00901","永豐智能車供應鏈","29.02","28.19"
"1150210","00902","中信電池及儲能","14.19","14.01"
"1150210","00903","富邦元宇宙","16.66","16.79"
"1150210","00904","新光臺灣半導體30","28.05","27.31"
"1150210","00905","FT臺灣Smart","19.28","18.79"
"1150210","00907","永豐優息存股","15.62","15.47"
"1150210","00908","富邦入息REITs+","14.37","14.27"
"1150210","00909","國泰數位支付服務","39.27","38.94"
"1150210","00910","第一金太空衛星","56.25","55.36"
"1150210","00911","兆豐洲際半導體","37.73","37.01"
"1150210","00912","中信臺灣智慧50","23.97","23.23"
"1150210","00913","兆豐台灣晶圓製造","30.56","29.93"
"1150210","00915","凱基優選高股息30","24.01","23.67"
"1150210","00916","國泰全球品牌50","26.75","26.83"
"1150210","00917","中信特選金融","22.08","22.04"
"1150210","00918","大華優利高填息30","23.11","22.93"
"1150210","00919","群益台灣精選高息","23.61","23.36"
"1150210","00920","富邦ESG綠色電力","20.94","20.59"
"1150210","00921","兆豐龍頭等權重","18.43","18.19"
"1150210","00922","國泰台灣領袖50","29.62","28.65"
"1150210","00923","群益台ESG低碳50","30.11","29.10"
"1150210","00924","復華S&P500成長","28.98","28.84"
"1150210","00926","凱基全球菁英55","23.72","23.63"
"1150210","00927","群益半導體收益","24.76","24.34"
"1150210","00929","復華台灣科技優息","19.30","19.25"
"1150210","00930","永豐ESG低碳高息","18.08","17.88"
"1150210","00932","兆豐永續高息等權","14.83","14.82"
"1150210","00934","中信成長高股息","21.78","21.86"
"1150210","00935","野村臺灣新科技50","36.75","35.52"
"1150210","00936","台新永續高息中小","17.30","17.23"
"1150210","00938","凱基優選30","18.99","18.51"
"1150210","00939","統一台灣高息動能","15.67","15.44"
"1150210","00940","元大台灣價值高息","9.68","9.63"
"1150210","00941","中信上游半導體","21.52","20.88"
"1150210","00943","兆豐電子高息等權","14.82","14.81"
"1150210","00944","野村趨勢動能高息","14.94","14.89"
"1150210","00945B","凱基美國非投等債","14.60","14.61"
"1150210","00946","群益科技高息成長","10.10","10.03"
"1150210","00947","台新臺灣IC設計","22.85","22.95"
"1150210","00949","復華日本龍頭","20.46","19.59"
"1150210","00951","台新日本半導體","14.82","14.02"
