日期,股票代號,股票名稱,收盤價,月平均價
"1150430","00400A","主動國泰動能高息","12.92","12.07"
"1150430","00401A","主動摩根台灣鑫收","12.03","11.44"
"1150430","0050","元大台灣50","90.50","84.01"
"1150430","0051","元大中型100","126.75","119.18"
"1150430","0052","富邦科技","52.65","49.49"
"1150430","0053","元大電子","209.25","191.29"
"1150430","0055","元大MSCI金融","33.25","33.17"
"1150430","0056","元大高股息","40.90","40.23"
"1150430","0057","富邦摩台","270.50","249.73"
"1150430","0061","元大寶滬深","24.40","23.89"
"1150430","006203","元大MSCI台灣","164.95","153.38"
"1150430","006204","永豐臺灣加權","196.50","184.67"
"1150430","006205","富邦上証","40.79","40.05"
"1150430","006206","元大上證50","37.22","36.73"
"1150430","006207","復華滬深","32.85","32.08"
"1150430","006208","富邦台50","209.75","194.78"
"1150430","00625K","富邦上証+R","","8.53"
"1150430","00631L","元大台灣50正2","28.61","25.39"
"1150430","00632R","元大台灣50反1","11.98","12.83"
"1150430","00633L","富邦上証正2","51.55","49.52"
"1150430","00634R","富邦上証反1","3.11","3.17"
"1150430","00635U","期元大S&P黃金","47.82","49.69"
"1150430","00636","國泰中國A50","28.32","27.75"
"1150430","00636K","國泰中國A50+U","8.98","8.80"
"1150430","00637L","元大滬深300正2","21.28","20.44"
"1150430","00638R","元大滬深300反1","6.66","6.81"
"1150430","00639","富邦深100","17.22","16.55"
"1150430","00640L","富邦日本正2","90.85","91.89"
"1150430","00641R","富邦日本反1","4.09","4.07"
"1150430","00642U","期元大S&P石油","33.15","28.19"
"1150430","00643","群益深証中小","19.71","18.80"
"1150430","00643K","群益深証中小+R","","3.80"
"1150430","00645","富邦日本","52.25","52.59"
"1150430","00646","元大S&P500","70.95","69.05"
"1150430","00647L","元大S&P500正2","122.65","116.78"
"1150430","00648R","元大S&P500反1","4.21","4.32"
"1150430","00650L","復華香港正2","17.33","17.44"
"1150430","00651R","復華香港反1","5.25","5.23"
"1150430","00652","富邦印度","32.72","33.41"
"1150430","00653L","富邦印度正2","45.84","46.59"
"1150430","00654R","富邦印度反1","6.87","6.83"
"1150430","00655L","國泰中國A50正2","35.93","34.52"
"1150430","00656R","國泰中國A50反1","5.87","6.01"
"1150430","00657","國泰日經225","69.50","67.90"
"1150430","00657K","國泰日經225+U","22.01","21.56"
"1150430","00660","元大歐洲50","42.10","42.68"
"1150430","00661","元大日經225","76.30","74.59"
"1150430","00662","富邦NASDAQ","110.45","105.28"
"1150430","00663L","國泰臺灣加權正2","82.00","72.78"
"1150430","00664R","國泰臺灣加權反1","1.94","2.08"
"1150430","00665L","富邦恒生國企正2","9.87","9.91"
