日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150902,2026/9/2,上櫃,00400A,主動國泰動能高息,15.17,-0.2,15.31,15.34,15.15,31680837,482857600,10579,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00401A,主動摩根台灣鑫收,14.06,-0.13,14.15,14.17,14.06,5565312,78564733,1266,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00402A,主動安聯美國科技,9.36,-0.15,9.37,9.37,9.34,3843812,35959079,1725,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00403A,主動統一升級50,10.27,-0.18,10.33,10.41,10.26,137652008,1421131614,21396,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00404A,主動聯博動能50,9.8,-0.06,9.85,9.9,9.76,19353372,189711588,3209,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00405A,主動富邦台灣龍耀,8.78,-0.15,8.85,8.92,8.76,51461959,454463662,6438,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00406A,主動中信台灣收益,9.64,0,9.78,9.79,9.63,227374632,2203313145,44925,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00407A,主動凱基台灣,9.78,-0.21,9.88,9.95,9.77,28949825,284812657,6015,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00408A,主動第一金優股息,10.55,-0.1,10.65,10.65,10.5,1315385,13883641,262,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00409A,主動復華全球50,9.7,-0.19,9.75,9.82,9.65,109449365,1064524706,21593,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,00410A,主動永豐科技趨勢,12.31,-0.26,12.46,12.46,12.3,9437113,116846020,1686,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0050,元大台灣50,106.8,-1.65,107.5,107.85,106.65,67681102,7244048852,118025,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0051,元大中型100,146.45,-1,146.9,147.05,146.15,24449,3582713,535,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0052,富邦科技,62.05,-1,62.55,62.8,62.05,11415151,711650172,12716,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0053,元大電子,242.35,-4,244.45,244.65,242.3,89257,21737572,1246,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0055,元大MSCI金融,47.1,0.5,46.72,47.12,46.35,469063,21907711,1732,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0056,元大高股息,55.1,0.25,54.75,55.3,54.5,33462140,1839233562,19197,TPEX_CSV,2026/9/2 17:19
1150902,2026/9/2,上櫃,0057,富邦摩台,319.15,-3.5,322.65,322.65,318.25,28270,9016009,633,TPEX_CSV,2026/9/2 17:19
