日期,股票代號,股票名稱,收盤價,月平均價
"1150511","00400A","主動國泰動能高息","14.14","13.78"
"1150511","00401A","主動摩根台灣鑫收","12.81","12.62"
"1150511","0050","元大台灣50","96.90","96.09"
"1150511","0051","元大中型100","135.25","131.04"
"1150511","0052","富邦科技","56.95","56.42"
"1150511","0053","元大電子","224.25","220.98"
"1150511","0055","元大MSCI金融","34.00","33.82"
"1150511","0056","元大高股息","45.76","43.95"
"1150511","0057","富邦摩台","288.35","285.84"
"1150511","0061","元大寶滬深","25.17","24.84"
"1150511","006203","元大MSCI台灣","176.75","175.30"
"1150511","006204","永豐臺灣加權","209.50","205.82"
"1150511","006205","富邦上証","41.82","41.34"
"1150511","006206","元大上證50","37.82","37.73"
"1150511","006207","復華滬深","33.74","33.32"
"1150511","006208","富邦台50","224.45","222.72"
"1150511","00625K","富邦上証+R","9.02","8.96"
"1150511","00631L","元大台灣50正2","32.66","32.03"
"1150511","00632R","元大台灣50反1","11.16","11.28"
"1150511","00633L","富邦上証正2","53.10","52.65"
"1150511","00634R","富邦上証反1","3.04","3.06"
"1150511","00635U","期元大S&P黃金","48.92","48.72"
"1150511","00636","國泰中國A50","28.67","28.57"
"1150511","00636K","國泰中國A50+U","9.09","9.07"
"1150511","00637L","元大滬深300正2","21.90","21.71"
"1150511","00638R","元大滬深300反1","6.53","6.56"
"1150511","00639","富邦深100","17.88","17.51"
"1150511","00640L","富邦日本正2","96.55","94.15"
"1150511","00641R","富邦日本反1","3.96","4.01"
"1150511","00642U","期元大S&P石油","30.24","30.13"
"1150511","00643","群益深証中小","20.63","20.17"
"1150511","00643K","群益深証中小+R","","4.32"
"1150511","00645","富邦日本","54.00","53.25"
"1150511","00646","元大S&P500","72.80","72.39"
"1150511","00647L","元大S&P500正2","130.50","128.19"
"1150511","00648R","元大S&P500反1","4.05","4.09"
"1150511","00650L","復華香港正2","17.96","17.88"
"1150511","00651R","復華香港反1","5.10","5.13"
"1150511","00652","富邦印度","32.70","33.03"
"1150511","00653L","富邦印度正2","46.02","46.98"
"1150511","00654R","富邦印度反1","6.84","6.74"
"1150511","00655L","國泰中國A50正2","37.00","36.69"
"1150511","00656R","國泰中國A50反1","5.75","5.78"
"1150511","00657","國泰日經225","73.80","72.51"
"1150511","00657K","國泰日經225+U","23.59","22.87"
"1150511","00660","元大歐洲50","42.91","42.94"
"1150511","00661","元大日經225","80.80","79.45"
"1150511","00662","富邦NASDAQ","117.95","114.87"
"1150511","00663L","國泰臺灣加權正2","93.75","91.88"
"1150511","00664R","國泰臺灣加權反1","1.80","1.82"
"1150511","00665L","富邦恒生國企正2","10.25","10.18"
"1150511","00666R","富邦恒生國企反1","8.79","8.85"
"1150511","00668","國泰美國道瓊","56.70","56.83"
"1150511","00668K","國泰美國道瓊+U","18.12","18.07"
"1150511","00669R","國泰美國道瓊反1","5.55","5.54"
"1150511","00670L","富邦NASDAQ正2","205.40","193.98"
"1150511","00671R","富邦NASDAQ反1","2.46","2.54"
"1150511","00673R","期元大S&P原油反1","12.12","12.23"
"1150511","00674R","期元大S&P黃金反1","26.41","26.59"
"1150511","00675L","富邦臺灣加權正2","283.65","278.20"
"1150511","00676R","富邦臺灣加權反1","6.15","6.21"
"1150511","00678","群益那斯達克生技","35.58","35.70"
"1150511","00680L","元大美債20正2","6.94","6.94"
"1150511","00681R","元大美債20反1","21.03","21.03"
"1150511","00682U","期元大美元指數","","20.07"
"1150511","00683L","期元大美元指正2","20.77","20.79"
"1150511","00684R","期元大美元指反1","15.39","15.44"
"1150511","00685L","群益臺灣加權正2","255.95","251.09"
"1150511","00686R","群益臺灣加權反1","1.11","1.12"
"1150511","00688L","國泰20年美債正2","6.93","6.92"
