日期,股票代號,股票名稱,收盤價,月平均價
"1150505","00400A","主動國泰動能高息","13.59","13.58"
"1150505","00401A","主動摩根台灣鑫收","12.53","12.51"
"1150505","0050","元大台灣50","94.60","94.60"
"1150505","0051","元大中型100","129.05","128.90"
"1150505","0052","富邦科技","55.40","55.40"
"1150505","0053","元大電子","216.30","217.20"
"1150505","0055","元大MSCI金融","33.33","33.23"
"1150505","0056","元大高股息","42.62","42.27"
"1150505","0057","富邦摩台","281.40","281.30"
"1150505","0061","元大寶滬深","24.59","24.61"
"1150505","006203","元大MSCI台灣","173.10","172.90"
"1150505","006204","永豐臺灣加權","202.85","202.53"
"1150505","006205","富邦上証","40.92","41.02"
"1150505","006206","元大上證50","37.61","37.66"
"1150505","006207","復華滬深","33.00","33.10"
"1150505","006208","富邦台50","219.60","219.40"
"1150505","00631L","元大台灣50正2","31.08","31.04"
"1150505","00632R","元大台灣50反1","11.45","11.46"
"1150505","00633L","富邦上証正2","52.05","52.27"
"1150505","00634R","富邦上証反1","3.08","3.08"
"1150505","00635U","期元大S&P黃金","47.66","47.97"
"1150505","00636","國泰中國A50","28.45","28.51"
"1150505","00636K","國泰中國A50+U","9.05","9.04"
"1150505","00637L","元大滬深300正2","21.46","21.57"
"1150505","00638R","元大滬深300反1","6.62","6.61"
"1150505","00639","富邦深100","17.29","17.33"
"1150505","00640L","富邦日本正2","89.25","90.30"
"1150505","00641R","富邦日本反1","4.11","4.09"
"1150505","00642U","期元大S&P石油","31.55","31.06"
"1150505","00643","群益深証中小","19.85","19.91"
"1150505","00643K","群益深証中小+R","4.32","4.32"
"1150505","00645","富邦日本","51.85","52.12"
"1150505","00646","元大S&P500","71.65","71.85"
"1150505","00647L","元大S&P500正2","125.20","125.92"
"1150505","00648R","元大S&P500反1","4.15","4.14"
"1150505","00650L","復華香港正2","17.31","17.61"
"1150505","00651R","復華香港反1","5.23","5.18"
"1150505","00652","富邦印度","32.88","33.09"
"1150505","00653L","富邦印度正2","46.37","46.93"
"1150505","00654R","富邦印度反1","6.79","6.75"
"1150505","00655L","國泰中國A50正2","36.27","36.43"
"1150505","00656R","國泰中國A50反1","5.82","5.82"
"1150505","00657","國泰日經225","70.10","70.35"
"1150505","00657K","國泰日經225+U","22.16","22.14"
"1150505","00660","元大歐洲50","41.82","42.46"
"1150505","00661","元大日經225","76.85","77.15"
"1150505","00662","富邦NASDAQ","112.60","112.90"
"1150505","00663L","國泰臺灣加權正2","89.15","89.17"
"1150505","00664R","國泰臺灣加權反1","1.85","1.85"
"1150505","00665L","富邦恒生國企正2","9.88","10.04"
"1150505","00666R","富邦恒生國企反1","9.03","8.95"
"1150505","00668","國泰美國道瓊","56.40","56.77"
"1150505","00668K","國泰美國道瓊+U","17.88","17.98"
"1150505","00669R","國泰美國道瓊反1","5.60","5.58"
"1150505","00670L","富邦NASDAQ正2","185.30","186.12"
"1150505","00671R","富邦NASDAQ反1","2.61","2.60"
"1150505","00673R","期元大S&P原油反1","11.74","11.93"
"1150505","00674R","期元大S&P黃金反1","27.22","27.05"
"1150505","00675L","富邦臺灣加權正2","270.00","270.00"
"1150505","00676R","富邦臺灣加權反1","6.31","6.31"
"1150505","00678","群益那斯達克生技","35.74","35.52"
"1150505","00680L","元大美債20正2","6.86","6.91"
"1150505","00681R","元大美債20反1","21.20","21.12"
"1150505","00682U","期元大美元指數","20.08","20.08"
"1150505","00683L","期元大美元指正2","20.97","20.89"
"1150505","00684R","期元大美元指反1","","15.45"
"1150505","00685L","群益臺灣加權正2","243.65","243.53"
"1150505","00686R","群益臺灣加權反1","1.13","1.14"
"1150505","00688L","國泰20年美債正2","6.84","6.88"
"1150505","00689R","國泰20年美債反1","22.10","22.06"
"1150505","00690","兆豐藍籌30","71.10","70.83"
"1150505","00692","富邦公司治理","82.45","82.47"
"1150505","00693U","期街口S&P黃豆","22.75","22.59"
"1150505","00700","富邦恒生國企","17.41","17.56"
"1150505","00701","國泰股利精選30","30.50","30.36"
"1150505","00702","國泰標普低波高息","23.83","23.86"
"1150505","00703","台新MSCI中國","20.24","20.37"
"1150505","00706L","期元大S&P日圓正2","19.80","19.85"
"1150505","00707R","期元大S&P日圓反1","31.65","31.54"
"1150505","00708L","期元大S&P黃金正2","91.40","92.62"
