日期,股票代號,股票名稱,收盤價,月平均價
"1150205","0050","元大台灣50","72.00","72.34"
"1150205","0051","元大中型100","105.30","105.65"
"1150205","0052","富邦科技","42.86","43.05"
"1150205","0053","元大電子","158.80","159.88"
"1150205","0055","元大MSCI金融","32.40","32.12"
"1150205","0056","元大高股息","37.55","37.54"
"1150205","0057","富邦摩台","213.25","214.10"
"1150205","0061","元大寶滬深","23.40","23.32"
"1150205","006203","元大MSCI台灣","130.50","131.01"
"1150205","006204","永豐臺灣加權","161.80","162.38"
"1150205","006205","富邦上証","40.61","40.41"
"1150205","006206","元大上證50","37.84","37.63"
"1150205","006207","復華滬深","31.45","31.27"
"1150205","006208","富邦台50","166.55","167.39"
"1150205","00631L","元大台灣50正2","433.90","438.62"
"1150205","00632R","元大台灣50反1","15.00","14.91"
"1150205","00633L","富邦上証正2","47.45","46.94"
"1150205","00634R","富邦上証反1","3.28","3.29"
"1150205","00635U","期元大S&P黃金","51.75","51.70"
"1150205","00636","國泰中國A50","26.68","26.54"
"1150205","00636K","國泰中國A50+U","8.47","8.44"
"1150205","00637L","元大滬深300正2","19.54","19.32"
"1150205","00638R","元大滬深300反1","7.03","7.07"
"1150205","00639","富邦深100","15.28","15.28"
"1150205","00640L","富邦日本正2","88.15","87.12"
"1150205","00641R","富邦日本反1","4.28","4.30"
"1150205","00642U","期元大S&P石油","16.77","16.54"
"1150205","00643","群益深証中小","17.48","17.55"
"1150205","00645","富邦日本","51.15","50.74"
"1150205","00646","元大S&P500","68.40","68.56"
"1150205","00647L","元大S&P500正2","116.75","117.94"
"1150205","00648R","元大S&P500反1","4.36","4.34"
"1150205","00650L","復華香港正2","18.61","18.82"
"1150205","00651R","復華香港反1","5.16","5.11"
"1150205","00652","富邦印度","37.10","36.84"
"1150205","00653L","富邦印度正2","55.65","55.16"
"1150205","00654R","富邦印度反1","6.40","6.44"
"1150205","00655L","國泰中國A50正2","32.93","32.56"
"1150205","00656R","國泰中國A50反1","6.23","6.26"
"1150205","00657","國泰日經225","63.40","63.61"
"1150205","00657K","國泰日經225+U","20.06","20.18"
"1150205","00660","元大歐洲50","43.54","43.58"
"1150205","00661","元大日經225","69.35","69.50"
"1150205","00662","富邦NASDAQ","101.35","102.78"
"1150205","00663L","國泰臺灣加權正2","56.60","57.29"
"1150205","00664R","國泰臺灣加權反1","2.42","2.41"
"1150205","00665L","富邦恒生國企正2","10.78","10.91"
"1150205","00666R","富邦恒生國企反1","8.82","8.78"
"1150205","00668","國泰美國道瓊","57.05","56.73"
"1150205","00668K","國泰美國道瓊+U","18.06","17.98"
"1150205","00669R","國泰美國道瓊反1","5.60","5.61"
"1150205","00670L","富邦NASDAQ正2","154.60","160.01"
"1150205","00671R","富邦NASDAQ反1","2.91","2.86"
"1150205","00673R","期元大S&P原油反1","25.39","25.75"
"1150205","00674R","期元大S&P黃金反1","5.15","5.16"
"1150205","00675L","富邦臺灣加權正2","172.00","174.03"
"1150205","00676R","富邦臺灣加權反1","8.21","8.19"
"1150205","00678","群益那斯達克生技","36.15","35.88"
"1150205","00680L","元大美債20正2","7.12","7.13"
"1150205","00681R","元大美債20反1","20.95","20.95"
"1150205","00682U","期元大美元指數","20.08","20.02"
"1150205","00683L","期元大美元指正2","20.56","20.43"
"1150205","00684R","期元大美元指反1","15.57","15.65"
"1150205","00685L","群益臺灣加權正2","154.60","156.29"
"1150205","00686R","群益臺灣加權反1","1.48","1.47"
"1150205","00688L","國泰20年美債正2","7.10","7.11"
"1150205","00689R","國泰20年美債反1","21.85","21.81"
"1150205","00690","兆豐藍籌30","50.00","50.27"
"1150205","00692","富邦公司治理","63.55","63.81"
"1150205","00693U","期街口S&P黃豆","21.03","20.43"
"1150205","00700","富邦恒生國企","18.36","18.42"
"1150205","00701","國泰股利精選30","29.06","28.84"
"1150205","00702","國泰標普低波高息","24.15","23.77"
"1150205","00703","台新MSCI中國","21.51","21.75"
"1150205","00706L","期元大S&P日圓正2","20.30","20.55"
"1150205","00707R","期元大S&P日圓反1","31.38","31.15"
"1150205","00708L","期元大S&P黃金正2","109.10","109.38"
"1150205","00709","富邦歐洲","38.96","38.90"
"1150205","00710B","復華彭博非投等債","19.14","19.14"
"1150205","00711B","復華彭博新興債","16.34","16.34"
"1150205","00712","復華富時不動產","9.45","9.38"
"1150205","00713","元大台灣高息低波","51.60","51.29"
"1150205","00714","群益道瓊美國地產","20.50","20.31"
"1150205","00715L","期街口布蘭特正2","24.59","23.87"
"1150205","00717","富邦美國特別股","15.25","15.23"
"1150205","00728","第一金工業30","41.12","41.27"
"1150205","00730","富邦臺灣優質高息","22.72","22.80"
"1150205","00731","復華富時高息低波","71.80","71.31"
"1150205","00733","富邦臺灣中小","49.59","49.97"
"1150205","00735","國泰臺韓科技","61.75","62.34"
"1150205","00736","國泰新興市場","29.04","29.07"
"1150205","00737","國泰AI機器人","34.85","35.35"
"1150205","00738U","期元大道瓊白銀","62.15","66.35"
"1150205","00739","元大MSCI A股","27.02","26.93"
"1150205","00752","中信中國50","25.95","26.22"
"1150205","00753L","中信中國50正2","12.10","12.38"
"1150205","00757","統一FANG+","110.75","112.91"
"1150205","00762","元大全球AI","82.10","84.11"
"1150205","00763U","期街口道瓊銅","31.85","32.22"
"1150205","00770","國泰北美科技","51.85","53.15"
"1150205","00771","元大US高息特別股","16.33","16.38"
"1150205","00775B","新光投等債15+","32.85","32.84"
"1150205","00783","富邦中証500","27.78","28.02"
"1150205","00830","國泰費城半導體","54.30","55.75"
"1150205","00850","元大臺灣ESG永續","60.20","60.54"
"1150205","00851","台新全球AI","55.00","56.59"
"1150205","00852L","國泰美國道瓊正2","31.96","31.66"
"1150205","00861","元大全球未來通訊","61.00","61.55"
"1150205","00865B","國泰US短期公債","47.64","47.58"
"1150205","00875","國泰網路資安","36.12","36.80"
"1150205","00876","元大全球5G","57.95","59.10"
"1150205","00878","國泰永續高股息","22.75","22.73"
"1150205","00881","國泰台灣科技龍頭","33.77","34.01"
"1150205","00882","中信中國高股息","15.76","15.59"
"1150205","00885","富邦越南","17.90","17.96"
"1150205","00891","中信關鍵半導體","23.23","23.46"
"1150205","00892","富邦台灣半導體","25.09","25.37"
"1150205","00893","國泰智能電動車","33.17","33.87"
"1150205","00894","中信小資高價30","30.37","30.60"
"1150205","00895","富邦未來車","40.37","41.04"
"1150205","00896","中信綠能及電動車","20.42","20.60"
"1150205","00897","富邦基因免疫生技","9.65","9.62"
"1150205","00898","國泰基因免疫革命","8.17","8.19"
"1150205","00899","FT潔淨能源","23.35","23.05"
"1150205","00900","富邦特選高股息30","14.41","14.36"
