日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150909,2026-09-09,上市,00400A,主動國泰動能高息,15.06,0.0600,15.13,15.29,15.00,24286000,368515900,3634,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00401A,主動摩根台灣鑫收,14.33,0.0400,14.41,14.50,14.31,5799000,83514810,778,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00402A,主動安聯美國科技,9.53,0.0100,9.52,9.56,9.52,4037000,38536290,401,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00403A,主動統一升級50,10.35,0.1100,10.36,10.47,10.31,185905000,1936051580,20437,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00404A,主動聯博動能50,10.02,0.0300,10.02,10.09,10.00,18019000,181040690,2386,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00405A,主動富邦台灣龍耀,8.78,0.0700,8.80,8.94,8.75,59228000,524598290,5388,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00406A,主動中信台灣收益,9.66,0.0500,9.66,9.76,9.62,106010000,1028423120,12573,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00407A,主動凱基台灣,9.74,0.0600,9.75,9.88,9.70,32478000,318749730,3531,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00408A,主動第一金優股息,10.43,0.0300,10.47,10.56,10.42,1149000,12065080,117,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00409A,主動復華全球50,9.85,-0.0500,9.90,9.94,9.84,21246000,210208950,3030,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,00410A,主動永豐科技趨勢,12.05,0.1400,12.09,12.23,12.01,6576000,79637620,675,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0050,元大台灣50,109.65,0.0000,109.95,110.60,109.50,42948000,4730460650,17277,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0051,元大中型100,147.00,0.9500,147.30,148.05,146.95,16000,2357700,14,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0052,富邦科技,63.75,0.1500,63.80,64.30,63.60,11705000,749350400,3450,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0053,元大電子,247.50,1.5000,254.05,254.05,247.50,37000,9201700,30,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0055,元大MSCI金融,48.55,-0.6900,49.90,49.90,48.20,842000,40878490,481,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0056,元大高股息,55.75,0.0000,55.80,56.00,55.70,15089000,842709300,5486,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0057,富邦摩台,327.90,0.0500,327.85,329.80,327.85,28000,9196350,5,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,0061,元大寶滬深,24.07,-0.0100,24.16,24.16,24.06,77000,1853300,14,TWSE_CSV,2026-09-09 14:15:34 +0800
1150909,2026-09-09,上市,006203,元大MSCI台灣,199.90,-0.5500,201.20,201.20,199.35,8000,1600450,8,TWSE_CSV,2026-09-09 14:15:34 +0800
