日期,股票代號,股票名稱,收盤價,月平均價
"1150407","0050","元大台灣50","75.30","74.90"
"1150407","0051","元大中型100","109.65","108.82"
"1150407","0052","富邦科技","44.54","44.36"
"1150407","0053","元大電子","168.45","167.52"
"1150407","0055","元大MSCI金融","32.85","32.65"
"1150407","0056","元大高股息","38.07","38.00"
"1150407","0057","富邦摩台","223.40","222.73"
"1150407","0061","元大寶滬深","22.75","22.98"
"1150407","006203","元大MSCI台灣","137.05","136.37"
"1150407","006204","永豐臺灣加權","168.20","167.57"
"1150407","006205","富邦上証","38.82","39.23"
"1150407","006206","元大上證50","35.86","36.22"
"1150407","006207","復華滬深","30.43","30.80"
"1150407","006208","富邦台50","174.80","173.90"
"1150407","00625K","富邦上証+R","","8.45"
"1150407","00631L","元大台灣50正2","20.65","20.55"
"1150407","00632R","元大台灣50反1","14.23","14.29"
"1150407","00633L","富邦上証正2","44.70","45.78"
"1150407","00634R","富邦上証反1","3.36","3.32"
"1150407","00635U","期元大S&P黃金","48.98","49.25"
"1150407","00636","國泰中國A50","26.47","26.75"
"1150407","00636K","國泰中國A50+U","8.33","8.42"
"1150407","00637L","元大滬深300正2","18.49","18.94"
"1150407","00638R","元大滬深300反1","7.20","7.12"
"1150407","00639","富邦深100","15.16","15.40"
"1150407","00640L","富邦日本正2","87.90","87.45"
"1150407","00641R","富邦日本反1","4.18","4.20"
"1150407","00642U","期元大S&P石油","30.94","29.05"
"1150407","00643","群益深証中小","17.33","17.57"
"1150407","00643K","群益深証中小+R","3.81","3.81"
"1150407","00645","富邦日本","51.40","51.30"
"1150407","00646","元大S&P500","66.25","65.82"
"1150407","00647L","元大S&P500正2","106.05","104.87"
"1150407","00648R","元大S&P500反1","4.57","4.59"
"1150407","00650L","復華香港正2","16.56","16.63"
"1150407","00651R","復華香港反1","5.39","5.40"
"1150407","00652","富邦印度","32.65","32.12"
"1150407","00653L","富邦印度正2","43.09","42.38"
"1150407","00654R","富邦印度反1","7.20","7.25"
