日期,股票代號,股票名稱,收盤價,月平均價
"1150211","0050","元大台灣50","77.20","73.49"
"1150211","0051","元大中型100","106.25","105.21"
"1150211","0052","富邦科技","46.07","43.72"
"1150211","0053","元大電子","169.05","162.01"
"1150211","0055","元大MSCI金融","33.35","32.49"
"1150211","0056","元大高股息","38.70","37.84"
"1150211","0057","富邦摩台","227.00","217.34"
"1150211","0061","元大寶滬深","23.70","23.50"
"1150211","006203","元大MSCI台灣","139.35","133.06"
"1150211","006204","永豐臺灣加權","171.00","164.55"
"1150211","006205","富邦上証","41.30","40.77"
"1150211","006206","元大上證50","38.39","37.94"
"1150211","006207","復華滬深","31.72","31.51"
"1150211","006208","富邦台50","178.65","170.09"
"1150211","00625K","富邦上証+R","","9.05"
"1150211","00631L","元大台灣50正2","486.10","449.07"
"1150211","00632R","元大台灣50反1","14.13","14.73"
"1150211","00633L","富邦上証正2","47.89","47.44"
"1150211","00634R","富邦上証反1","3.25","3.27"
"1150211","00635U","期元大S&P黃金","53.65","52.34"
"1150211","00636","國泰中國A50","26.77","26.69"
"1150211","00636K","國泰中國A50+U","8.57","8.50"
"1150211","00637L","元大滬深300正2","19.65","19.51"
"1150211","00638R","元大滬深300反1","6.98","7.03"
"1150211","00639","富邦深100","15.39","15.36"
"1150211","00640L","富邦日本正2","100.00","91.46"
"1150211","00641R","富邦日本反1","4.01","4.21"
"1150211","00642U","期元大S&P石油","16.95","16.68"
"1150211","00643","群益深証中小","17.95","17.72"
"1150211","00643K","群益深証中小+R","","3.87"
"1150211","00645","富邦日本","54.55","52.03"
"1150211","00646","元大S&P500","68.80","68.54"
"1150211","00647L","元大S&P500正2","118.80","117.69"
"1150211","00648R","元大S&P500反1","4.29","4.34"
"1150211","00650L","復華香港正2","19.51","19.01"
"1150211","00651R","復華香港反1","4.98","5.09"
"1150211","00652","富邦印度","37.28","37.04"
"1150211","00653L","富邦印度正2","56.80","55.73"
"1150211","00654R","富邦印度反1","6.28","6.38"
"1150211","00655L","國泰中國A50正2","33.11","32.90"
"1150211","00656R","國泰中國A50反1","6.17","6.22"
"1150211","00657","國泰日經225","69.00","65.22"
"1150211","00657K","國泰日經225+U","21.65","20.66"
"1150211","00660","元大歐洲50","44.16","43.74"
"1150211","00661","元大日經225","75.45","71.37"
"1150211","00662","富邦NASDAQ","102.00","102.11"
"1150211","00663L","國泰臺灣加權正2","63.40","58.64"
"1150211","00664R","國泰臺灣加權反1","2.28","2.38"
"1150211","00665L","富邦恒生國企正2","11.44","11.07"
"1150211","00666R","富邦恒生國企反1","8.50","8.69"
"1150211","00668","國泰美國道瓊","57.65","57.06"
"1150211","00668K","國泰美國道瓊+U","18.32","18.08"
