日期,股票代號,股票名稱,收盤價,月平均價
"1150507","00400A","主動國泰動能高息","13.88","13.71"
"1150507","00401A","主動摩根台灣鑫收","12.73","12.59"
"1150507","0050","元大台灣50","97.70","95.66"
"1150507","0051","元大中型100","131.65","129.84"
"1150507","0052","富邦科技","57.55","56.11"
"1150507","0053","元大電子","225.50","219.90"
"1150507","0055","元大MSCI金融","34.22","33.64"
"1150507","0056","元大高股息","44.72","43.28"
"1150507","0057","富邦摩台","291.70","284.59"
"1150507","0061","元大寶滬深","24.92","24.77"
"1150507","006203","元大MSCI台灣","178.25","174.47"
"1150507","006204","永豐臺灣加權","208.50","204.54"
"1150507","006205","富邦上証","41.43","41.26"
"1150507","006206","元大上證50","37.74","37.76"
"1150507","006207","復華滬深","33.36","33.22"
"1150507","006208","富邦台50","226.80","221.90"
"1150507","00625K","富邦上証+R","8.97","8.94"
"1150507","00631L","元大台灣50正2","33.06","31.76"
"1150507","00632R","元大台灣50反1","11.09","11.33"
"1150507","00633L","富邦上証正2","52.85","52.67"
"1150507","00634R","富邦上証反1","3.05","3.06"
"1150507","00635U","期元大S&P黃金","49.24","48.49"
"1150507","00636","國泰中國A50","28.59","28.58"
"1150507","00636K","國泰中國A50+U","9.09","9.06"
"1150507","00637L","元大滬深300正2","21.74","21.72"
"1150507","00638R","元大滬深300反1","6.51","6.56"
"1150507","00639","富邦深100","17.52","17.41"
"1150507","00640L","富邦日本正2","97.90","93.03"
"1150507","00641R","富邦日本反1","3.93","4.03"
"1150507","00642U","期元大S&P石油","28.91","30.41"
"1150507","00643","群益深証中小","20.20","20.05"
"1150507","00643K","群益深証中小+R","","4.32"
"1150507","00645","富邦日本","54.25","52.90"
"1150507","00646","元大S&P500","73.00","72.25"
"1150507","00647L","元大S&P500正2","129.75","127.29"
"1150507","00648R","元大S&P500反1","4.06","4.11"
"1150507","00650L","復華香港正2","18.32","17.83"
"1150507","00651R","復華香港反1","5.05","5.14"
"1150507","00652","富邦印度","33.13","33.07"
"1150507","00653L","富邦印度正2","47.74","47.15"
"1150507","00654R","富邦印度反1","6.67","6.72"
