日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150603,2026-06-03,上市,00400A,主動國泰動能高息,15.02,0.2600,15.00,15.10,14.92,59536000,893707360,9367,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00401A,主動摩根台灣鑫收,13.97,0.2800,13.75,14.00,13.75,10899000,152003180,1024,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00403A,主動統一升級50,10.79,0.0900,10.81,10.95,10.77,600085000,6510022270,71240,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0050,元大台灣50,107.60,1.9000,107.30,107.85,107.10,74553000,8017189900,30781,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0051,元大中型100,147.75,2.5500,146.80,148.05,146.15,75000,11061050,53,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0052,富邦科技,63.60,0.9000,63.55,63.75,63.20,22646000,1438544150,7949,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0053,元大電子,248.50,5.1500,248.30,249.35,248.00,15000,3728750,13,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0055,元大MSCI金融,38.61,2.0200,36.77,38.63,36.77,2082000,79544850,435,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0056,元大高股息,53.80,1.0000,53.40,53.80,52.75,47086000,2516483700,16249,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0057,富邦摩台,319.25,6.9000,319.35,320.00,319.00,5000,1596600,5,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,0061,元大寶滬深,25.43,0.1500,25.28,25.60,25.26,549000,13972330,147,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,006203,元大MSCI台灣,195.00,3.1000,194.95,196.25,194.70,99000,19336200,31,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,006204,永豐臺灣加權,232.90,5.7000,231.35,232.90,231.35,32000,7425450,5,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,006205,富邦上証,41.21,0.1100,41.10,41.35,40.81,764000,31401370,89,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,006206,元大上證50,36.71,-0.1600,37.00,37.00,36.61,98000,3605510,19,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,006207,復華滬深,34.10,0.1900,33.91,34.30,33.91,200000,6839280,24,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,006208,富邦台50,248.80,4.2500,248.50,249.85,248.05,2712000,674778850,1671,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00625K,富邦上証+R,,0.0000,,,,,,,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00631L,元大台灣50正2,39.22,1.3100,39.12,39.39,38.81,190923000,7467184840,42617,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00632R,元大台灣50反1,10.02,-0.1700,10.06,10.10,10.01,139475000,1401659880,13677,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00633L,富邦上証正2,55.60,1.0000,54.50,56.20,54.35,4424000,245446800,819,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00634R,富邦上証反1,2.96,-0.0300,2.99,2.99,2.95,611000,1810370,42,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00635U,期元大S&P黃金,46.70,-0.5000,46.88,46.88,46.68,3478000,162634450,1459,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00636,國泰中國A50,29.51,0.2000,29.35,29.67,29.22,1132000,33346290,231,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00636K,國泰中國A50+U,9.31,0.0300,9.31,9.31,9.31,500,4655,1,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00637L,元大滬深300正2,22.96,0.4000,22.54,23.18,22.43,34079000,779245650,4299,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00638R,元大滬深300反1,6.30,-0.0800,6.35,6.35,6.27,466000,2939320,47,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00639,富邦深100,18.76,0.3100,18.49,18.89,18.43,2116000,39525550,332,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00640L,富邦日本正2,104.55,4.2500,103.55,105.00,103.30,239000,24930100,125,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00641R,富邦日本反1,3.80,-0.0900,3.82,3.82,3.78,1191000,4525390,133,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00642U,期元大S&P石油,29.92,1.1500,29.83,29.95,29.74,5914000,176482830,1570,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00643,群益深証中小,20.16,0.1300,20.04,20.28,19.96,3452000,69738450,184,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00643K,群益深証中小+R,,0.0000,,,,,,,TWSE_CSV,2026-06-03 14:10:00 +0800
1150603,2026-06-03,上市,00645,富邦日本,56.35,1.2500,56.05,56.50,56.00,196000,11015450,112,TWSE_CSV,2026-06-03 14:10:00 +0800
