日期,股票代號,股票名稱,收盤價,月平均價
"1150120","0050","元大台灣50","72.60","70.48"
"1150120","0051","元大中型100","102.70","97.40"
"1150120","0052","富邦科技","42.64","41.10"
"1150120","0053","元大電子","157.20","151.80"
"1150120","0055","元大MSCI金融","32.39","32.07"
"1150120","0056","元大高股息","38.45","37.72"
"1150120","0057","富邦摩台","211.15","205.26"
"1150120","0061","元大寶滬深","23.73","23.77"
"1150120","006203","元大MSCI台灣","131.75","127.35"
"1150120","006204","永豐臺灣加權","161.15","155.88"
"1150120","006205","富邦上証","41.13","40.94"
"1150120","006206","元大上證50","38.00","38.30"
"1150120","006207","復華滬深","31.70","31.66"
"1150120","006208","富邦台50","165.50","160.65"
"1150120","00625K","富邦上証+R","","9.14"
"1150120","00631L","元大台灣50正2","434.00","409.03"
"1150120","00632R","元大台灣50反1","15.04","15.49"
"1150120","00633L","富邦上証正2","49.04","50.79"
"1150120","00634R","富邦上証反1","3.24","3.18"
"1150120","00635U","期元大S&P黃金","50.30","48.56"
"1150120","00636","國泰中國A50","27.04","27.42"
"1150120","00636K","國泰中國A50+U","8.58","8.73"
"1150120","00637L","元大滬深300正2","20.15","20.90"
"1150120","00638R","元大滬深300反1","6.96","6.81"
"1150120","00639","富邦深100","15.52","15.57"
"1150120","00640L","富邦日本正2","87.60","85.01"
"1150120","00641R","富邦日本反1","4.29","4.37"
"1150120","00642U","期元大S&P石油","15.60","15.38"
"1150120","00643","群益深証中小","18.16","17.99"
"1150120","00643K","群益深証中小+R","4.04","3.98"
"1150120","00645","富邦日本","50.85","50.01"
"1150120","00646","元大S&P500","68.25","68.55"
"1150120","00647L","元大S&P500正2","117.30","118.64"
"1150120","00648R","元大S&P500反1","4.37","4.33"
"1150120","00650L","復華香港正2","18.80","18.79"
"1150120","00651R","復華香港反1","5.15","5.14"
"1150120","00652","富邦印度","36.58","37.20"
"1150120","00653L","富邦印度正2","55.25","57.16"
"1150120","00654R","富邦印度反1","6.43","6.31"
"1150120","00655L","國泰中國A50正2","33.96","35.30"
"1150120","00656R","國泰中國A50反1","6.14","6.02"
"1150120","00657","國泰日經225","62.35","62.02"
"1150120","00657K","國泰日經225+U","19.69","19.61"
"1150120","00660","元大歐洲50","43.41","43.16"
"1150120","00661","元大日經225","68.30","67.96"
"1150120","00662","富邦NASDAQ","102.60","103.41"
"1150120","00663L","國泰臺灣加權正2","56.70","53.38"
"1150120","00664R","國泰臺灣加權反1","2.44","2.51"
"1150120","00665L","富邦恒生國企正2","11.25","11.37"
"1150120","00666R","富邦恒生國企反1","8.66","8.62"
"1150120","00668","國泰美國道瓊","56.55","56.52"
"1150120","00668K","國泰美國道瓊+U","18.01","17.93"
