日期,股票代號,股票名稱,收盤價,月平均價
"1150311","0050","元大台灣50","78.20","76.99"
"1150311","0051","元大中型100","108.50","106.76"
"1150311","0052","富邦科技","46.46","45.66"
"1150311","0053","元大電子","173.45","169.57"
"1150311","0055","元大MSCI金融","32.51","32.85"
"1150311","0056","元大高股息","38.64","38.50"
"1150311","0057","富邦摩台","231.65","226.67"
"1150311","0061","元大寶滬深","23.89","23.61"
"1150311","006203","元大MSCI台灣","141.40","138.79"
"1150311","006204","永豐臺灣加權","174.60","171.64"
"1150311","006205","富邦上証","41.30","41.09"
"1150311","006206","元大上證50","37.56","37.42"
"1150311","006207","復華滬深","32.00","31.62"
"1150311","006208","富邦台50","181.20","178.38"
"1150311","00625K","富邦上証+R","","8.91"
"1150311","00631L","元大台灣50正2","485.60","475.46"
"1150311","00632R","元大台灣50反1","13.89","14.17"
"1150311","00633L","富邦上証正2","47.09","45.93"
"1150311","00634R","富邦上証反1","3.26","3.30"
"1150311","00635U","期元大S&P黃金","55.10","55.14"
"1150311","00636","國泰中國A50","27.00","26.49"
"1150311","00636K","國泰中國A50+U","8.57","8.42"
"1150311","00637L","元大滬深300正2","19.40","18.90"
"1150311","00638R","元大滬深300反1","7.03","7.13"
"1150311","00639","富邦深100","15.89","15.50"
"1150311","00640L","富邦日本正2","90.80","90.47"
"1150311","00641R","富邦日本反1","4.15","4.19"
"1150311","00642U","期元大S&P石油","22.20","21.89"
"1150311","00643","群益深証中小","18.61","18.23"
"1150311","00643K","群益深証中小+R","","3.99"
"1150311","00645","富邦日本","52.00","51.87"
"1150311","00646","元大S&P500","67.95","67.71"
"1150311","00647L","元大S&P500正2","113.70","113.22"
"1150311","00648R","元大S&P500反1","4.40","4.42"
"1150311","00650L","復華香港正2","17.66","17.30"
"1150311","00651R","復華香港反1","5.25","5.32"
"1150311","00652","富邦印度","34.55","34.94"
"1150311","00653L","富邦印度正2","48.60","49.97"
"1150311","00654R","富邦印度反1","6.82","6.74"
"1150311","00655L","國泰中國A50正2","32.60","31.81"
"1150311","00656R","國泰中國A50反1","6.24","6.32"
"1150311","00657","國泰日經225","65.25","65.00"
"1150311","00657K","國泰日經225+U","20.70","20.53"
"1150311","00660","元大歐洲50","42.46","42.65"
"1150311","00661","元大日經225","71.40","71.33"
"1150311","00662","富邦NASDAQ","101.95","100.84"
"1150311","00663L","國泰臺灣加權正2","63.40","62.17"
"1150311","00664R","國泰臺灣加權反1","2.25","2.29"
"1150311","00665L","富邦恒生國企正2","9.96","9.77"
"1150311","00666R","富邦恒生國企反1","9.08","9.20"
"1150311","00668","國泰美國道瓊","55.50","55.58"
"1150311","00668K","國泰美國道瓊+U","17.43","17.62"
"1150311","00669R","國泰美國道瓊反1","5.76","5.75"
"1150311","00670L","富邦NASDAQ正2","154.80","151.65"
"1150311","00671R","富邦NASDAQ反1","2.90","2.93"
"1150311","00673R","期元大S&P原油反1","19.90","20.05"
"1150311","00674R","期元大S&P黃金反1","4.78","4.78"
"1150311","00675L","富邦臺灣加權正2","192.95","188.71"
"1150311","00676R","富邦臺灣加權反1","7.64","7.79"
"1150311","00678","群益那斯達克生技","36.40","36.01"
"1150311","00680L","元大美債20正2","7.40","7.48"
"1150311","00681R","元大美債20反1","20.58","20.42"
"1150311","00682U","期元大美元指數","20.29","20.33"
"1150311","00683L","期元大美元指正2","21.00","21.04"
"1150311","00684R","期元大美元指反1","15.43","15.40"
"1150311","00685L","群益臺灣加權正2","173.50","169.70"
"1150311","00686R","群益臺灣加權反1","1.37","1.40"
"1150311","00688L","國泰20年美債正2","7.38","7.46"
"1150311","00689R","國泰20年美債反1","21.43","21.26"
"1150311","00690","兆豐藍籌30","52.95","51.95"
"1150311","00692","富邦公司治理","68.70","67.59"
"1150311","00693U","期街口S&P黃豆","22.73","22.31"
"1150311","00700","富邦恒生國企","17.62","17.43"
"1150311","00701","國泰股利精選30","28.92","29.17"
"1150311","00702","國泰標普低波高息","24.29","24.53"
"1150311","00703","台新MSCI中國","20.85","20.46"
"1150311","00706L","期元大S&P日圓正2","19.85","19.99"
"1150311","00707R","期元大S&P日圓反1","31.65","31.66"
"1150311","00708L","期元大S&P黃金正2","123.65","123.84"
"1150311","00709","富邦歐洲","37.92","38.07"
"1150311","00710B","復華彭博非投等債","19.14","19.08"
"1150311","00711B","復華彭博新興債","16.48","16.53"
"1150311","00712","復華富時不動產","9.19","9.22"
"1150311","00713","元大台灣高息低波","52.25","52.42"
"1150311","00714","群益道瓊美國地產","21.15","21.18"
"1150311","00715L","期街口布蘭特正2","39.13","40.63"
"1150311","00717","富邦美國特別股","15.05","15.09"
"1150311","00728","第一金工業30","44.76","43.58"
"1150311","00730","富邦臺灣優質高息","22.99","22.88"
"1150311","00731","復華富時高息低波","71.50","72.00"
"1150311","00733","富邦臺灣中小","55.65","54.57"
"1150311","00735","國泰臺韓科技","69.25","68.07"
"1150311","00736","國泰新興市場","28.97","28.76"
"1150311","00737","國泰AI機器人","34.21","34.30"
"1150311","00738U","期元大道瓊白銀","71.80","70.93"
"1150311","00739","元大MSCI A股","27.85","27.50"
"1150311","00752","中信中國50","24.81","24.34"
"1150311","00753L","中信中國50正2","11.19","10.87"
"1150311","00757","統一FANG+","112.75","110.01"
"1150311","00762","元大全球AI","83.40","81.66"
"1150311","00763U","期街口道瓊銅","32.17","32.08"
"1150311","00770","國泰北美科技","52.35","51.45"
"1150311","00771","元大US高息特別股","16.19","16.23"
"1150311","00775B","新光投等債15+","32.69","32.86"
"1150311","00783","富邦中証500","29.34","29.09"
"1150311","00830","國泰費城半導體","55.95","54.99"
"1150311","00850","元大臺灣ESG永續","64.00","63.01"
"1150311","00851","台新全球AI","57.65","56.80"
"1150311","00852L","國泰美國道瓊正2","29.91","30.11"
"1150311","00861","元大全球未來通訊","65.45","64.94"
"1150311","00865B","國泰US短期公債","47.85","47.78"
"1150311","00875","國泰網路資安","38.61","37.57"
"1150311","00876","元大全球5G","63.15","62.88"
"1150311","00878","國泰永續高股息","22.46","22.42"
"1150311","00881","國泰台灣科技龍頭","37.19","36.31"
"1150311","00882","中信中國高股息","16.06","16.03"
"1150311","00885","富邦越南","17.58","18.14"
"1150311","00891","中信關鍵半導體","24.41","23.81"
"1150311","00892","富邦台灣半導體","28.09","27.11"
"1150311","00893","國泰智能電動車","34.05","33.38"
"1150311","00894","中信小資高價30","33.55","32.40"
"1150311","00895","富邦未來車","40.98","40.53"
"1150311","00896","中信綠能及電動車","21.85","21.46"
"1150311","00897","富邦基因免疫生技","10.00","10.01"
"1150311","00898","國泰基因免疫革命","8.28","8.22"
"1150311","00899","FT潔淨能源","23.22","22.95"
"1150311","00900","富邦特選高股息30","14.36","14.29"
"1150311","00901","永豐智能車供應鏈","30.39","29.67"
"1150311","00902","中信電池及儲能","14.59","14.15"
"1150311","00903","富邦元宇宙","16.21","15.94"
"1150311","00904","新光臺灣半導體30","28.92","28.33"
"1150311","00905","FT臺灣Smart","19.84","19.59"
"1150311","00907","永豐優息存股","15.13","15.30"
"1150311","00908","富邦入息REITs+","13.98","14.11"
"1150311","00909","國泰數位支付服務","39.40","38.79"
"1150311","00910","第一金太空衛星","56.00","55.58"
"1150311","00911","兆豐洲際半導體","36.69","36.53"
"1150311","00912","中信臺灣智慧50","25.02","24.50"
"1150311","00913","兆豐台灣晶圓製造","30.15","29.17"
"1150311","00915","凱基優選高股息30","23.51","23.59"
"1150311","00916","國泰全球品牌50","26.08","25.97"
"1150311","00917","中信特選金融","20.66","20.84"
"1150311","00918","大華優利高填息30","23.20","23.12"
"1150311","00919","群益台灣精選高息","23.79","23.70"
"1150311","00920","富邦ESG綠色電力","21.11","20.78"
"1150311","00921","兆豐龍頭等權重","19.11","18.88"
"1150311","00922","國泰台灣領袖50","30.84","30.32"
"1150311","00923","群益台ESG低碳50","29.34","28.90"
"1150311","00924","復華S&P500成長","28.59","28.25"
"1150311","00926","凱基全球菁英55","23.43","23.25"
"1150311","00927","群益半導體收益","24.88","24.35"
"1150311","00929","復華台灣科技優息","19.74","19.28"
"1150311","00930","永豐ESG低碳高息","17.72","17.65"
"1150311","00932","兆豐永續高息等權","14.52","14.35"
"1150311","00934","中信成長高股息","21.79","21.58"
"1150311","00935","野村臺灣新科技50","38.77","37.77"
"1150311","00936","台新永續高息中小","17.47","17.29"
"1150311","00938","凱基優選30","18.76","18.67"
"1150311","00939","統一台灣高息動能","15.80","15.74"
"1150311","00940","元大台灣價值高息","9.68","9.64"
"1150311","00941","中信上游半導體","21.69","21.63"
"1150311","00943","兆豐電子高息等權","14.86","14.65"
"1150311","00944","野村趨勢動能高息","15.25","15.02"
"1150311","00945B","凱基美國非投等債","14.51","14.48"
"1150311","00946","群益科技高息成長","10.08","9.94"
"1150311","00947","台新臺灣IC設計","23.64","22.92"
"1150311","00949","復華日本龍頭","19.81","19.66"
"1150311","00951","台新日本半導體","14.20","14.03"
"1150311","00952","凱基台灣AI50","12.83","12.55"
"1150311","00953B","群益優選非投等債","9.71","9.68"
"1150311","00954","中信日本半導體","15.13","15.00"
"1150311","00956","中信日經高股息","12.45","12.49"
"1150311","00960","野村全球航運龍頭","17.58","17.70"
"1150311","00961","FT臺灣永續高息","10.29","10.21"
"1150311","00962","台新AI優息動能","11.03","10.96"
"1150311","00963","中信全球高股息","12.30","12.31"
"1150311","00964","中信亞太高股息","13.91","13.70"
"1150311","00965","元大航太防衛科技","26.36","26.26"
"1150311","00971","野村美國研發龍頭","15.47","15.29"
"1150311","00972","野村日本動能高息","19.60","19.68"
"1150311","009800","中信NASDAQ","11.06","10.94"
"1150311","009801","中信美國創新科技","10.72","10.54"
"1150311","009802","富邦旗艦50","13.00","12.86"
"1150311","009803","保德信市值動能50","15.99","15.61"
"1150311","009804","聯邦台精彩50","17.11","16.92"
"1150311","009805","新光美國電力基建","14.99","14.72"
"1150311","009808","華南永昌優選50","22.51","22.30"
"1150311","009809","富邦淨零ESG50","12.46","12.31"
"1150311","00980A","主動野村臺灣優選","17.25","16.80"
"1150311","009810","保德信全球藍籌","18.57","18.46"
"1150311","009811","統一美國50","11.47","11.34"
"1150311","009812","野村日本東證","11.63","11.63"
"1150311","009813","貝萊德標普卓越50","10.27","10.17"
"1150311","009816","凱基台灣TOP50","10.94","10.79"
"1150311","009817","國泰日本不動產","9.83","9.85"
"1150311","00981A","主動統一台股增長","20.05","19.40"
"1150311","00981T","平衡凱基雙核收息","11.28","11.25"
"1150311","00982A","主動群益台灣強棒","16.19","15.70"
"1150311","00982D","主動富邦動態入息","10.17","10.20"
"1150311","00982T","平衡兆豐台美動能","11.50","11.37"
"1150311","00983A","主動中信ARK創新","11.09","10.92"
"1150311","00983D","主動富邦複合收益","10.32","10.32"
"1150311","00984A","主動安聯台灣高息","12.45","12.25"
"1150311","00984D","主動聯博全球非投","10.00","9.97"
"1150311","00985A","主動野村台灣50","16.22","15.83"
"1150311","00985B","群益ESG投等債0-5","10.36","10.36"
"1150311","00986A","主動台新龍頭成長","12.20","11.98"
"1150311","00987A","主動台新優勢成長","11.62","11.14"
"1150311","00988A","主動統一全球創新","12.88","12.48"
"1150311","00989A","主動摩根美國科技","14.23","14.02"
"1150311","00990A","主動元大AI新經濟","12.15","11.96"
"1150311","00991A","主動復華未來50","12.41","11.99"
"1150311","00992A","主動群益科技創新","12.65","12.17"
"1150311","00993A","主動安聯台灣","10.45","10.22"
"1150311","00994A","主動第一金台股優","11.82","11.42"
"1150311","00995A","主動中信台灣卓越","11.56","11.13"
"1150311","01001T","土銀富邦R1","11.90","11.88"
"1150311","01002T","土銀國泰R1","14.40","14.48"
"1150311","01004T","土銀富邦R2","11.05","11.09"
"1150311","01007T","兆豐國泰R2","13.25","13.49"
"1150311","01009T","王道圓滿R1","5.98","5.86"
"1150311","01010T","京城樂富R1","10.04","10.05"
"1150311","020000","富邦特選蘋果N","20.24","20.21"
"1150311","020011","統一微波高息20N","","11.57"
"1150311","020012","富邦行動通訊N","","18.09"
"1150311","02001L","富邦蘋果正二N","66.05","64.08"
"1150311","02001R","富邦蘋果反一N","0.72","0.73"
"1150311","020020","元大台股領航N","18.17","17.87"
"1150311","020028","元大特選電動車N","15.06","14.55"
"1150311","020029","元大ESG高股息N","10.61","10.52"
"1150311","020030","統一智慧電動車N","11.14","10.74"
"1150311","020031","統一IC設計臺灣N","6.84","6.66"
"1150311","020032","元大綠能N","8.73","8.79"
"1150311","020034","元大IC設計N","8.76","8.46"
"1150311","020037","元大金融高股息N","","8.49"
"1150311","020038","元大ESG配息N","8.19","8.07"
"1150311","020039","元大加權N","10.78","10.61"
"1150311","030012","AES凱基57購02","0.31","0.40"
"1150311","03001U","臺股指凱基57售01","0.02","0.05"
"1150311","030038","玉晶光群益53購03","","0.04"
"1150311","03003U","元債2X元大53售05","","0.04"
"1150311","030040","群創群益57購01","12.70","9.95"
"1150311","030047","聯茂群益54購01","0.84","0.79"
"1150311","03004U","道瓊2X元大53售01","","0.01"
"1150311","030050","AES群益53購01","0.26","0.05"
