資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150130","00679B","元大美債20年","27.01","+0.06","26.98","27.04","26.96","43618000","1177582980","4196","27.01","27.02","8346192000","9999.95","0.01"
"1150130","00687B","國泰20年美債","28.11","+0.11","28.05","28.11","28.02","48007000","1347234080","3717","28.10","28.11","6371634927","9999.95","0.01"
"1150130","00687C","國泰20年美債+櫃U","9.34","-0.01","9.36","9.36","9.32","69000","643777","16","9.34","9.35","2012268","9999.95","0.01"
"1150130","00694B","富邦美債1-3","41.49","+0.23","41.26","41.50","41.26","840000","34831940","128","41.49","41.50","178576000","9999.95","0.01"
"1150130","00695B","富邦美債7-10","35.26","+0.17","35.13","35.26","35.13","640000","22556030","43","35.26","35.28","39186000","9999.95","0.01"
"1150130","00696B","富邦美債20年","29.14","+0.10","29.10","29.14","29.06","5772000","168057540","231","29.14","29.15","778681000","9999.95","0.01"
"1150130","00697B","元大美債7-10","35.79","+0.17","35.67","35.80","35.67","448000","16029770","104","35.79","35.80","68212000","9999.95","0.01"
"1150130","00719B","元大美債1-3","30.89","+0.14","30.74","30.92","30.74","3651000","112751480","437","30.89","30.90","526514000","9999.95","0.01"
"1150130","00720B","元大投資級公司債","33.17","+0.04","33.13","33.20","33.10","8810000","292014530","1110","33.16","33.17","4312609000","9999.95","0.01"
"1150130","00722B","群益投資級電信債","36.29","+0.07","36.20","36.29","36.20","3264000","118391810","279","36.28","36.29","1491739000","9999.95","0.01"
"1150130","00723B","群益投資級科技債","31.07","+0.03","31.06","31.07","31.02","134000","4160030","11","31.03","31.07","1516583000","9999.95","0.01"
"1150130","00724B","群益投資級金融債","34.21","+0.06","34.23","34.23","34.16","3998000","136764210","98","34.22","34.23","3048275000","9999.95","0.01"
"1150130","00725B","國泰投資級公司債","35.21","+0.05","35.16","35.21","35.15","8316000","292582320","912","35.21","35.22","3799206000","9999.95","0.01"
"1150130","00726B","國泰新興投等債","33.05","+0.04","33.01","33.07","33.01","301000","9948950","57","33.07","33.08","1183489000","9999.95","0.01"
"1150130","00727B","國泰優選非投等債","39.63","+0.05","39.61","39.65","39.61","141000","5588970","12","39.63","39.64","61189000","9999.95","0.01"
"1150130","00734B","台新JPM新興債","15.72","+0.14","15.63","15.72","15.63","110000","1728590","10","15.72","15.74","27479000","9999.95","0.01"
"1150130","00740B","富邦全球投等債","39.02","+0.11","38.81","39.02","38.81","3629000","141362580","125","39.02","39.03","1785971000","9999.95","0.01"
"1150130","00741B","富邦全球非投等債","37.55","+0.02","37.55","37.57","37.55","106000","3980830","10","37.55","37.56","15628000","9999.95","0.01"
"1150130","00746B","富邦A級公司債","35.79","+0.12","35.67","35.81","35.67","1335000","47742530","49","35.78","35.79","2384464000","9999.95","0.01"
"1150130","00749B","凱基新興債10+","31.59","+0.04","31.59","31.59","31.59","100000","3159000","4","31.54","31.59","1168500000","9999.95","0.01"
"1150130","00750B","凱基科技債10+","33.35","+0.04","33.27","33.35","33.27","101000","3368270","5","33.29","33.34","147500000","9999.95","0.01"
"1150130","00751B","元大AAA至A公司債","32.01","+0.04","31.96","32.01","31.94","7228000","231141690","943","32.01","32.02","4787103000","9999.95","0.01"
"1150130","00754B","群益AAA-AA公司債","34.12","+0.04","34.10","34.12","34.06","147000","5013840","11","34.12","34.15","1057900000","9999.95","0.01"
"1150130","00755B","群益投資級公用債","33.22","+0.04","33.19","33.22","33.19","155000","5146090","12","33.22","33.25","275230000","9999.95","0.01"
"1150130","00756B","群益投等新興公債","31.78","+0.02","31.76","31.78","31.75","127000","4035210","21","31.77","31.78","1426800000","9999.95","0.01"
"1150130","00758B","復華能源債","51.65","+0.05","51.75","51.75","51.65","110000","5682500","4","51.35","51.90","5525000","9999.95","0.01"
"1150130","00759B","復華製藥債","55.05","0.00","55.05","55.05","55.05","100000","5505000","4","54.80","55.00","47525000","9999.95","0.01"
"1150130","00760B","復華新興企業債","55.05","+0.10","55.00","55.05","55.00","103000","5670000","5","55.00","55.05","458020000","9999.95","0.01"
"1150130","00761B","國泰A級公司債","34.98","+0.05","35.00","35.00","34.92","237000","8284410","34","34.98","35.01","2737589000","9999.95","0.01"
"1150130","00764B","群益25年美債","28.08","+0.08","28.01","28.08","28.01","5451000","152951270","188","28.08","28.09","1390000000","9999.95","0.01"
"1150130","00768B","復華20年美債","51.35","+0.10","51.30","51.35","51.20","1116000","57222300","80","51.35","51.40","685100000","9999.95","0.01"
"1150130","00772B","中信高評級公司債","33.99","+0.05","33.91","34.00","33.91","2934000","99642470","448","33.98","33.99","3499790000","9999.95","0.01"
"1150130","00773B","中信優先金融債","36.41","+0.08","36.38","36.41","36.35","1279000","46537270","109","36.41","36.42","2602790000","9999.95","0.01"
"1150130","00777B","凱基AAA至A公司債","32.93","0.00","32.99","32.99","32.93","101000","3331930","5","32.94","32.97","1862150000","9999.95","0.01"
"1150130","00778B","凱基金融債20+","35.05","0.00","35.08","35.08","35.05","105000","3683250","5","35.05","35.07","1522650000","9999.95","0.01"
"1150130","00779B","凱基美債25+","28.43","+0.08","28.43","28.43","28.38","413000","11736170","23","28.43","28.47","1162650000","9999.95","0.01"
"1150130","00780B","國泰A級金融債","37.89","+0.13","37.85","37.89","37.85","126000","4773190","7","37.85","37.87","266102000","9999.95","0.01"
"1150130","00781B","國泰A級科技債","29.18","-0.02","29.20","29.20","29.17","141000","4114440","15","29.18","29.19","8336000","9999.95","0.01"
"1150130","00782B","國泰A級公用債","30.81","0.00","30.75","30.81","30.75","197000","6067600","21","30.80","30.81","17967000","9999.95","0.01"
"1150130","00785B","富邦金融投等債","35.38","+0.09","34.86","35.38","34.86","146000","5163670","12","35.37","35.43","1016966000","9999.95","0.01"
"1150130","00786B","元大10年IG銀行債","33.31","+0.04","33.24","33.40","33.24","185000","6163680","35","33.30","33.31","27566000","9999.95","0.01"
"1150130","00787B","元大10年IG醫療債","32.81","+0.02","32.78","32.85","32.78","128000","4198630","57","32.76","32.80","14806000","9999.95","0.01"
"1150130","00788B","元大10年IG電能債","30.11","0.00","30.11","30.11","30.10","6000","180650","3","30.14","30.16","32206000","9999.95","0.01"
"1150130","00789B","復華公司債A3","48.70","-0.02","48.64","48.70","48.60","106000","5156100","6","48.68","48.74","416100000","9999.95","0.01"
"1150130","00791B","復華信用債1-5","56.60","+0.30","56.45","56.70","56.45","190000","10748300","79","56.35","56.55","261600000","9999.95","0.01"
"1150130","00792B","群益A級公司債","32.06","+0.05","32.06","32.07","32.06","123000","3944380","9","32.06","32.07","2052615000","9999.95","0.01"
"1150130","00793B","群益AAA-A醫療債","31.01","-0.02","31.01","31.02","31.01","101000","3132510","5","31.01","31.07","4526000","9999.95","0.01"
"1150130","00795B","中信美國公債20年","27.22","+0.08","27.15","27.23","27.15","9788000","266245910","822","27.22","27.23","2102098000","9999.95","0.01"
"1150130","00799B","國泰A級醫療債","30.28","0.00","30.27","30.30","30.26","335000","10144920","54","30.28","30.30","22536000","9999.95","0.01"
"1150130","00834B","第一金金融債10+","34.51","-0.02","34.55","34.55","34.51","104000","3593040","3","34.53","34.54","23198000","9999.95","0.01"
"1150130","00836B","永豐10年A公司債","29.07","+0.03","29.06","29.07","29.05","306000","8890780","20","29.07","29.08","481041000","9999.95","0.01"
"1150130","00840B","凱基IG精選15+","30.36","+0.01","30.36","30.36","30.36","100000","3036000","2","30.31","30.35","59431000","9999.95","0.01"
"1150130","00841B","凱基AAA-AA公司債","29.63","+0.02","29.63","29.63","29.63","100000","2963000","2","29.57","29.61","70440000","9999.95","0.01"
"1150130","00842B","台新美元銀行債","31.49","+0.03","31.46","31.51","31.46","127000","3999390","10","31.49","31.51","11767000","9999.95","0.01"
"1150130","00844B","新光15年IG金融債","32.29","0.00","32.24","32.29","32.24","110000","3550800","4","32.29","32.30","292675000","9999.95","0.01"
"1150130","00845B","富邦新興投等債","33.90","+0.07","33.90","33.90","33.90","100000","3390000","2","33.85","33.88","250551000","9999.95","0.01"
"1150130","00846B","富邦歐洲銀行債","36.55","+0.13","36.57","36.57","36.55","102000","3728120","4","36.52","36.55","74350000","9999.95","0.01"
"1150130","00847B","中信美國市政債","26.02","+0.02","26.01","26.03","26.01","301000","7833010","7","26.00","26.03","9305000","9999.95","0.01"
"1150130","00848B","中信新興亞洲債","34.41","+0.06","34.40","34.41","34.40","300000","10322000","8","34.38","34.39","136066000","9999.95","0.01"
"1150130","00849B","中信EM主權債0-5","37.05","+0.12","36.99","37.06","36.99","314000","11634500","15","36.99","37.05","485106000","9999.95","0.01"
"1150130","00853B","統一美債10年Aa-A","28.00","+0.01","28.00","28.02","27.98","656000","18356490","46","27.98","28.02","153134000","9999.95","0.01"
"1150130","00856B","永豐1-3年美公債","37.40","+0.12","37.28","37.40","37.28","12000","448120","8","37.40","37.49","7292000","9999.95","0.01"
"1150130","00857B","永豐20年美公債","23.38","+0.08","23.30","23.38","23.30","3000000","70066710","338","23.38","23.39","620768000","9999.95","0.01"
"1150130","00858","永豐美國500大","32.72","-0.09","32.77","32.77","32.65","904000","29558080","343","32.72","32.73","129874000","9999.95","0.01"
"1150130","00859B","群益0-1年美債","41.02","+0.19","40.94","41.02","40.94","2083000","85406880","114","41.01","41.02","14011000","9999.95","0.01"
"1150130","00860B","群益1-5Y投資級債","38.33","+0.16","38.27","38.33","38.27","108000","4137870","7","38.32","38.34","4171000","9999.95","0.01"
"1150130","00862B","中信投資級公司債","32.00","+0.04","31.97","32.00","31.97","370000","11833760","17","31.98","32.01","837881000","9999.95","0.01"
"1150130","00863B","中信全球電信債","32.38","+0.03","32.37","32.38","32.36","311000","10066080","9","32.36","32.37","566464000","9999.95","0.01"
"1150130","00864B","中信美國公債0-1","46.26","+0.22","46.12","46.26","46.12","1223000","56539190","180","46.26","46.27","141722000","9999.95","0.01"
"1150130","00867B","新光A-BBB電信債","31.60","-0.07","31.59","31.60","31.59","82000","2590400","3","31.60","31.62","504650000","9999.95","0.01"
