日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150807,2026-08-07,上市,00400A,主動國泰動能高息,13.74,-0.1500,14.05,14.05,13.65,19582000,270692630,4529,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00401A,主動摩根台灣鑫收,13.23,-0.1600,13.50,13.50,13.16,6739000,89560040,995,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00402A,主動安聯美國科技,9.75,-0.0200,9.76,9.78,9.73,5638000,54980970,384,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00403A,主動統一升級50,9.72,-0.1900,9.92,9.93,9.66,150487000,1471062120,28889,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00404A,主動聯博動能50,9.39,-0.0700,9.53,9.53,9.36,5272000,49882970,361,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00405A,主動富邦台灣龍耀,8.02,-0.2300,8.26,8.27,7.99,68608000,555079110,9874,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00406A,主動中信台灣收益,9.23,-0.1200,9.38,9.40,9.20,39557000,366701340,7039,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00407A,主動凱基台灣,9.28,-0.1700,9.47,9.48,9.22,34663000,323963820,4010,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00408A,主動第一金優股息,10.09,-0.1600,10.25,10.28,10.05,1276000,12919030,265,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00410A,主動永豐科技趨勢,10.57,-0.3100,10.86,10.95,10.53,10399000,111232980,818,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0050,元大台灣50,102.85,-0.4500,103.80,104.00,102.05,64522000,6634396700,23537,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0051,元大中型100,139.70,-1.5000,141.10,141.55,139.70,50000,7037550,24,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0052,富邦科技,60.20,-0.2500,60.65,60.75,59.65,24045000,1446015300,4558,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0053,元大電子,231.75,-2.8000,233.15,234.40,230.85,15000,3491950,15,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0055,元大MSCI金融,43.90,0.2800,43.83,44.15,43.56,97000,4244550,50,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0056,元大高股息,51.05,-0.2500,51.40,51.50,51.00,14276000,730716650,6131,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0057,富邦摩台,306.15,-2.9000,309.80,310.75,306.15,27000,8320750,9,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,0061,元大寶滬深,25.15,0.3800,24.79,25.15,24.79,204000,5113530,78,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,006203,元大MSCI台灣,186.35,-1.3000,186.35,186.35,186.35,1000,186350,1,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,006204,永豐臺灣加權,220.70,-1.0500,220.15,220.70,220.15,2000,440850,2,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,006205,富邦上証,41.80,0.5500,41.26,41.84,41.26,369000,15379430,111,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,006206,元大上證50,38.60,0.4800,38.73,38.73,38.33,27000,1041050,21,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,006207,復華滬深,33.45,0.5000,33.11,33.48,33.11,125000,4176000,12,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,006208,富邦台50,235.35,-1.2000,237.15,237.90,233.70,1507000,354498300,959,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00625K,富邦上証+R,0.00,0.0000,0.00,0.00,0.00,0,0,0,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00631L,元大台灣50正2,33.68,-0.1700,34.34,34.38,33.30,170817000,5775598360,37564,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00632R,元大台灣50反1,10.35,0.0200,10.26,10.41,10.24,113626000,1174280250,8783,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00633L,富邦上証正2,50.75,1.2600,50.00,50.95,49.89,4551000,229781520,625,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00634R,富邦上証反1,3.05,-0.0500,3.09,3.09,3.05,523000,1598160,58,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00635U,期元大S&P黃金,44.35,0.0800,44.10,44.36,44.00,3673000,162354940,1622,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00636,國泰中國A50,28.69,0.3400,28.47,28.75,28.45,548000,15660440,79,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00636K,國泰中國A50+U,8.90,0.1300,8.90,8.90,8.90,200,1780,2,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00637L,元大滬深300正2,21.12,0.5800,20.71,21.17,20.71,28496000,597936420,3028,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00638R,元大滬深300反1,6.57,-0.0800,6.63,6.63,6.56,118000,775700,25,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00639,富邦深100,17.29,0.3600,17.03,17.29,17.02,414000,7099130,102,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00640L,富邦日本正2,107.25,0.7500,106.80,107.25,106.20,66000,7043300,30,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00641R,富邦日本反1,3.73,0.0000,3.72,3.74,3.71,1338000,4993660,61,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00642U,期元大S&P石油,25.80,1.1600,25.60,25.90,25.59,3579000,91914170,1138,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00643,群益深証中小,19.29,0.4600,18.96,19.29,18.89,3093000,59251310,148,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00643K,群益深証中小+R,3.97,0.0000,3.97,3.97,3.97,25000,99250,4,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00645,富邦日本,57.45,0.1500,57.25,57.45,57.10,92000,5273250,75,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00646,元大S&P500,78.25,-0.2000,78.35,78.35,78.05,1412000,110376250,590,TWSE_CSV,2026-08-07 14:15:31 +0800
1150807,2026-08-07,上市,00647L,元大S&P500正2,141.45,-1.2500,142.05,142.05,141.35,14000,1983300,7,TWSE_CSV,2026-08-07 14:15:31 +0800
