日期,股票代號,股票名稱,收盤價,月平均價
"1150223","0050","元大台灣50","77.40","73.92"
"1150223","0051","元大中型100","108.30","105.56"
"1150223","0052","富邦科技","45.80","43.95"
"1150223","0053","元大電子","170.50","162.95"
"1150223","0055","元大MSCI金融","34.20","32.68"
"1150223","0056","元大高股息","39.13","37.99"
"1150223","0057","富邦摩台","229.30","218.67"
"1150223","0061","元大寶滬深","23.74","23.52"
"1150223","006203","元大MSCI台灣","140.20","133.86"
"1150223","006204","永豐臺灣加權","173.45","165.54"
"1150223","006205","富邦上証","41.23","40.82"
"1150223","006206","元大上證50","38.17","37.97"
"1150223","006207","復華滬深","31.79","31.54"
"1150223","006208","富邦台50","179.05","171.09"
"1150223","00625K","富邦上証+R","","9.05"
"1150223","00631L","元大台灣50正2","486.70","453.26"
"1150223","00632R","元大台灣50反1","14.12","14.66"
"1150223","00633L","富邦上証正2","47.57","47.45"
"1150223","00634R","富邦上証反1","3.26","3.27"
"1150223","00635U","期元大S&P黃金","54.80","52.61"
"1150223","00636","國泰中國A50","26.63","26.68"
"1150223","00636K","國泰中國A50+U","8.55","8.50"
"1150223","00637L","元大滬深300正2","19.50","19.51"
"1150223","00638R","元大滬深300反1","6.99","7.02"
"1150223","00639","富邦深100","15.46","15.37"
"1150223","00640L","富邦日本正2","96.40","92.01"
"1150223","00641R","富邦日本反1","4.06","4.19"
"1150223","00642U","期元大S&P石油","17.35","16.75"
"1150223","00643","群益深証中小","18.18","17.77"
"1150223","00643K","群益深証中小+R","","3.87"
"1150223","00645","富邦日本","54.00","52.25"
"1150223","00646","元大S&P500","67.95","68.47"
"1150223","00647L","元大S&P500正2","115.05","117.40"
"1150223","00648R","元大S&P500反1","4.37","4.34"
"1150223","00650L","復華香港正2","19.08","19.02"
"1150223","00651R","復華香港反1","5.05","5.08"
"1150223","00652","富邦印度","36.71","37.00"
"1150223","00653L","富邦印度正2","55.25","55.68"
"1150223","00654R","富邦印度反1","6.38","6.38"
"1150223","00655L","國泰中國A50正2","32.86","32.89"
"1150223","00656R","國泰中國A50反1","6.20","6.22"
"1150223","00657","國泰日經225","67.05","65.42"
"1150223","00657K","國泰日經225+U","21.35","20.73"
"1150223","00660","元大歐洲50","44.19","43.79"
"1150223","00661","元大日經225","74.20","71.68"
"1150223","00662","富邦NASDAQ","100.25","101.91"
"1150223","00663L","國泰臺灣加權正2","63.55","59.18"
"1150223","00664R","國泰臺灣加權反1","2.29","2.37"
"1150223","00665L","富邦恒生國企正2","11.16","11.08"
"1150223","00666R","富邦恒生國企反1","8.63","8.69"
"1150223","00668","國泰美國道瓊","56.60","57.01"
"1150223","00668K","國泰美國道瓊+U","18.11","18.08"
"1150223","00669R","國泰美國道瓊反1","5.59","5.58"
"1150223","00670L","富邦NASDAQ正2","152.00","157.08"
"1150223","00671R","富邦NASDAQ反1","2.92","2.88"
"1150223","00673R","期元大S&P原油反1","24.54","25.42"
"1150223","00674R","期元大S&P黃金反1","4.82","5.05"
"1150223","00675L","富邦臺灣加權正2","192.70","179.73"
"1150223","00676R","富邦臺灣加權反1","7.76","8.06"
"1150223","00678","群益那斯達克生技","35.86","35.88"
"1150223","00680L","元大美債20正2","7.50","7.23"
"1150223","00681R","元大美債20反1","20.33","20.78"
