日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150707,2026-07-07,上市,00400A,主動國泰動能高息,14.35,-0.6500,15.00,15.01,14.30,123194000,1800806570,24478,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00401A,主動摩根台灣鑫收,13.25,-0.4700,13.73,14.00,13.24,4815000,64799980,796,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00402A,主動安聯美國科技,9.74,-0.0600,9.80,9.83,9.74,8084000,79035950,1753,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00403A,主動統一升級50,10.45,-0.4800,10.98,10.98,10.41,419443000,4451974550,87988,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00404A,主動聯博動能50,9.99,-0.2700,10.27,10.29,9.96,10109000,102028260,1643,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00405A,主動富邦台灣龍耀,8.65,-0.5000,9.20,9.20,8.65,282804000,2496855050,60460,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00406A,主動中信台灣收益,9.86,-0.3700,10.24,10.26,9.83,36667000,365615390,7716,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00407A,主動凱基台灣,9.50,-0.3500,9.87,9.88,9.49,190862000,1838961490,38623,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0050,元大台灣50,106.20,-2.0500,108.55,109.05,105.85,109650000,11746070600,52818,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0051,元大中型100,144.00,-5.5000,149.50,149.50,144.00,70000,10246550,46,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0052,富邦科技,62.20,-1.3500,63.80,64.00,62.05,23182000,1460002750,9125,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0053,元大電子,237.65,-8.9000,246.40,247.50,237.65,44000,10715950,19,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0055,元大MSCI金融,42.37,0.2800,42.09,42.89,42.09,549000,23364890,232,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0056,元大高股息,52.15,-1.1000,53.25,53.60,51.95,86275000,4534661050,34067,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0057,富邦摩台,316.05,-6.4000,320.75,321.60,315.40,16000,5076500,7,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,0061,元大寶滬深,24.91,-0.3100,25.22,25.22,24.90,114000,2867260,37,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,006203,元大MSCI台灣,193.40,-3.2500,197.00,198.20,193.00,65000,12705000,26,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,006204,永豐臺灣加權,229.40,-5.4000,230.20,230.20,229.40,2000,459600,2,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,006205,富邦上証,41.05,-0.6800,41.70,41.70,40.95,133000,5499320,38,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,006206,元大上證50,37.40,-0.5500,37.46,37.92,37.40,22000,828690,18,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,006207,復華滬深,33.35,-0.5100,33.69,33.69,33.20,360000,12070560,22,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,006208,富邦台50,246.50,-4.8500,251.60,253.15,246.05,4129000,1027864800,2555,TWSE_CSV,2026-07-07 14:15:31 +0800
1150707,2026-07-07,上市,00625K,富邦上証+R,0.00,0.0000,0.00,0.00,0.00,0,0,0,TWSE_CSV,2026-07-07 14:15:31 +0800
