日期,股票代號,股票名稱,收盤價,月平均價
"1150302","0050","元大台灣50","80.35","80.35"
"1150302","0051","元大中型100","112.95","112.95"
"1150302","0052","富邦科技","47.90","47.90"
"1150302","0053","元大電子","178.30","178.30"
"1150302","0055","元大MSCI金融","34.00","34.00"
"1150302","0056","元大高股息","39.90","39.90"
"1150302","0057","富邦摩台","237.85","237.85"
"1150302","0061","元大寶滬深","23.93","23.93"
"1150302","006203","元大MSCI台灣","146.10","146.10"
"1150302","006204","永豐臺灣加權","180.45","180.45"
"1150302","006205","富邦上証","41.76","41.76"
"1150302","006206","元大上證50","37.94","37.94"
"1150302","006207","復華滬深","32.01","32.01"
"1150302","006208","富邦台50","186.35","186.35"
"1150302","00631L","元大台灣50正2","526.25","526.25"
"1150302","00632R","元大台灣50反1","13.54","13.54"
"1150302","00633L","富邦上証正2","46.39","46.39"
"1150302","00634R","富邦上証反1","3.28","3.28"
"1150302","00635U","期元大S&P黃金","56.65","56.65"
"1150302","00636","國泰中國A50","26.55","26.55"
"1150302","00636K","國泰中國A50+U","8.45","8.45"
"1150302","00637L","元大滬深300正2","19.03","19.03"
"1150302","00638R","元大滬深300反1","7.10","7.10"
"1150302","00639","富邦深100","15.63","15.63"
"1150302","00640L","富邦日本正2","99.65","99.65"
"1150302","00641R","富邦日本反1","4.01","4.01"
"1150302","00642U","期元大S&P石油","18.89","18.89"
"1150302","00643","群益深証中小","18.55","18.55"
"1150302","00643K","群益深証中小+R","4.03","4.03"
"1150302","00645","富邦日本","54.35","54.35"
"1150302","00646","元大S&P500","67.55","67.55"
"1150302","00647L","元大S&P500正2","113.60","113.60"
"1150302","00648R","元大S&P500反1","4.39","4.39"
"1150302","00650L","復華香港正2","17.92","17.92"
"1150302","00651R","復華香港反1","5.20","5.20"
"1150302","00652","富邦印度","35.56","35.56"
"1150302","00653L","富邦印度正2","52.05","52.05"
"1150302","00654R","富邦印度反1","6.58","6.58"
"1150302","00655L","國泰中國A50正2","32.09","32.09"
"1150302","00656R","國泰中國A50反1","6.28","6.28"
"1150302","00657","國泰日經225","68.05","68.05"
"1150302","00657K","國泰日經225+U","21.74","21.74"
"1150302","00660","元大歐洲50","44.49","44.49"
"1150302","00661","元大日經225","75.05","75.05"
"1150302","00662","富邦NASDAQ","99.90","99.90"
"1150302","00663L","國泰臺灣加權正2","68.70","68.70"
"1150302","00664R","國泰臺灣加權反1","2.21","2.21"
"1150302","00665L","富邦恒生國企正2","10.10","10.10"
"1150302","00666R","富邦恒生國企反1","9.01","9.01"
"1150302","00668","國泰美國道瓊","55.85","55.85"
"1150302","00668K","國泰美國道瓊+U","17.89","17.89"
"1150302","00669R","國泰美國道瓊反1","5.68","5.68"
"1150302","00670L","富邦NASDAQ正2","150.80","150.80"
"1150302","00671R","富邦NASDAQ反1","2.93","2.93"
"1150302","00673R","期元大S&P原油反1","22.58","22.58"
"1150302","00674R","期元大S&P黃金反1","4.64","4.64"
"1150302","00675L","富邦臺灣加權正2","208.40","208.40"
"1150302","00676R","富邦臺灣加權反1","7.44","7.44"
"1150302","00678","群益那斯達克生技","36.43","36.43"
"1150302","00680L","元大美債20正2","7.68","7.68"
"1150302","00681R","元大美債20反1","20.12","20.12"
"1150302","00682U","期元大美元指數","20.09","20.09"
"1150302","00683L","期元大美元指正2","20.59","20.59"
"1150302","00684R","期元大美元指反1","15.56","15.56"
"1150302","00685L","群益臺灣加權正2","187.40","187.40"
"1150302","00686R","群益臺灣加權反1","1.33","1.33"
"1150302","00688L","國泰20年美債正2","7.66","7.66"
"1150302","00689R","國泰20年美債反1","20.90","20.90"
"1150302","00690","兆豐藍籌30","54.40","54.40"
"1150302","00692","富邦公司治理","70.55","70.55"
"1150302","00693U","期街口S&P黃豆","21.94","21.94"
"1150302","00700","富邦恒生國企","17.76","17.76"
