日期,股票代號,股票名稱,收盤價,月平均價
"1150428","00400A","主動國泰動能高息","12.78","11.96"
"1150428","00401A","主動摩根台灣鑫收","11.88","11.37"
"1150428","0050","元大台灣50","92.00","83.28"
"1150428","0051","元大中型100","125.40","118.41"
"1150428","0052","富邦科技","53.80","49.12"
"1150428","0053","元大電子","211.50","189.39"
"1150428","0055","元大MSCI金融","33.28","33.14"
"1150428","0056","元大高股息","41.11","40.15"
"1150428","0057","富邦摩台","272.55","247.47"
"1150428","0061","元大寶滬深","24.22","23.84"
"1150428","006203","元大MSCI台灣","168.30","152.03"
"1150428","006204","永豐臺灣加權","197.55","183.37"
"1150428","006205","富邦上証","40.45","39.99"
"1150428","006206","元大上證50","36.94","36.69"
"1150428","006207","復華滬深","32.52","32.01"
"1150428","006208","富邦台50","213.15","193.08"
"1150428","00625K","富邦上証+R","","8.53"
"1150428","00631L","元大台灣50正2","29.27","25.02"
"1150428","00632R","元大台灣50反1","11.82","12.93"
"1150428","00633L","富邦上証正2","51.25","49.30"
"1150428","00634R","富邦上証反1","3.12","3.18"
"1150428","00635U","期元大S&P黃金","48.85","49.87"
"1150428","00636","國泰中國A50","28.15","27.70"
"1150428","00636K","國泰中國A50+U","9.00","8.78"
"1150428","00637L","元大滬深300正2","21.12","20.35"
"1150428","00638R","元大滬深300反1","6.68","6.83"
"1150428","00639","富邦深100","16.96","16.48"
"1150428","00640L","富邦日本正2","92.80","91.95"
"1150428","00641R","富邦日本反1","4.03","4.07"
"1150428","00642U","期元大S&P石油","29.43","27.80"
"1150428","00643","群益深証中小","19.50","18.71"
"1150428","00643K","群益深証中小+R","","3.80"
"1150428","00645","富邦日本","52.85","52.61"
"1150428","00646","元大S&P500","71.05","68.84"
"1150428","00647L","元大S&P500正2","123.90","116.09"
"1150428","00648R","元大S&P500反1","4.15","4.33"
"1150428","00650L","復華香港正2","17.21","17.43"
"1150428","00651R","復華香港反1","5.25","5.23"
"1150428","00652","富邦印度","33.22","33.45"
"1150428","00653L","富邦印度正2","47.27","46.56"
"1150428","00654R","富邦印度反1","6.75","6.83"
"1150428","00655L","國泰中國A50正2","35.72","34.36"
"1150428","00656R","國泰中國A50反1","5.86","6.02"
"1150428","00657","國泰日經225","70.20","67.72"
"1150428","00657K","國泰日經225+U","22.30","21.49"
"1150428","00660","元大歐洲50","42.82","42.72"
"1150428","00661","元大日經225","77.35","74.39"
"1150428","00662","富邦NASDAQ","110.30","104.74"
"1150428","00663L","國泰臺灣加權正2","84.00","71.73"
"1150428","00664R","國泰臺灣加權反1","1.91","2.09"
"1150428","00665L","富邦恒生國企正2","9.79","9.91"
"1150428","00666R","富邦恒生國企反1","9.06","9.01"
"1150428","00668","國泰美國道瓊","56.65","55.74"
"1150428","00668K","國泰美國道瓊+U","17.96","17.64"
"1150428","00669R","國泰美國道瓊反1","5.57","5.70"
"1150428","00670L","富邦NASDAQ正2","179.30","161.26"
"1150428","00671R","富邦NASDAQ反1","2.65","2.81"
"1150428","00673R","期元大S&P原油反1","12.71","14.01"
"1150428","00674R","期元大S&P黃金反1","26.55","13.32"
"1150428","00675L","富邦臺灣加權正2","254.40","217.39"
"1150428","00676R","富邦臺灣加權反1","6.54","7.13"
"1150428","00678","群益那斯達克生技","35.47","36.14"
"1150428","00680L","元大美債20正2","6.98","7.09"
"1150428","00681R","元大美債20反1","20.98","20.89"
"1150428","00682U","期元大美元指數","","20.25"
"1150428","00683L","期元大美元指正2","20.93","21.01"
"1150428","00684R","期元大美元指反1","15.39","15.36"
"1150428","00685L","群益臺灣加權正2","229.50","195.88"
"1150428","00686R","群益臺灣加權反1","1.17","1.28"
"1150428","00688L","國泰20年美債正2","6.98","7.08"
"1150428","00689R","國泰20年美債反1","21.91","21.79"
"1150428","00690","兆豐藍籌30","67.25","59.22"
"1150428","00692","富邦公司治理","80.40","73.12"
"1150428","00693U","期街口S&P黃豆","22.02","21.98"
"1150428","00700","富邦恒生國企","17.31","17.59"
"1150428","00701","國泰股利精選30","30.03","29.62"
"1150428","00702","國泰標普低波高息","23.62","23.74"
"1150428","00703","台新MSCI中國","20.11","20.50"
"1150428","00706L","期元大S&P日圓正2","19.36","19.43"
"1150428","00707R","期元大S&P日圓反1","31.88","31.99"
"1150428","00708L","期元大S&P黃金正2","96.20","100.27"
"1150428","00709","富邦歐洲","37.78","37.96"
"1150428","00710B","復華彭博非投等債","18.92","18.91"
"1150428","00711B","復華彭博新興債","16.11","16.09"
"1150428","00712","復華富時不動產","9.18","8.93"
"1150428","00713","元大台灣高息低波","53.00","52.96"
"1150428","00714","群益道瓊美國地產","21.25","21.09"
"1150428","00715L","期街口布蘭特正2","60.90","53.02"
"1150428","00717","富邦美國特別股","15.08","15.02"
"1150428","00728","第一金工業30","53.65","49.32"
"1150428","00730","富邦臺灣優質高息","25.00","24.15"
"1150428","00731","復華富時高息低波","72.80","72.16"
"1150428","00733","富邦臺灣中小","62.40","60.55"
"1150428","00735","國泰臺韓科技","85.40","75.98"
"1150428","00736","國泰新興市場","29.81","29.20"
"1150428","00737","國泰AI機器人","35.33","33.87"
"1150428","00738U","期元大道瓊白銀","60.10","62.03"
"1150428","00739","元大MSCI A股","28.04","27.56"
