日期,股票代號,股票名稱,收盤價,月平均價
"1150514","00400A","主動國泰動能高息","13.79","13.84"
"1150514","00401A","主動摩根台灣鑫收","12.78","12.69"
"1150514","00403A","主動統一升級50","10.24","10.41"
"1150514","0050","元大台灣50","96.05","96.11"
"1150514","0051","元大中型100","132.45","131.89"
"1150514","0052","富邦科技","56.60","56.46"
"1150514","0053","元大電子","223.80","221.78"
"1150514","0055","元大MSCI金融","33.66","33.76"
"1150514","0056","元大高股息","45.15","44.40"
"1150514","0057","富邦摩台","287.10","287.14"
"1150514","0061","元大寶滬深","25.34","25.01"
"1150514","006203","元大MSCI台灣","175.15","175.39"
"1150514","006204","永豐臺灣加權","208.40","206.64"
"1150514","006205","富邦上証","42.02","41.62"
"1150514","006206","元大上證50","38.04","37.87"
"1150514","006207","復華滬深","34.04","33.56"
"1150514","006208","富邦台50","222.50","222.73"
"1150514","00625K","富邦上証+R","","8.99"
"1150514","00631L","元大台灣50正2","31.96","32.05"
"1150514","00632R","元大台灣50反1","11.32","11.28"
"1150514","00633L","富邦上証正2","54.15","53.19"
"1150514","00634R","富邦上証反1","3.02","3.04"
"1150514","00635U","期元大S&P黃金","49.22","48.91"
"1150514","00636","國泰中國A50","29.07","28.74"
"1150514","00636K","國泰中國A50+U","9.23","9.12"
"1150514","00637L","元大滬深300正2","22.33","21.94"
"1150514","00638R","元大滬深300反1","6.45","6.52"
"1150514","00639","富邦深100","18.15","17.70"
"1150514","00640L","富邦日本正2","99.15","95.94"
"1150514","00641R","富邦日本反1","3.90","3.97"
"1150514","00642U","期元大S&P石油","30.69","30.23"
"1150514","00643","群益深証中小","20.61","20.34"
"1150514","00643K","群益深証中小+R","","4.36"
"1150514","00645","富邦日本","54.75","53.77"
"1150514","00646","元大S&P500","73.85","72.75"
"1150514","00647L","元大S&P500正2","133.15","129.49"
"1150514","00648R","元大S&P500反1","4.02","4.08"
"1150514","00650L","復華香港正2","18.34","17.99"
"1150514","00651R","復華香港反1","5.08","5.11"
"1150514","00652","富邦印度","31.96","32.70"
"1150514","00653L","富邦印度正2","44.39","46.16"
"1150514","00654R","富邦印度反1","6.94","6.80"
"1150514","00655L","國泰中國A50正2","37.74","37.06"
"1150514","00656R","國泰中國A50反1","5.75","5.76"
"1150514","00657","國泰日經225","74.10","73.08"
"1150514","00657K","國泰日經225+U","23.77","23.14"
"1150514","00660","元大歐洲50","42.70","42.84"
"1150514","00661","元大日經225","81.20","80.06"
"1150514","00662","富邦NASDAQ","119.45","116.12"
"1150514","00663L","國泰臺灣加權正2","92.05","91.94"
"1150514","00664R","國泰臺灣加權反1","1.82","1.82"
"1150514","00665L","富邦恒生國企正2","10.39","10.24"
"1150514","00666R","富邦恒生國企反1","8.75","8.82"
"1150514","00668","國泰美國道瓊","57.30","56.93"
"1150514","00668K","國泰美國道瓊+U","18.16","18.10"
"1150514","00669R","國泰美國道瓊反1","5.51","5.54"
"1150514","00670L","富邦NASDAQ正2","208.85","198.06"
"1150514","00671R","富邦NASDAQ反1","2.45","2.52"
"1150514","00673R","期元大S&P原油反1","11.97","12.17"
"1150514","00674R","期元大S&P黃金反1","26.30","26.48"
"1150514","00675L","富邦臺灣加權正2","278.40","278.41"
"1150514","00676R","富邦臺灣加權反1","6.21","6.21"
"1150514","00678","群益那斯達克生技","36.33","35.85"
"1150514","00680L","元大美債20正2","6.80","6.90"
"1150514","00681R","元大美債20反1","21.26","21.08"
"1150514","00682U","期元大美元指數","20.23","20.13"
"1150514","00683L","期元大美元指正2","20.95","20.81"
"1150514","00684R","期元大美元指反1","15.34","15.41"
"1150514","00685L","群益臺灣加權正2","251.85","251.38"
"1150514","00686R","群益臺灣加權反1","1.12","1.12"
