日期,股票代號,股票名稱,收盤價,月平均價
"1150224","0050","元大台灣50","79.40","74.47"
"1150224","0051","元大中型100","110.50","106.05"
"1150224","0052","富邦科技","47.28","44.29"
"1150224","0053","元大電子","175.35","164.19"
"1150224","0055","元大MSCI金融","34.19","32.83"
"1150224","0056","元大高股息","39.72","38.16"
"1150224","0057","富邦摩台","234.05","220.21"
"1150224","0061","元大寶滬深","23.75","23.55"
"1150224","006203","元大MSCI台灣","143.85","134.85"
"1150224","006204","永豐臺灣加權","177.70","166.75"
"1150224","006205","富邦上証","41.22","40.86"
"1150224","006206","元大上證50","37.81","37.95"
"1150224","006207","復華滬深","31.75","31.56"
"1150224","006208","富邦台50","184.00","172.38"
"1150224","00625K","富邦上証+R","9.20","9.12"
"1150224","00631L","元大台灣50正2","514.30","459.36"
"1150224","00632R","元大台灣50反1","13.68","14.56"
"1150224","00633L","富邦上証正2","46.80","47.39"
"1150224","00634R","富邦上証反1","3.28","3.27"
"1150224","00635U","期元大S&P黃金","54.90","52.84"
"1150224","00636","國泰中國A50","26.57","26.67"
"1150224","00636K","國泰中國A50+U","8.50","8.50"
"1150224","00637L","元大滬深300正2","19.21","19.48"
"1150224","00638R","元大滬深300反1","7.06","7.03"
"1150224","00639","富邦深100","15.56","15.39"
"1150224","00640L","富邦日本正2","96.55","92.47"
"1150224","00641R","富邦日本反1","4.05","4.18"
"1150224","00642U","期元大S&P石油","17.63","16.84"
"1150224","00643","群益深証中小","18.18","17.81"
"1150224","00643K","群益深証中小+R","","3.87"
"1150224","00645","富邦日本","54.00","52.42"
"1150224","00646","元大S&P500","67.85","68.41"
"1150224","00647L","元大S&P500正2","115.10","117.17"
"1150224","00648R","元大S&P500反1","4.35","4.34"
"1150224","00650L","復華香港正2","18.38","18.95"
"1150224","00651R","復華香港反1","5.14","5.09"
"1150224","00652","富邦印度","36.42","36.94"
"1150224","00653L","富邦印度正2","54.35","55.55"
"1150224","00654R","富邦印度反1","6.43","6.38"
"1150224","00655L","國泰中國A50正2","32.27","32.83"
"1150224","00656R","國泰中國A50反1","6.24","6.22"
"1150224","00657","國泰日經225","67.80","65.66"
"1150224","00657K","國泰日經225+U","21.56","20.82"
"1150224","00660","元大歐洲50","44.60","43.87"
"1150224","00661","元大日經225","74.25","71.94"
"1150224","00662","富邦NASDAQ","100.35","101.75"
"1150224","00663L","國泰臺灣加權正2","67.15","59.98"
"1150224","00664R","國泰臺灣加權反1","2.23","2.35"
"1150224","00665L","富邦恒生國企正2","10.76","11.05"
"1150224","00666R","富邦恒生國企反1","8.77","8.69"
"1150224","00668","國泰美國道瓊","56.05","56.91"
"1150224","00668K","國泰美國道瓊+U","17.82","18.06"
