日期,股票代號,股票名稱,收盤價,月平均價
"1150206","0050","元大台灣50","71.90","72.25"
"1150206","0051","元大中型100","102.95","105.11"
"1150206","0052","富邦科技","42.71","42.98"
"1150206","0053","元大電子","158.70","159.64"
"1150206","0055","元大MSCI金融","32.33","32.16"
"1150206","0056","元大高股息","37.52","37.54"
"1150206","0057","富邦摩台","213.20","213.92"
"1150206","0061","元大寶滬深","23.50","23.36"
"1150206","006203","元大MSCI台灣","130.20","130.85"
"1150206","006204","永豐臺灣加權","161.75","162.25"
"1150206","006205","富邦上証","40.72","40.48"
"1150206","006206","元大上證50","37.84","37.67"
"1150206","006207","復華滬深","31.45","31.30"
"1150206","006208","富邦台50","166.50","167.21"
"1150206","00625K","富邦上証+R","9.05","9.05"
"1150206","00631L","元大台灣50正2","428.65","436.63"
"1150206","00632R","元大台灣50反1","15.06","14.94"
"1150206","00633L","富邦上証正2","47.30","47.01"
"1150206","00634R","富邦上証反1","3.28","3.29"
"1150206","00635U","期元大S&P黃金","51.50","51.66"
"1150206","00636","國泰中國A50","26.67","26.57"
"1150206","00636K","國泰中國A50+U","8.48","8.45"
"1150206","00637L","元大滬深300正2","19.47","19.35"
"1150206","00638R","元大滬深300反1","7.04","7.07"
"1150206","00639","富邦深100","15.32","15.28"
"1150206","00640L","富邦日本正2","89.80","87.66"
"1150206","00641R","富邦日本反1","4.25","4.29"
"1150206","00642U","期元大S&P石油","16.79","16.59"
"1150206","00643","群益深証中小","17.71","17.58"
"1150206","00643K","群益深証中小+R","3.83","3.83"
"1150206","00645","富邦日本","51.60","50.91"
"1150206","00646","元大S&P500","67.45","68.34"
"1150206","00647L","元大S&P500正2","113.20","116.99"
"1150206","00648R","元大S&P500反1","4.44","4.36"
"1150206","00650L","復華香港正2","18.64","18.79"
"1150206","00651R","復華香港反1","5.16","5.12"
"1150206","00652","富邦印度","36.96","36.86"
"1150206","00653L","富邦印度正2","55.00","55.13"
"1150206","00654R","富邦印度反1","6.41","6.43"
"1150206","00655L","國泰中國A50正2","32.86","32.62"
"1150206","00656R","國泰中國A50反1","6.23","6.25"
"1150206","00657","國泰日經225","63.55","63.60"
"1150206","00657K","國泰日經225+U","20.14","20.17"
"1150206","00660","元大歐洲50","43.12","43.49"
"1150206","00661","元大日經225","69.75","69.55"
"1150206","00662","富邦NASDAQ","99.30","102.08"
"1150206","00663L","國泰臺灣加權正2","56.05","57.04"
"1150206","00664R","國泰臺灣加權反1","2.43","2.41"
"1150206","00665L","富邦恒生國企正2","10.92","10.92"
"1150206","00666R","富邦恒生國企反1","8.75","8.78"
"1150206","00668","國泰美國道瓊","56.25","56.63"
"1150206","00668K","國泰美國道瓊+U","17.84","17.95"
"1150206","00669R","國泰美國道瓊反1","5.67","5.62"
"1150206","00670L","富邦NASDAQ正2","148.25","157.66"
"1150206","00671R","富邦NASDAQ反1","2.96","2.88"
"1150206","00673R","期元大S&P原油反1","25.32","25.67"
"1150206","00674R","期元大S&P黃金反1","5.16","5.16"
"1150206","00675L","富邦臺灣加權正2","170.30","173.28"
"1150206","00676R","富邦臺灣加權反1","8.28","8.21"
"1150206","00678","群益那斯達克生技","35.54","35.81"
"1150206","00680L","元大美債20正2","7.24","7.15"
"1150206","00681R","元大美債20反1","20.78","20.92"
"1150206","00682U","期元大美元指數","20.13","20.04"
"1150206","00683L","期元大美元指正2","20.58","20.46"
"1150206","00684R","期元大美元指反1","15.63","15.65"
"1150206","00685L","群益臺灣加權正2","152.85","155.60"
"1150206","00686R","群益臺灣加權反1","1.48","1.47"
"1150206","00688L","國泰20年美債正2","7.21","7.13"
"1150206","00689R","國泰20年美債反1","21.65","21.78"
"1150206","00690","兆豐藍籌30","49.80","50.18"
"1150206","00692","富邦公司治理","63.65","63.78"
"1150206","00693U","期街口S&P黃豆","21.11","20.57"
"1150206","00700","富邦恒生國企","18.44","18.42"
"1150206","00701","國泰股利精選30","29.02","28.88"
"1150206","00702","國泰標普低波高息","24.15","23.84"
"1150206","00703","台新MSCI中國","21.60","21.72"
"1150206","00706L","期元大S&P日圓正2","20.33","20.50"
"1150206","00707R","期元大S&P日圓反1","","31.15"
"1150206","00708L","期元大S&P黃金正2","108.30","109.16"
"1150206","00709","富邦歐洲","38.55","38.83"
"1150206","00710B","復華彭博非投等債","19.12","19.13"
"1150206","00711B","復華彭博新興債","16.41","16.35"
"1150206","00712","復華富時不動產","9.41","9.39"
"1150206","00713","元大台灣高息低波","51.70","51.37"
"1150206","00714","群益道瓊美國地產","20.46","20.34"
"1150206","00715L","期街口布蘭特正2","24.61","24.02"
"1150206","00717","富邦美國特別股","15.13","15.21"
"1150206","00728","第一金工業30","40.84","41.19"
"1150206","00730","富邦臺灣優質高息","22.49","22.74"
"1150206","00731","復華富時高息低波","71.85","71.42"
"1150206","00733","富邦臺灣中小","48.48","49.67"
"1150206","00735","國泰臺韓科技","60.55","61.98"
"1150206","00736","國泰新興市場","29.15","29.08"
"1150206","00737","國泰AI機器人","33.66","35.01"
"1150206","00738U","期元大道瓊白銀","60.20","65.12"
"1150206","00739","元大MSCI A股","27.17","26.98"
"1150206","00752","中信中國50","26.03","26.18"
"1150206","00753L","中信中國50正2","12.22","12.35"
"1150206","00757","統一FANG+","106.30","111.59"
"1150206","00762","元大全球AI","79.80","83.25"
"1150206","00763U","期街口道瓊銅","31.63","32.10"
"1150206","00770","國泰北美科技","50.55","52.63"
"1150206","00771","元大US高息特別股","16.31","16.37"
"1150206","00775B","新光投等債15+","33.17","32.90"
"1150206","00783","富邦中証500","28.36","28.08"
"1150206","00830","國泰費城半導體","53.45","55.29"
"1150206","00850","元大臺灣ESG永續","60.20","60.47"
"1150206","00851","台新全球AI","53.80","56.03"
"1150206","00852L","國泰美國道瓊正2","31.16","31.56"
"1150206","00861","元大全球未來通訊","60.85","61.41"
"1150206","00865B","國泰US短期公債","47.61","47.58"
"1150206","00875","國泰網路資安","35.10","36.46"
"1150206","00876","元大全球5G","58.20","58.92"
"1150206","00878","國泰永續高股息","22.70","22.72"
"1150206","00881","國泰台灣科技龍頭","33.63","33.93"
"1150206","00882","中信中國高股息","15.81","15.63"
"1150206","00885","富邦越南","17.75","17.92"
"1150206","00891","中信關鍵半導體","23.12","23.40"
"1150206","00892","富邦台灣半導體","24.98","25.29"
"1150206","00893","國泰智能電動車","32.66","33.63"
"1150206","00894","中信小資高價30","30.19","30.52"
"1150206","00895","富邦未來車","39.93","40.82"
"1150206","00896","中信綠能及電動車","20.27","20.54"
"1150206","00897","富邦基因免疫生技","9.44","9.59"
"1150206","00898","國泰基因免疫革命","7.96","8.14"
"1150206","00899","FT潔淨能源","22.74","22.99"
"1150206","00900","富邦特選高股息30","14.27","14.34"
"1150206","00901","永豐智能車供應鏈","27.71","27.95"
"1150206","00902","中信電池及儲能","13.76","13.95"
"1150206","00903","富邦元宇宙","15.98","16.86"
"1150206","00904","新光臺灣半導體30","26.65","27.09"
"1150206","00905","FT臺灣Smart","18.53","18.66"
"1150206","00907","永豐優息存股","15.41","15.42"
"1150206","00908","富邦入息REITs+","14.30","14.23"
"1150206","00909","國泰數位支付服務","35.11","38.99"
"1150206","00910","第一金太空衛星","51.95","55.23"
"1150206","00911","兆豐洲際半導體","35.80","36.76"
"1150206","00912","中信臺灣智慧50","22.86","23.03"
"1150206","00913","兆豐台灣晶圓製造","29.32","29.76"
"1150206","00915","凱基優選高股息30","23.67","23.56"
"1150206","00916","國泰全球品牌50","26.34","26.86"
"1150206","00917","中信特選金融","21.69","22.03"
"1150206","00918","大華優利高填息30","22.89","22.88"
"1150206","00919","群益台灣精選高息","23.26","23.28"
"1150206","00920","富邦ESG綠色電力","20.15","20.53"
"1150206","00921","兆豐龍頭等權重","18.05","18.11"
"1150206","00922","國泰台灣領袖50","28.23","28.38"
"1150206","00923","群益台ESG低碳50","28.67","28.83"
"1150206","00924","復華S&P500成長","27.95","28.82"
"1150206","00926","凱基全球菁英55","23.10","23.61"
"1150206","00927","群益半導體收益","23.80","24.22"
"1150206","00929","復華台灣科技優息","18.95","19.25"
"1150206","00930","永豐ESG低碳高息","17.78","17.82"
"1150206","00932","兆豐永續高息等權","14.67","14.83"
"1150206","00934","中信成長高股息","21.62","21.90"
"1150206","00935","野村臺灣新科技50","34.75","35.18"
"1150206","00936","台新永續高息中小","17.08","17.21"
"1150206","00938","凱基優選30","18.36","18.37"
"1150206","00939","統一台灣高息動能","15.27","15.39"
"1150206","00940","元大台灣價值高息","9.57","9.62"
"1150206","00941","中信上游半導體","20.45","20.67"
"1150206","00943","兆豐電子高息等權","14.67","14.82"
"1150206","00944","野村趨勢動能高息","14.73","14.87"
"1150206","00945B","凱基美國非投等債","14.61","14.60"
"1150206","00946","群益科技高息成長","9.94","10.01"
"1150206","00947","台新臺灣IC設計","22.05","22.97"
"1150206","00949","復華日本龍頭","19.45","19.33"
"1150206","00951","台新日本半導體","13.63","13.67"
"1150206","00952","凱基台灣AI50","12.19","12.41"
"1150206","00953B","群益優選非投等債","9.71","9.74"
"1150206","00954","中信日本半導體","14.64","14.69"
"1150206","00956","中信日經高股息","12.55","12.27"
"1150206","00960","野村全球航運龍頭","15.27","15.44"
"1150206","00961","FT臺灣永續高息","9.89","9.93"
"1150206","00962","台新AI優息動能","10.88","11.08"
"1150206","00963","中信全球高股息","12.20","12.20"
"1150206","00964","中信亞太高股息","12.84","12.86"
"1150206","00965","元大航太防衛科技","24.57","25.21"
"1150206","00971","野村美國研發龍頭","15.13","15.65"
"1150206","00972","野村日本動能高息","19.96","19.58"
"1150206","009800","中信NASDAQ","10.77","11.06"
"1150206","009801","中信美國創新科技","10.42","10.80"
"1150206","009802","富邦旗艦50","12.12","12.26"
"1150206","009803","保德信市值動能50","14.43","14.54"
"1150206","009804","聯邦台精彩50","15.89","15.97"
"1150206","009805","新光美國電力基建","13.54","13.65"
"1150206","009808","華南永昌優選50","21.52","21.60"
"1150206","009809","富邦淨零ESG50","11.69","11.69"
"1150206","00980A","主動野村臺灣優選","16.15","16.34"
"1150206","009810","保德信全球藍籌","18.53","18.86"
"1150206","009811","統一美國50","11.41","11.64"
"1150206","009812","野村日本東證","11.61","11.49"
"1150206","009813","貝萊德標普卓越50","10.20","10.42"
"1150206","009816","凱基台灣TOP50","10.09","10.19"
"1150206","009817","國泰日本不動產","9.95","9.95"
"1150206","00981A","主動統一台股增長","17.82","18.10"
"1150206","00981T","平衡凱基雙核收息","11.10","11.08"
"1150206","00982A","主動群益台灣強棒","15.00","15.27"
"1150206","00982D","主動富邦動態入息","10.21","10.17"
"1150206","00982T","平衡兆豐台美動能","10.87","10.95"
"1150206","00983A","主動中信ARK創新","10.25","11.02"
"1150206","00983D","主動富邦複合收益","10.32","10.30"
"1150206","00984A","主動安聯台灣高息","11.71","11.83"
"1150206","00984D","主動聯博全球非投","10.01","10.01"
"1150206","00985A","主動野村台灣50","14.72","14.88"
"1150206","00985B","群益ESG投等債0-5","10.35","10.35"
"1150206","00986A","主動台新龍頭成長","11.57","11.86"
"1150206","00987A","主動台新優勢成長","10.07","10.25"
"1150206","00988A","主動統一全球創新","11.22","11.64"
"1150206","00989A","主動摩根美國科技","13.55","14.33"
"1150206","00990A","主動元大AI新經濟","10.97","11.24"
"1150206","00991A","主動復華未來50","11.28","11.56"
"1150206","00992A","主動群益科技創新","11.20","11.38"
"1150206","00993A","主動安聯台灣","9.62","9.82"
"1150206","00994A","主動第一金台股優","10.55","10.73"
"1150206","00995A","主動中信台灣卓越","10.22","10.40"
"1150206","01001T","土銀富邦R1","","11.80"
"1150206","01002T","土銀國泰R1","14.55","14.64"
"1150206","01004T","土銀富邦R2","10.80","10.98"
"1150206","01007T","兆豐國泰R2","13.58","13.63"
"1150206","01009T","王道圓滿R1","5.78","5.91"
"1150206","01010T","京城樂富R1","10.02","10.03"
"1150206","020000","富邦特選蘋果N","","19.03"
"1150206","020012","富邦行動通訊N","15.81","16.32"
"1150206","02001L","富邦蘋果正二N","56.80","57.07"
"1150206","02001R","富邦蘋果反一N","0.81","0.80"
"1150206","020020","元大台股領航N","17.00","17.17"
"1150206","020028","元大特選電動車N","13.33","13.57"
"1150206","020029","元大ESG高股息N","10.33","10.38"
"1150206","020030","統一智慧電動車N","","9.99"
"1150206","020031","統一IC設計臺灣N","6.50","6.58"
"1150206","020032","元大綠能N","8.18","8.36"
"1150206","020034","元大IC設計N","","8.40"
"1150206","020036","元大金融配息N","","7.57"
"1150206","020037","元大金融高股息N","8.48","8.44"
"1150206","020038","元大ESG配息N","7.96","7.99"
"1150206","020039","元大加權N","9.98","10.06"
"1150206","030012","AES凱基57購02","0.61","0.62"
"1150206","030014","世紀鋼凱基53購02","","0.10"
"1150206","03001U","臺股指凱基57售01","","0.05"
"1150206","030024","光寶科群益53購01","","0.80"
"1150206","030025","鴻海群益53購10","0.03","0.05"
"1150206","030037","景碩群益57購01","","6.20"
"1150206","030038","玉晶光群益53購03","0.20","0.21"
"1150206","03003U","元債2X元大53售05","","0.10"
"1150206","030040","群創群益57購01","6.00","5.45"
"1150206","030044","臻鼎群益57購01","","3.45"
"1150206","030047","聯茂群益54購01","0.32","0.32"
"1150206","03004U","道瓊2X元大53售01","","0.01"
"1150206","030050","AES群益53購01","","0.24"
"1150206","030052","南電群益53購05","6.50","6.46"
"1150206","030053","臺指2X中信53購02","6.20","6.51"
"1150206","030060","川湖永豐53購02","1.05","1.05"
"1150206","030061","光寶科永豐53購02","","1.85"
"1150206","030067","宏達電永豐53購02","0.67","0.67"
"1150206","030073","同欣電永豐53購01","1.09","0.96"
"1150206","030076","台塑統一56購01","0.44","0.47"
"1150206","030077","南亞統一56購01","","3.37"
"1150206","030078","南亞統一56購02","","2.98"
"1150206","030079","南亞統一59購01","2.79","2.77"
"1150206","030080","台化統一56購01","","1.33"
"1150206","030081","台玻統一56購03","","3.69"
"1150206","030082","台玻統一56購04","","4.25"
"1150206","030083","光寶科統一56購01","1.00","1.10"
"1150206","030084","台達電統一56購05","4.98","5.33"
"1150206","030085","金像電統一56購04","3.08","3.32"
"1150206","030086","全新統一56購05","0.46","0.54"
"1150206","030087","欣興統一56購03","4.94","5.83"
"1150206","030088","玉晶光統一59購01","","0.46"
"1150206","030089","貿聯統一56購04","","1.40"
"1150206","030090","達興統一59購01","1.29","1.28"
