日期,股票代號,股票名稱,收盤價,月平均價
"1150521","00400A","主動國泰動能高息","13.46","13.55"
"1150521","00401A","主動摩根台灣鑫收","12.72","12.57"
"1150521","00403A","主動統一升級50","10.01","10.06"
"1150521","0050","元大台灣50","95.85","95.48"
"1150521","0051","元大中型100","132.55","131.00"
"1150521","0052","富邦科技","56.40","56.11"
"1150521","0053","元大電子","222.25","220.16"
"1150521","0055","元大MSCI金融","33.99","33.77"
"1150521","0056","元大高股息","45.44","44.43"
"1150521","0057","富邦摩台","285.10","284.96"
"1150521","0061","元大寶滬深","24.99","24.95"
"1150521","006203","元大MSCI台灣","175.35","174.05"
"1150521","006204","永豐臺灣加權","207.50","205.55"
"1150521","006205","富邦上証","41.51","41.46"
"1150521","006206","元大上證50","37.08","37.57"
"1150521","006207","復華滬深","33.37","33.45"
"1150521","006208","富邦台50","221.55","221.12"
"1150521","00625K","富邦上証+R","9.02","9.01"
"1150521","00631L","元大台灣50正2","31.58","31.55"
"1150521","00632R","元大台灣50反1","11.29","11.37"
"1150521","00633L","富邦上証正2","51.95","52.63"
"1150521","00634R","富邦上証反1","3.08","3.06"
"1150521","00635U","期元大S&P黃金","47.37","48.41"
"1150521","00636","國泰中國A50","28.48","28.62"
"1150521","00636K","國泰中國A50+U","9.08","9.09"
"1150521","00637L","元大滬深300正2","21.48","21.72"
"1150521","00638R","元大滬深300反1","6.53","6.55"
"1150521","00639","富邦深100","17.89","17.71"
"1150521","00640L","富邦日本正2","98.35","96.16"
"1150521","00641R","富邦日本反1","3.93","3.97"
"1150521","00642U","期元大S&P石油","31.36","30.89"
"1150521","00643","群益深証中小","20.39","20.29"
"1150521","00643K","群益深証中小+R","","4.36"
"1150521","00645","富邦日本","54.55","53.86"
"1150521","00646","元大S&P500","74.00","73.04"
"1150521","00647L","元大S&P500正2","132.75","130.21"
"1150521","00648R","元大S&P500反1","4.03","4.07"
"1150521","00650L","復華香港正2","17.18","17.75"
"1150521","00651R","復華香港反1","5.23","5.15"
"1150521","00652","富邦印度","32.21","32.51"
"1150521","00653L","富邦印度正2","45.31","45.80"
"1150521","00654R","富邦印度反1","6.88","6.83"
"1150521","00655L","國泰中國A50正2","36.19","36.68"
"1150521","00656R","國泰中國A50反1","5.84","5.79"
"1150521","00657","國泰日經225","72.75","72.56"
"1150521","00657K","國泰日經225+U","23.10","22.97"
"1150521","00660","元大歐洲50","43.35","42.75"
"1150521","00661","元大日經225","80.00","79.57"
"1150521","00662","富邦NASDAQ","119.20","116.81"
"1150521","00663L","國泰臺灣加權正2","90.55","90.47"
"1150521","00664R","國泰臺灣加權反1","1.84","1.84"
"1150521","00665L","富邦恒生國企正2","9.66","10.08"
"1150521","00666R","富邦恒生國企反1","9.09","8.90"
"1150521","00668","國泰美國道瓊","57.60","57.01"
"1150521","00668K","國泰美國道瓊+U","18.27","18.11"
"1150521","00669R","國泰美國道瓊反1","5.50","5.54"
"1150521","00670L","富邦NASDAQ正2","206.75","199.78"
"1150521","00671R","富邦NASDAQ反1","2.47","2.51"
"1150521","00673R","期元大S&P原油反1","11.66","11.92"
"1150521","00674R","期元大S&P黃金反1","27.34","26.77"
"1150521","00675L","富邦臺灣加權正2","274.35","273.85"
"1150521","00676R","富邦臺灣加權反1","6.24","6.26"
"1150521","00678","群益那斯達克生技","35.71","35.66"
"1150521","00680L","元大美債20正2","6.61","6.79"
"1150521","00681R","元大美債20反1","21.54","21.26"
"1150521","00682U","期元大美元指數","","20.22"
"1150521","00683L","期元大美元指正2","21.20","20.96"
"1150521","00684R","期元大美元指反1","","15.37"
"1150521","00685L","群益臺灣加權正2","247.70","247.36"
"1150521","00686R","群益臺灣加權反1","1.12","1.13"
"1150521","00688L","國泰20年美債正2","6.57","6.77"
"1150521","00689R","國泰20年美債反1","22.49","22.17"
"1150521","00690","兆豐藍籌30","71.85","72.13"
"1150521","00692","富邦公司治理","83.50","83.29"
"1150521","00693U","期街口S&P黃豆","22.20","22.43"
"1150521","00700","富邦恒生國企","17.15","17.58"
"1150521","00701","國泰股利精選30","32.18","31.50"
"1150521","00702","國泰標普低波高息","23.97","23.82"
"1150521","00703","台新MSCI中國","19.87","20.36"
"1150521","00706L","期元大S&P日圓正2","19.31","19.65"
"1150521","00707R","期元大S&P日圓反1","","31.61"
"1150521","00708L","期元大S&P黃金正2","90.00","94.20"
"1150521","00709","富邦歐洲","38.50","38.14"
"1150521","00710B","復華彭博非投等債","18.88","18.87"
"1150521","00711B","復華彭博新興債","15.80","15.96"
"1150521","00712","復華富時不動產","8.76","8.93"
"1150521","00713","元大台灣高息低波","55.65","54.73"
"1150521","00714","群益道瓊美國地產","21.67","21.43"
"1150521","00715L","期街口布蘭特正2","63.20","65.05"
"1150521","00717","富邦美國特別股","14.94","15.08"
"1150521","00728","第一金工業30","58.45","57.40"
"1150521","00730","富邦臺灣優質高息","26.94","26.35"
"1150521","00731","復華富時高息低波","74.90","74.49"
"1150521","00733","富邦臺灣中小","70.50","67.10"
"1150521","00735","國泰臺韓科技","99.50","96.44"
"1150521","00736","國泰新興市場","30.02","30.41"
"1150521","00737","國泰AI機器人","37.39","36.76"
"1150521","00738U","期元大道瓊白銀","60.75","63.64"
"1150521","00739","元大MSCI A股","28.94","28.97"
"1150521","00752","中信中國50","23.48","24.05"
"1150521","00753L","中信中國50正2","10.08","10.60"
"1150521","00757","統一FANG+","128.35","126.35"
"1150521","00762","元大全球AI","109.95","107.96"
"1150521","00763U","期街口道瓊銅","33.75","33.58"
"1150521","00770","國泰北美科技","64.55","63.18"
"1150521","00771","元大US高息特別股","16.10","16.08"
"1150521","00775B","新光投等債15+","31.60","32.15"
"1150521","00783","富邦中証500","30.36","30.20"
"1150521","00830","國泰費城半導體","83.20","80.31"
"1150521","00850","元大臺灣ESG永續","82.10","81.10"
