日期,股票代號,股票名稱,收盤價,月平均價
"1150421","00400A","主動國泰動能高息","12.38","11.59"
"1150421","00401A","主動摩根台灣鑫收","11.64","11.12"
"1150421","0050","元大台灣50","86.00","80.87"
"1150421","0051","元大中型100","124.45","116.19"
"1150421","0052","富邦科技","49.94","47.86"
"1150421","0053","元大電子","197.85","183.24"
"1150421","0055","元大MSCI金融","33.35","33.12"
"1150421","0056","元大高股息","41.97","39.73"
"1150421","0057","富邦摩台","256.00","240.23"
"1150421","0061","元大寶滬深","24.15","23.69"
"1150421","006203","元大MSCI台灣","157.20","147.55"
"1150421","006204","永豐臺灣加權","190.75","179.29"
"1150421","006205","富邦上証","40.20","39.90"
"1150421","006206","元大上證50","36.77","36.69"
"1150421","006207","復華滬深","32.51","31.80"
"1150421","006208","富邦台50","199.55","187.52"
"1150421","00625K","富邦上証+R","","8.49"
"1150421","00631L","元大台灣50正2","26.88","23.79"
"1150421","00632R","元大台灣50反1","12.40","13.25"
"1150421","00633L","富邦上証正2","50.95","48.51"
"1150421","00634R","富邦上証反1","3.12","3.21"
"1150421","00635U","期元大S&P黃金","50.30","50.07"
"1150421","00636","國泰中國A50","28.13","27.53"
"1150421","00636K","國泰中國A50+U","8.88","8.70"
"1150421","00637L","元大滬深300正2","21.04","20.03"
"1150421","00638R","元大滬深300反1","6.68","6.89"
"1150421","00639","富邦深100","16.98","16.26"
"1150421","00640L","富邦日本正2","94.00","92.06"
"1150421","00641R","富邦日本反1","4.01","4.07"
"1150421","00642U","期元大S&P石油","25.94","27.54"
"1150421","00643","群益深証中小","19.15","18.46"
"1150421","00643K","群益深証中小+R","","3.80"
"1150421","00645","富邦日本","53.15","52.63"
"1150421","00646","元大S&P500","70.35","68.20"
"1150421","00647L","元大S&P500正2","122.30","113.67"
"1150421","00648R","元大S&P500反1","4.19","4.38"
"1150421","00650L","復華香港正2","18.20","17.42"
"1150421","00651R","復華香港反1","5.10","5.24"
"1150421","00652","富邦印度","34.15","33.50"
"1150421","00653L","富邦印度正2","48.79","46.27"
"1150421","00654R","富邦印度反1","6.64","6.86"
"1150421","00655L","國泰中國A50正2","35.57","33.81"
"1150421","00656R","國泰中國A50反1","5.89","6.08"
"1150421","00657","國泰日經225","69.75","66.86"
"1150421","00657K","國泰日經225+U","22.30","21.17"
"1150421","00660","元大歐洲50","43.47","42.72"
"1150421","00661","元大日經225","76.70","73.36"
"1150421","00662","富邦NASDAQ","107.90","102.99"
"1150421","00663L","國泰臺灣加權正2","77.00","68.21"
"1150421","00664R","國泰臺灣加權反1","2.00","2.14"
"1150421","00665L","富邦恒生國企正2","10.43","9.88"
"1150421","00666R","富邦恒生國企反1","8.77","9.03"
"1150421","00668","國泰美國道瓊","56.85","55.43"
"1150421","00668K","國泰美國道瓊+U","18.07","17.51"
"1150421","00669R","國泰美國道瓊反1","5.53","5.75"
"1150421","00670L","富邦NASDAQ正2","172.55","155.47"
"1150421","00671R","富邦NASDAQ反1","2.71","2.87"
"1150421","00673R","期元大S&P原油反1","14.45","14.34"
"1150421","00675L","富邦臺灣加權正2","233.35","206.80"
"1150421","00676R","富邦臺灣加權反1","6.84","7.30"
"1150421","00678","群益那斯達克生技","36.84","36.19"
"1150421","00680L","元大美債20正2","7.15","7.11"
"1150421","00681R","元大美債20反1","20.78","20.89"
"1150421","00682U","期元大美元指數","20.08","20.27"
"1150421","00683L","期元大美元指正2","20.70","21.05"
"1150421","00684R","期元大美元指反1","15.46","15.36"
"1150421","00685L","群益臺灣加權正2","210.05","186.25"
"1150421","00686R","群益臺灣加權反1","1.22","1.31"
"1150421","00688L","國泰20年美債正2","7.15","7.10"
"1150421","00689R","國泰20年美債反1","21.60","21.79"
"1150421","00690","兆豐藍籌30","62.75","56.80"
"1150421","00692","富邦公司治理","75.20","71.10"
"1150421","00693U","期街口S&P黃豆","21.99","21.99"
"1150421","00700","富邦恒生國企","17.99","17.61"
"1150421","00701","國泰股利精選30","30.15","29.46"
"1150421","00702","國泰標普低波高息","23.75","23.78"
"1150421","00703","台新MSCI中國","20.97","20.54"
"1150421","00706L","期元大S&P日圓正2","19.45","19.47"
"1150421","00707R","期元大S&P日圓反1","","32.03"
"1150421","00708L","期元大S&P黃金正2","101.85","101.03"
"1150421","00709","富邦歐洲","38.66","37.98"
"1150421","00710B","復華彭博非投等債","18.88","18.92"
"1150421","00711B","復華彭博新興債","16.17","16.09"
"1150421","00712","復華富時不動產","9.05","8.87"
"1150421","00713","元大台灣高息低波","54.00","52.79"
"1150421","00714","群益道瓊美國地產","21.68","21.00"
"1150421","00715L","期街口布蘭特正2","46.21","51.87"
"1150421","00717","富邦美國特別股","15.01","15.01"
"1150421","00728","第一金工業30","52.80","47.89"
"1150421","00730","富邦臺灣優質高息","25.39","23.66"
"1150421","00731","復華富時高息低波","72.90","71.95"
"1150421","00733","富邦臺灣中小","63.00","60.09"
"1150421","00735","國泰臺韓科技","81.00","73.33"
"1150421","00736","國泰新興市場","29.92","28.99"
"1150421","00737","國泰AI機器人","34.95","33.42"
"1150421","00738U","期元大道瓊白銀","64.00","62.23"
"1150421","00739","元大MSCI A股","27.95","27.40"
"1150421","00752","中信中國50","24.99","24.31"
"1150421","00753L","中信中國50正2","11.24","10.68"
"1150421","00757","統一FANG+","117.85","112.47"
"1150421","00762","元大全球AI","94.10","87.28"
"1150421","00763U","期街口道瓊銅","32.55","31.76"
"1150421","00770","國泰北美科技","57.15","53.62"
"1150421","00771","元大US高息特別股","16.02","16.06"
"1150421","00775B","新光投等債15+","32.60","32.61"
"1150421","00783","富邦中証500","28.90","28.23"
"1150421","00830","國泰費城半導體","67.20","61.20"
"1150421","00850","元大臺灣ESG永續","72.35","67.23"
"1150421","00851","台新全球AI","60.35","57.42"
"1150421","00852L","國泰美國道瓊正2","31.49","29.62"
"1150421","00861","元大全球未來通訊","74.30","69.44"
"1150421","00865B","國泰US短期公債","47.66","48.04"
"1150421","00875","國泰網路資安","40.18","38.66"
"1150421","00876","元大全球5G","73.35","68.34"
"1150421","00878","國泰永續高股息","24.72","23.24"
"1150421","00881","國泰台灣科技龍頭","43.92","40.26"
"1150421","00882","中信中國高股息","15.81","15.69"
"1150421","00885","富邦越南","18.90","18.12"
"1150421","00891","中信關鍵半導體","29.68","26.39"
"1150421","00892","富邦台灣半導體","37.69","32.96"
"1150421","00893","國泰智能電動車","38.55","35.71"
"1150421","00894","中信小資高價30","42.05","37.82"
"1150421","00895","富邦未來車","44.10","41.60"
"1150421","00896","中信綠能及電動車","24.08","22.42"
"1150421","00897","富邦基因免疫生技","10.24","9.95"
"1150421","00898","國泰基因免疫革命","8.50","8.29"
"1150421","00899","FT潔淨能源","24.51","24.13"
"1150421","00900","富邦特選高股息30","15.20","14.52"
"1150421","00901","永豐智能車供應鏈","35.53","32.17"
"1150421","00902","中信電池及儲能","16.39","15.00"
"1150421","00903","富邦元宇宙","17.71","16.58"
"1150421","00904","新光臺灣半導體30","33.32","30.67"
"1150421","00905","FT臺灣Smart","22.08","21.05"
"1150421","00907","永豐優息存股","14.91","14.79"
"1150421","00908","富邦入息REITs+","14.19","13.90"
"1150421","00909","國泰數位支付服務","42.89","40.60"
"1150421","00910","第一金太空衛星","71.00","66.33"
"1150421","00911","兆豐洲際半導體","44.22","40.19"
"1150421","00912","中信臺灣智慧50","27.48","26.25"
