日期,股票代號,股票名稱,收盤價,月平均價
"1150427","00400A","主動國泰動能高息","12.75","11.90"
"1150427","00401A","主動摩根台灣鑫收","11.81","11.32"
"1150427","0050","元大台灣50","93.00","82.76"
"1150427","0051","元大中型100","123.80","118.00"
"1150427","0052","富邦科技","54.85","48.84"
"1150427","0053","元大電子","213.05","188.09"
"1150427","0055","元大MSCI金融","33.05","33.14"
"1150427","0056","元大高股息","40.90","40.09"
"1150427","0057","富邦摩台","275.60","246.00"
"1150427","0061","元大寶滬深","24.22","23.81"
"1150427","006203","元大MSCI台灣","170.65","151.07"
"1150427","006204","永豐臺灣加權","197.75","182.53"
"1150427","006205","富邦上証","40.16","39.96"
"1150427","006206","元大上證50","36.69","36.68"
"1150427","006207","復華滬深","32.52","31.98"
"1150427","006208","富邦台50","215.45","191.90"
"1150427","00625K","富邦上証+R","8.64","8.53"
"1150427","00631L","元大台灣50正2","29.62","24.77"
"1150427","00632R","元大台灣50反1","11.71","12.99"
"1150427","00633L","富邦上証正2","51.25","49.18"
"1150427","00634R","富邦上証反1","3.11","3.18"
"1150427","00635U","期元大S&P黃金","49.49","49.93"
"1150427","00636","國泰中國A50","28.03","27.67"
"1150427","00636K","國泰中國A50+U","8.99","8.76"
"1150427","00637L","元大滬深300正2","21.08","20.30"
"1150427","00638R","元大滬深300反1","6.66","6.84"
"1150427","00639","富邦深100","17.02","16.45"
"1150427","00640L","富邦日本正2","92.05","91.90"
"1150427","00641R","富邦日本反1","4.05","4.07"
"1150427","00642U","期元大S&P石油","28.90","27.71"
"1150427","00643","群益深証中小","19.54","18.67"
"1150427","00643K","群益深証中小+R","","3.80"
"1150427","00645","富邦日本","52.70","52.60"
"1150427","00646","元大S&P500","70.50","68.71"
"1150427","00647L","元大S&P500正2","123.25","115.64"
"1150427","00648R","元大S&P500反1","4.15","4.34"
"1150427","00650L","復華香港正2","17.44","17.44"
"1150427","00651R","復華香港反1","5.19","5.23"
"1150427","00652","富邦印度","33.06","33.46"
"1150427","00653L","富邦印度正2","46.99","46.52"
"1150427","00654R","富邦印度反1","6.74","6.84"
"1150427","00655L","國泰中國A50正2","35.69","34.28"
"1150427","00656R","國泰中國A50反1","5.86","6.03"
"1150427","00657","國泰日經225","71.00","67.57"
"1150427","00657K","國泰日經225+U","22.77","21.44"
"1150427","00660","元大歐洲50","42.69","42.71"
"1150427","00661","元大日經225","78.30","74.22"
"1150427","00662","富邦NASDAQ","110.45","104.41"
"1150427","00663L","國泰臺灣加權正2","84.85","71.01"
"1150427","00664R","國泰臺灣加權反1","1.89","2.10"
"1150427","00665L","富邦恒生國企正2","10.02","9.92"
"1150427","00666R","富邦恒生國企反1","8.90","9.01"
"1150427","00668","國泰美國道瓊","56.25","55.69"
