日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150602,2026-06-02,上市,00400A,主動國泰動能高息,14.76,-0.1900,14.97,15.05,14.48,61954642,911532230,13123,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,00401A,主動摩根台灣鑫收,13.69,-0.0500,13.74,13.83,13.49,6683166,91158640,1217,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,00403A,主動統一升級50,10.70,-0.1200,10.85,10.87,10.52,506805353,5420446026,109899,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0050,元大台灣50,105.70,0.2000,106.30,106.30,104.20,117160979,12341210929,164814,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0051,元大中型100,145.20,0.2000,145.25,145.40,143.00,121808,17598690,769,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0052,富邦科技,62.70,0.6500,62.85,62.90,61.60,38707885,2412233499,21706,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0053,元大電子,243.35,-1.4000,245.00,246.85,241.70,42054,10256886,1569,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0055,元大MSCI金融,36.59,0.6900,35.90,36.59,35.76,1212516,43549341,656,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0056,元大高股息,52.80,0.9000,52.20,52.80,51.45,69462828,3624312776,35090,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0057,富邦摩台,312.35,-1.0500,313.25,313.25,311.70,7634,2383132,114,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,0061,元大寶滬深,25.28,0.3000,24.97,25.29,24.85,406941,10223747,235,TWSE_CSV,2026-06-02 15:14:00 +0800
1150602,2026-06-02,上市,006203,元大MSCI台灣,191.90,-0.1500,192.00,192.15,189.90,63221,12069413,155,TWSE_CSV,2026-06-02 15:14:00 +0800
