日期,股票代號,股票名稱,收盤價,月平均價
"1150508","00400A","主動國泰動能高息","13.70","13.71"
"1150508","00401A","主動摩根台灣鑫收","12.55","12.58"
"1150508","0050","元大台灣50","97.00","95.93"
"1150508","0051","元大中型100","131.65","130.20"
"1150508","0052","富邦科技","57.10","56.31"
"1150508","0053","元大電子","222.05","220.33"
"1150508","0055","元大MSCI金融","34.39","33.79"
"1150508","0056","元大高股息","44.85","43.59"
"1150508","0057","富邦摩台","288.35","285.34"
"1150508","0061","元大寶滬深","24.82","24.78"
"1150508","006203","元大MSCI台灣","177.15","175.01"
"1150508","006204","永豐臺灣加權","207.25","205.08"
"1150508","006205","富邦上証","41.23","41.25"
"1150508","006206","元大上證50","37.56","37.72"
"1150508","006207","復華滬深","33.29","33.24"
"1150508","006208","富邦台50","224.30","222.38"
"1150508","00625K","富邦上証+R","","8.94"
"1150508","00631L","元大台灣50正2","32.47","31.90"
"1150508","00632R","元大台灣50反1","11.19","11.30"
"1150508","00633L","富邦上証正2","52.10","52.56"
"1150508","00634R","富邦上証反1","3.07","3.06"
"1150508","00635U","期元大S&P黃金","49.40","48.68"
"1150508","00636","國泰中國A50","28.42","28.55"
"1150508","00636K","國泰中國A50+U","9.11","9.07"
"1150508","00637L","元大滬深300正2","21.49","21.68"
"1150508","00638R","元大滬深300反1","6.59","6.57"
"1150508","00639","富邦深100","17.53","17.43"
"1150508","00640L","富邦日本正2","96.25","93.67"
"1150508","00641R","富邦日本反1","3.98","4.02"
"1150508","00642U","期元大S&P石油","28.91","30.11"
"1150508","00643","群益深証中小","20.21","20.08"
"1150508","00643K","群益深証中小+R","","4.32"
"1150508","00645","富邦日本","53.90","53.10"
"1150508","00646","元大S&P500","72.55","72.31"
"1150508","00647L","元大S&P500正2","129.50","127.73"
"1150508","00648R","元大S&P500反1","4.07","4.10"
"1150508","00650L","復華香港正2","18.00","17.86"
"1150508","00651R","復華香港反1","5.11","5.13"
"1150508","00652","富邦印度","33.22","33.10"
"1150508","00653L","富邦印度正2","47.26","47.17"
"1150508","00654R","富邦印度反1","6.71","6.72"
"1150508","00655L","國泰中國A50正2","36.29","36.62"
"1150508","00656R","國泰中國A50反1","5.81","5.79"
"1150508","00657","國泰日經225","73.95","72.25"
"1150508","00657K","國泰日經225+U","23.57","22.72"
"1150508","00660","元大歐洲50","43.11","42.94"
"1150508","00661","元大日經225","80.95","79.18"
"1150508","00662","富邦NASDAQ","115.80","114.25"
"1150508","00663L","國泰臺灣加權正2","93.15","91.50"
"1150508","00664R","國泰臺灣加權反1","1.81","1.83"
"1150508","00665L","富邦恒生國企正2","10.28","10.17"
"1150508","00666R","富邦恒生國企反1","8.79","8.86"
"1150508","00668","國泰美國道瓊","56.85","56.85"
"1150508","00668K","國泰美國道瓊+U","18.11","18.06"
"1150508","00669R","國泰美國道瓊反1","5.54","5.54"
"1150508","00670L","富邦NASDAQ正2","197.85","191.70"
"1150508","00671R","富邦NASDAQ反1","2.52","2.56"
"1150508","00673R","期元大S&P原油反1","12.68","12.25"
"1150508","00674R","期元大S&P黃金反1","26.15","26.62"
"1150508","00675L","富邦臺灣加權正2","282.10","277.11"
"1150508","00676R","富邦臺灣加權反1","6.16","6.23"
"1150508","00678","群益那斯達克生技","35.59","35.73"
"1150508","00680L","元大美債20正2","6.93","6.94"
"1150508","00681R","元大美債20反1","21.02","21.03"
"1150508","00682U","期元大美元指數","20.05","20.07"
"1150508","00683L","期元大美元指正2","20.77","20.79"
"1150508","00684R","期元大美元指反1","15.47","15.46"
"1150508","00685L","群益臺灣加權正2","254.75","250.12"
"1150508","00686R","群益臺灣加權反1","1.12","1.12"
"1150508","00688L","國泰20年美債正2","6.92","6.92"
"1150508","00689R","國泰20年美債反1","21.86","21.94"
"1150508","00690","兆豐藍籌30","73.30","72.10"
"1150508","00692","富邦公司治理","85.05","83.77"
"1150508","00693U","期街口S&P黃豆","22.08","22.36"
"1150508","00700","富邦恒生國企","17.75","17.66"
"1150508","00701","國泰股利精選30","31.61","30.99"
