日期,股票代號,股票名稱,收盤價,月平均價
"1150512","00400A","主動國泰動能高息","14.14","13.83"
"1150512","00401A","主動摩根台灣鑫收","12.88","12.66"
"1150512","00403A","主動統一升級50","10.80","10.80"
"1150512","0050","元大台灣50","96.85","96.20"
"1150512","0051","元大中型100","134.60","131.55"
"1150512","0052","富邦科技","56.90","56.49"
"1150512","0053","元大電子","224.90","221.54"
"1150512","0055","元大MSCI金融","33.45","33.77"
"1150512","0056","元大高股息","45.58","44.19"
"1150512","0057","富邦摩台","288.85","286.27"
"1150512","0061","元大寶滬深","25.30","24.91"
"1150512","006203","元大MSCI台灣","177.45","175.61"
"1150512","006204","永豐臺灣加權","210.35","206.46"
"1150512","006205","富邦上証","42.15","41.46"
"1150512","006206","元大上證50","38.26","37.81"
"1150512","006207","復華滬深","33.95","33.41"
"1150512","006208","富邦台50","224.55","222.99"
"1150512","00625K","富邦上証+R","9.07","8.99"
"1150512","00631L","元大台灣50正2","32.52","32.10"
"1150512","00632R","元大台灣50反1","11.21","11.27"
"1150512","00633L","富邦上証正2","54.30","52.89"
"1150512","00634R","富邦上証反1","3.01","3.05"
"1150512","00635U","期元大S&P黃金","49.45","48.82"
"1150512","00636","國泰中國A50","29.03","28.63"
"1150512","00636K","國泰中國A50+U","9.13","9.08"
"1150512","00637L","元大滬深300正2","22.36","21.81"
"1150512","00638R","元大滬深300反1","6.43","6.54"
"1150512","00639","富邦深100","17.95","17.57"
"1150512","00640L","富邦日本正2","98.50","94.77"
"1150512","00641R","富邦日本反1","3.92","4.00"
"1150512","00642U","期元大S&P石油","30.02","30.11"
"1150512","00643","群益深証中小","20.53","20.22"
"1150512","00643K","群益深証中小+R","4.43","4.36"
"1150512","00645","富邦日本","54.55","53.44"
"1150512","00646","元大S&P500","73.05","72.49"
"1150512","00647L","元大S&P500正2","131.20","128.62"
"1150512","00648R","元大S&P500反1","4.05","4.09"
"1150512","00650L","復華香港正2","18.20","17.93"
"1150512","00651R","復華香港反1","5.05","5.12"
"1150512","00652","富邦印度","32.17","32.91"
"1150512","00653L","富邦印度正2","44.90","46.68"
"1150512","00654R","富邦印度反1","6.90","6.76"
"1150512","00655L","國泰中國A50正2","37.80","36.85"
"1150512","00656R","國泰中國A50反1","5.70","5.77"
"1150512","00657","國泰日經225","74.00","72.72"
"1150512","00657K","國泰日經225+U","23.61","22.97"
"1150512","00660","元大歐洲50","42.59","42.89"
"1150512","00661","元大日經225","81.00","79.67"
"1150512","00662","富邦NASDAQ","118.05","115.32"
"1150512","00663L","國泰臺灣加權正2","93.15","92.06"
"1150512","00664R","國泰臺灣加權反1","1.82","1.82"
"1150512","00665L","富邦恒生國企正2","10.37","10.21"
"1150512","00666R","富邦恒生國企反1","8.77","8.84"
"1150512","00668","國泰美國道瓊","56.95","56.84"
"1150512","00668K","國泰美國道瓊+U","18.16","18.09"
"1150512","00669R","國泰美國道瓊反1","5.52","5.54"
"1150512","00670L","富邦NASDAQ正2","204.80","195.53"
"1150512","00671R","富邦NASDAQ反1","2.48","2.54"
"1150512","00673R","期元大S&P原油反1","12.19","12.22"
"1150512","00674R","期元大S&P黃金反1","26.21","26.53"
"1150512","00675L","富邦臺灣加權正2","281.90","278.73"
"1150512","00676R","富邦臺灣加權反1","6.17","6.21"
"1150512","00678","群益那斯達克生技","35.65","35.70"
"1150512","00680L","元大美債20正2","6.89","6.93"
"1150512","00681R","元大美債20反1","21.11","21.04"
"1150512","00682U","期元大美元指數","20.04","20.06"
"1150512","00683L","期元大美元指正2","20.79","20.79"
"1150512","00684R","期元大美元指反1","","15.44"
"1150512","00685L","群益臺灣加權正2","254.70","251.61"
"1150512","00686R","群益臺灣加權反1","1.11","1.12"
"1150512","00688L","國泰20年美債正2","6.87","6.91"
"1150512","00689R","國泰20年美債反1","21.94","21.93"
"1150512","00690","兆豐藍籌30","74.80","72.91"
"1150512","00692","富邦公司治理","84.50","84.00"
"1150512","00693U","期街口S&P黃豆","22.56","22.41"
"1150512","00700","富邦恒生國企","17.84","17.69"
"1150512","00701","國泰股利精選30","31.45","31.14"
"1150512","00702","國泰標普低波高息","23.73","23.83"
"1150512","00703","台新MSCI中國","20.60","20.51"
