日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150617,2026-06-17,上市,00400A,主動國泰動能高息,14.87,0.1500,14.63,14.87,14.60,34709000,511576490,5185,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00401A,主動摩根台灣鑫收,13.82,0.0500,13.64,13.82,13.64,4029000,55355940,469,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00402A,主動安聯美國科技,9.97,-0.0600,9.96,9.97,9.90,15597000,155126570,3854,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00403A,主動統一升級50,10.75,0.0500,10.60,10.75,10.57,335088000,3582536040,42544,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00404A,主動聯博動能50,10.09,0.0000,10.05,10.09,9.97,23380000,234095520,3648,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00405A,主動富邦台灣龍耀,9.39,0.0200,9.31,9.41,9.30,94285000,880425770,12961,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00406A,主動中信台灣收益,10.13,0.0500,10.05,10.14,10.01,24126000,242956960,3340,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0050,元大台灣50,106.00,0.1000,105.00,106.00,104.50,75134000,7919377050,27715,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0051,元大中型100,144.30,0.9000,143.10,144.65,143.10,63000,9066300,47,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0052,富邦科技,62.15,0.3000,61.20,62.15,61.05,26080000,1601755300,8657,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0053,元大電子,242.00,0.2000,240.00,242.25,240.00,16000,3849650,11,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0055,元大MSCI金融,42.66,0.6800,42.14,43.35,41.75,1818000,77531250,626,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0056,元大高股息,51.95,0.4000,51.15,51.95,50.85,28837000,1485456600,9879,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0057,富邦摩台,313.65,-0.4000,313.05,313.65,312.20,14000,4375800,5,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,0061,元大寶滬深,25.28,0.0000,25.28,25.39,25.27,242000,6131920,54,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,006203,元大MSCI台灣,191.25,-0.6500,192.35,192.45,190.95,30000,5741700,17,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,006204,永豐臺灣加權,228.80,1.0500,226.85,228.80,226.85,3000,682500,3,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,006205,富邦上証,41.07,-0.0300,41.05,41.20,41.00,211000,8674820,34,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,006206,元大上證50,37.00,-0.0400,37.04,37.07,36.83,143000,5285010,100,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,006207,復華滬深,33.82,0.0200,33.82,33.82,33.82,101000,3415820,3,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,006208,富邦台50,246.30,0.9500,243.35,246.30,242.15,4481000,1092986800,1588,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00625K,富邦上証+R,,0.0000,,,,,,,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00631L,元大台灣50正2,37.51,0.2000,36.49,37.51,36.33,210372000,7743479900,56298,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00632R,元大台灣50反1,10.16,-0.0300,10.29,10.34,10.16,130979000,1343449650,10669,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00633L,富邦上証正2,51.95,-1.0000,52.80,52.85,51.80,1384000,72336950,282,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00634R,富邦上証反1,3.05,0.0200,3.03,3.05,3.03,462000,1406800,13,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00635U,期元大S&P黃金,45.18,0.0100,45.23,45.43,45.08,3812000,172670610,1638,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00636,國泰中國A50,28.76,-0.2400,28.97,28.97,28.67,877000,25208470,533,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00636K,國泰中國A50+U,9.15,-0.0900,9.15,9.15,9.15,200,1830,2,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00637L,元大滬深300正2,21.49,-0.4000,21.85,21.87,21.42,15570000,336212460,1915,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00638R,元大滬深300反1,6.53,0.1000,6.49,6.53,6.49,79000,514770,18,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00639,富邦深100,18.31,0.0000,18.27,18.43,18.24,822000,15063940,500,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00640L,富邦日本正2,104.75,1.1500,104.35,105.70,104.35,127000,13321350,65,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00641R,富邦日本反1,3.77,-0.0300,3.79,3.79,3.76,2593000,9786350,103,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00642U,期元大S&P石油,24.34,-1.4900,24.80,24.80,24.34,7705000,189268790,2415,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00643,群益深証中小,20.06,0.2000,19.86,20.25,19.86,3392000,68163580,366,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00643K,群益深証中小+R,,0.0000,,,,,,,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00645,富邦日本,56.60,0.3500,56.25,56.75,56.25,143000,8098200,66,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00646,元大S&P500,74.65,-0.2500,74.70,74.85,74.55,1869000,139689850,753,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00647L,元大S&P500正2,135.35,-0.3500,134.40,135.40,133.85,52000,6994450,17,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00648R,元大S&P500反1,3.98,0.0300,3.98,3.98,3.96,75000,297950,25,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00650L,復華香港正2,15.64,-0.1700,15.81,15.91,15.53,5680000,89011600,768,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00651R,復華香港反1,5.45,0.0300,5.42,5.47,5.42,49000,267520,11,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00652,富邦印度,32.96,0.2600,32.71,32.96,32.71,250000,8215640,97,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00653L,富邦印度正2,46.42,0.2400,45.96,46.43,45.96,440000,20370670,111,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00654R,富邦印度反1,6.74,-0.0300,6.77,6.78,6.74,184000,1245080,10,TWSE_CSV,2026-06-17 14:15:01 +0800
1150617,2026-06-17,上市,00655L,國泰中國A50正2,36.25,-0.7700,36.86,36.88,36.15,830000,30324010,242,TWSE_CSV,2026-06-17 14:15:01 +0800
