日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150527,2026-05-27,上市,00400A,主動國泰動能高息,14.92,0.2700,15.01,15.18,14.80,57540000,864529170,8710,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,00401A,主動摩根台灣鑫收,13.76,0.1800,13.76,13.98,13.69,12411000,172131980,1031,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,00403A,主動統一升級50,10.78,0.1400,10.84,10.98,10.70,737952000,8023948910,108167,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0050,元大台灣50,102.55,2.4500,102.40,103.90,102.00,89874000,9262882500,35820,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0051,元大中型100,141.10,0.8000,142.65,143.05,140.20,113000,16033700,75,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0052,富邦科技,60.45,1.2000,60.75,61.15,60.00,29802000,1810297750,9946,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0053,元大電子,238.80,3.8500,242.75,242.75,238.00,27000,6498200,21,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0055,元大MSCI金融,34.89,0.5900,34.30,35.07,34.30,445000,15450320,186,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0056,元大高股息,49.64,1.3200,49.17,49.87,49.10,60129000,2983777950,17328,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0057,富邦摩台,304.20,5.3000,307.05,307.65,302.70,9000,2746750,7,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,0061,元大寶滬深,25.05,0.0900,25.02,25.28,24.98,393000,9852280,112,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,006203,元大MSCI台灣,186.45,3.7000,188.50,188.50,186.45,11000,2054300,8,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,006204,永豐臺灣加權,221.35,2.7500,221.40,221.45,220.35,24000,5311600,5,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,006205,富邦上証,41.11,-0.1300,41.31,41.67,41.00,1139000,47223980,84,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,006206,元大上證50,36.62,-0.1900,36.82,37.00,36.47,142000,5218680,79,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,006207,復華滬深,33.61,0.0300,33.56,33.90,33.50,391000,13185890,20,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,006208,富邦台50,237.60,5.0500,237.75,240.20,236.05,4253000,1015626100,1937,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,00625K,富邦上証+R,,0.0000,,,,,,,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,00631L,元大台灣50正2,35.73,1.3300,35.69,36.42,35.15,216138000,7757505340,45843,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,00632R,元大台灣50反1,10.50,-0.2200,10.53,10.60,10.40,194081000,2035242030,18999,TWSE_CSV,2026-05-27 14:26:17 +0800
1150527,2026-05-27,上市,00633L,富邦上証正2,52.55,0.2500,52.80,53.60,52.20,4141000,219315150,627,TWSE_CSV,2026-05-27 14:26:17 +0800
