日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150526,2026-05-26,上市,00400A,主動國泰動能高息,14.65,0.0800,14.70,14.74,14.46,47714447,697549521,9958,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00401A,主動摩根台灣鑫收,13.58,-0.0100,13.69,13.69,13.47,5073279,68909798,1180,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00403A,主動統一升級50,10.64,0.0600,10.76,10.76,10.48,611130522,6482871452,98188,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0050,元大台灣50,100.10,-0.7000,101.60,101.80,100.10,93560313,9432115613,112958,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0051,元大中型100,140.30,-0.3500,140.65,142.05,139.95,183770,25825464,2733,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0052,富邦科技,59.25,-0.3500,60.10,60.20,59.25,26652531,1586927859,19101,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0053,元大電子,234.95,-0.4000,236.00,236.00,234.00,19100,4491031,258,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0055,元大MSCI金融,34.30,0.3500,34.05,34.50,33.98,704305,24144248,643,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0056,元大高股息,48.32,-0.0300,48.68,48.79,48.15,49374408,2390658618,27689,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0057,富邦摩台,298.90,0.5500,300.05,300.85,297.90,13296,3971031,126,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,0061,元大寶滬深,24.96,0.1300,24.83,25.10,24.83,377629,9438867,323,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,006203,元大MSCI台灣,182.75,-0.9000,184.80,184.80,182.75,12843,2358719,147,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,006204,永豐臺灣加權,218.60,0.6000,218.65,218.65,218.60,23336,5100152,119,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,006205,富邦上証,41.24,0.1800,41.23,41.47,41.06,630961,25991472,289,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,006206,元大上證50,36.81,0.1000,36.70,36.97,36.56,187401,6895357,263,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,006207,復華滬深,33.58,0.2000,33.38,33.74,33.38,310043,10400969,138,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,006208,富邦台50,232.55,-0.6000,235.00,235.45,232.50,2549863,595307858,10259,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00625K,富邦上証+R,,0.0000,,,,,,,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00631L,元大台灣50正2,34.40,-0.1600,35.16,35.20,34.19,181623371,6278662335,56193,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00632R,元大台灣50反1,10.72,0.0400,10.64,10.78,10.62,76270907,817041106,7658,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00633L,富邦上証正2,52.30,0.7500,51.95,52.80,51.50,3286995,171916358,594,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00634R,富邦上証反1,3.07,-0.0200,3.07,3.08,3.06,19950,61297,7,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00635U,期元大S&P黃金,47.35,-0.3100,47.60,47.60,47.33,2811010,133364266,3167,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00636,國泰中國A50,28.56,0.2300,28.38,28.71,28.26,1165985,33178351,313,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00636K,國泰中國A50+U,9.11,0.0300,9.11,9.11,9.11,200,1822,2,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00637L,元大滬深300正2,21.59,0.4100,21.34,21.75,21.20,38284628,822179918,3798,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00638R,元大滬深300反1,6.53,-0.0500,6.53,6.53,6.51,61500,401235,15,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00639,富邦深100,18.19,0.2500,18.03,18.27,18.00,1752437,31795607,502,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00640L,富邦日本正2,101.65,0.0500,101.60,101.90,101.15,552097,56109523,120,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00641R,富邦日本反1,3.86,0.0200,3.84,3.86,3.84,334361,1286871,37,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00642U,期元大S&P石油,29.08,0.4400,28.87,29.19,28.85,4799178,139082636,1730,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00643,群益深証中小,20.45,0.1200,20.48,20.56,20.30,3091453,63093802,243,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00643K,群益深証中小+R,,0.0000,,,,,,,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00645,富邦日本,55.50,0.0500,55.45,55.55,55.35,177931,9869786,380,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00646,元大S&P500,74.45,-0.2000,74.60,74.60,74.30,2063817,153646516,4254,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00647L,元大S&P500正2,135.30,-0.8000,135.50,135.50,135.05,90764,12275539,114,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00648R,元大S&P500反1,3.98,0.0300,3.96,3.98,3.96,610800,2423630,47,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00650L,復華香港正2,17.15,0.0000,17.23,17.37,16.89,8198121,140483374,905,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00651R,復華香港反1,5.25,-0.0100,5.20,5.25,5.20,108799,566012,7,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00652,富邦印度,32.63,0.1500,32.48,32.63,32.48,276998,9027151,463,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00653L,富邦印度正2,46.66,0.3600,46.30,46.85,46.30,448628,20912882,139,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00654R,富邦印度反1,6.73,-0.0200,6.72,6.74,6.72,9450,63596,6,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00655L,國泰中國A50正2,36.49,0.6500,36.03,36.80,35.85,1648897,60070775,310,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00656R,國泰中國A50反1,5.78,-0.0400,5.82,5.82,5.75,127000,737400,6,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00657,國泰日經225,76.20,-0.3500,76.10,76.20,76.00,62636,4765695,117,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00657K,國泰日經225+U,24.32,-0.1000,24.32,24.32,24.32,200,4864,2,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00660,元大歐洲50,44.29,0.3000,44.00,44.32,44.00,14313,631884,100,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00661,元大日經225,83.90,-0.3000,83.90,83.95,83.55,105613,8850422,319,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00662,富邦NASDAQ,120.25,-0.5500,120.60,120.60,120.05,5967076,717519104,5843,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00663L,國泰臺灣加權正2,100.50,-0.3000,102.30,102.40,99.65,8997733,908127924,3593,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00664R,國泰臺灣加權反1,1.73,0.0000,1.72,1.75,1.71,21001043,36327598,637,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00665L,富邦恒生國企正2,9.70,0.0800,9.70,9.78,9.52,24233672,234381873,1693,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00666R,富邦恒生國企反1,9.02,-0.0600,9.08,9.08,9.02,5130,46390,4,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00668,國泰美國道瓊,58.35,-0.0500,58.40,58.40,58.35,33494,1955240,118,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00668K,國泰美國道瓊+U,18.49,0.0100,18.49,18.49,18.49,200,3698,2,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00669R,國泰美國道瓊反1,5.40,0.0200,5.39,5.40,5.39,464530,2505920,35,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00670L,富邦NASDAQ正2,211.75,-2.5500,212.30,212.30,211.30,865654,183452980,1130,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00671R,富邦NASDAQ反1,2.43,0.0100,2.42,2.43,2.41,1537948,3721497,89,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00673R,期元大S&P原油反1,12.51,-0.1300,12.56,12.59,12.47,18627646,233393927,2127,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00674R,期元大S&P黃金反1,27.28,0.2200,27.18,27.28,27.18,35991,980139,26,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00675L,富邦臺灣加權正2,304.40,0.1000,308.80,310.05,301.70,2746167,837169827,2032,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00676R,富邦臺灣加權反1,5.92,0.0300,5.87,5.94,5.85,4925176,29068632,347,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00678,群益那斯達克生技,35.77,-0.1600,35.80,35.81,35.73,247530,8862000,116,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00680L,元大美債20正2,6.78,0.0000,6.77,6.79,6.77,13773852,93395763,573,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00681R,元大美債20反1,21.26,0.0300,21.21,21.26,21.21,12000,255040,7,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00682U,期元大美元指數,,0.0000,,,,2,40,1,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00683L,期元大美元指正2,21.15,0.0800,21.15,21.15,21.13,9001,190331,5,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00684R,期元大美元指反1,15.27,0.0000,15.27,15.27,15.27,12000,183240,2,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00685L,群益臺灣加權正2,274.90,-0.5500,280.50,281.00,272.50,3961358,1093105970,6548,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00686R,群益臺灣加權反1,1.06,0.0000,1.05,1.07,1.05,4563051,4839464,121,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00688L,國泰20年美債正2,6.77,0.0000,6.77,6.77,6.75,5336128,36086197,276,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00689R,國泰20年美債反1,22.15,0.0500,22.13,22.15,22.13,68000,1505170,5,TWSE_CSV,2026-05-26 22:17:01 +0800
1150526,2026-05-26,上市,00690,兆豐藍籌30,78.15,0.6500,78.25,79.00,77.25,751126,58655405,610,TWSE_CSV,2026-05-26 22:17:01 +0800
