日期,股票代號,股票名稱,收盤價,月平均價
"1150515","00400A","主動國泰動能高息","13.20","13.78"
"1150515","00401A","主動摩根台灣鑫收","12.38","12.66"
"1150515","00403A","主動統一升級50","10.00","10.30"
"1150515","0050","元大台灣50","95.40","96.03"
"1150515","0051","元大中型100","129.10","131.62"
"1150515","0052","富邦科技","55.95","56.41"
"1150515","0053","元大電子","221.30","221.73"
"1150515","0055","元大MSCI金融","33.66","33.75"
"1150515","0056","元大高股息","44.45","44.41"
"1150515","0057","富邦摩台","286.45","287.07"
"1150515","0061","元大寶滬深","25.00","25.01"
"1150515","006203","元大MSCI台灣","173.10","175.16"
"1150515","006204","永豐臺灣加權","205.15","206.49"
"1150515","006205","富邦上証","41.23","41.58"
"1150515","006206","元大上證50","37.33","37.82"
"1150515","006207","復華滬深","33.52","33.55"
"1150515","006208","富邦台50","220.40","222.50"
"1150515","00625K","富邦上証+R","9.08","9.01"
"1150515","00631L","元大台灣50正2","31.26","31.98"
"1150515","00632R","元大台灣50反1","11.46","11.30"
"1150515","00633L","富邦上証正2","52.65","53.14"
"1150515","00634R","富邦上証反1","3.06","3.05"
"1150515","00635U","期元大S&P黃金","48.05","48.83"
"1150515","00636","國泰中國A50","28.68","28.73"
"1150515","00636K","國泰中國A50+U","","9.12"
"1150515","00637L","元大滬深300正2","21.75","21.92"
"1150515","00638R","元大滬深300反1","6.52","6.52"
"1150515","00639","富邦深100","17.91","17.72"
"1150515","00640L","富邦日本正2","97.40","96.08"
"1150515","00641R","富邦日本反1","3.94","3.97"
"1150515","00642U","期元大S&P石油","31.00","30.31"
"1150515","00643","群益深証中小","20.22","20.32"
"1150515","00643K","群益深証中小+R","","4.36"
"1150515","00645","富邦日本","54.35","53.83"
"1150515","00646","元大S&P500","73.95","72.87"
"1150515","00647L","元大S&P500正2","133.45","129.88"
"1150515","00648R","元大S&P500反1","4.01","4.07"
"1150515","00650L","復華香港正2","17.69","17.96"
"1150515","00651R","復華香港反1","5.15","5.12"
"1150515","00652","富邦印度","32.36","32.66"
"1150515","00653L","富邦印度正2","45.76","46.12"
"1150515","00654R","富邦印度反1","6.85","6.80"
"1150515","00655L","國泰中國A50正2","36.71","37.03"
"1150515","00656R","國泰中國A50反1","5.78","5.76"
"1150515","00657","國泰日經225","72.45","73.02"
