日期,股票代號,股票名稱,收盤價,月平均價
"1150327","0050","元大台灣50","75.00","76.31"
"1150327","0051","元大中型100","110.80","108.93"
"1150327","0052","富邦科技","44.50","45.35"
"1150327","0053","元大電子","168.00","169.83"
"1150327","0055","元大MSCI金融","32.28","32.58"
"1150327","0056","元大高股息","38.43","38.58"
"1150327","0057","富邦摩台","222.60","225.89"
"1150327","0061","元大寶滬深","23.20","23.47"
"1150327","006203","元大MSCI台灣","136.10","138.29"
"1150327","006204","永豐臺灣加權","168.20","171.24"
"1150327","006205","富邦上証","39.10","40.39"
"1150327","006206","元大上證50","35.85","36.92"
"1150327","006207","復華滬深","30.90","31.45"
"1150327","006208","富邦台50","174.45","176.99"
"1150327","00625K","富邦上証+R","8.40","8.54"
"1150327","00632R","元大台灣50反1","14.24","14.17"
"1150327","00633L","富邦上証正2","45.84","46.14"
"1150327","00634R","富邦上証反1","3.32","3.30"
"1150327","00635U","期元大S&P黃金","47.01","52.27"
"1150327","00636","國泰中國A50","26.67","26.69"
"1150327","00636K","國泰中國A50+U","8.37","8.44"
"1150327","00637L","元大滬深300正2","18.95","19.05"
"1150327","00638R","元大滬深300反1","7.12","7.12"
"1150327","00639","富邦深100","15.65","15.64"
"1150327","00640L","富邦日本正2","87.05","87.42"
"1150327","00641R","富邦日本反1","4.24","4.25"
"1150327","00642U","期元大S&P石油","25.39","24.04"
"1150327","00643","群益深証中小","17.72","18.11"
"1150327","00643K","群益深証中小+R","","3.92"
"1150327","00645","富邦日本","51.30","51.08"
"1150327","00646","元大S&P500","65.45","66.99"
"1150327","00647L","元大S&P500正2","104.45","110.06"
"1150327","00648R","元大S&P500反1","4.62","4.49"
"1150327","00650L","復華香港正2","16.57","17.10"
"1150327","00651R","復華香港反1","5.43","5.36"
"1150327","00652","富邦印度","32.45","33.82"
"1150327","00653L","富邦印度正2","43.70","46.93"
"1150327","00654R","富邦印度反1","7.13","6.95"
"1150327","00655L","國泰中國A50正2","31.93","32.03"
"1150327","00656R","國泰中國A50反1","6.30","6.30"
"1150327","00657","國泰日經225","62.95","63.73"
"1150327","00657K","國泰日經225+U","19.70","20.04"
"1150327","00660","元大歐洲50","40.82","41.85"
"1150327","00661","元大日經225","69.15","69.89"
"1150327","00662","富邦NASDAQ","97.40","100.23"
"1150327","00663L","國泰臺灣加權正2","59.75","61.39"
"1150327","00664R","國泰臺灣加權反1","2.30","2.29"
"1150327","00665L","富邦恒生國企正2","9.53","9.77"
"1150327","00666R","富邦恒生國企反1","9.27","9.20"
"1150327","00668","國泰美國道瓊","53.85","54.74"
"1150327","00668K","國泰美國道瓊+U","16.78","17.23"
"1150327","00669R","國泰美國道瓊反1","5.99","5.87"
"1150327","00670L","富邦NASDAQ正2","138.30","148.01"
"1150327","00671R","富邦NASDAQ反1","3.06","2.96"
"1150327","00673R","期元大S&P原油反1","18.68","19.35"
"1150327","00674R","期元大S&P黃金反1","5.57","5.06"
"1150327","00675L","富邦臺灣加權正2","181.05","186.24"
"1150327","00676R","富邦臺灣加權反1","7.85","7.79"
"1150327","00678","群益那斯達克生技","35.42","35.52"
"1150327","00680L","元大美債20正2","7.01","7.27"
"1150327","00681R","元大美債20反1","21.08","20.75"
"1150327","00682U","期元大美元指數","20.55","20.45"
"1150327","00683L","期元大美元指正2","21.55","21.30"
"1150327","00684R","期元大美元指反1","15.25","15.32"
"1150327","00685L","群益臺灣加權正2","162.95","167.57"
"1150327","00686R","群益臺灣加權反1","1.41","1.40"
"1150327","00688L","國泰20年美債正2","6.99","7.25"
"1150327","00689R","國泰20年美債反1","22.05","21.64"
"1150327","00690","兆豐藍籌30","52.55","52.32"
"1150327","00692","富邦公司治理","66.10","67.09"
"1150327","00693U","期街口S&P黃豆","22.18","22.26"
"1150327","00700","富邦恒生國企","17.34","17.50"
"1150327","00701","國泰股利精選30","28.82","28.94"
"1150327","00702","國泰標普低波高息","23.59","24.06"
"1150327","00703","台新MSCI中國","19.99","20.48"
"1150327","00706L","期元大S&P日圓正2","19.44","19.74"
"1150327","00707R","期元大S&P日圓反1","","31.82"
"1150327","00708L","期元大S&P黃金正2","89.15","111.43"
"1150327","00709","富邦歐洲","36.21","37.26"
"1150327","00710B","復華彭博非投等債","18.76","18.97"
"1150327","00711B","復華彭博新興債","15.86","16.26"
"1150327","00712","復華富時不動產","8.56","8.94"
"1150327","00713","元大台灣高息低波","51.60","52.17"
"1150327","00714","群益道瓊美國地產","20.05","20.87"
"1150327","00715L","期街口布蘭特正2","55.20","48.95"
"1150327","00717","富邦美國特別股","14.85","14.98"
"1150327","00728","第一金工業30","44.68","44.23"
"1150327","00730","富邦臺灣優質高息","23.01","22.92"
"1150327","00731","復華富時高息低波","70.50","71.31"
"1150327","00733","富邦臺灣中小","57.10","55.54"
"1150327","00735","國泰臺韓科技","66.50","68.06"
"1150327","00736","國泰新興市場","27.73","28.49"
"1150327","00737","國泰AI機器人","32.65","33.79"
"1150327","00738U","期元大道瓊白銀","56.85","65.34"
"1150327","00739","元大MSCI A股","26.58","27.23"
"1150327","00752","中信中國50","23.86","24.39"
"1150327","00753L","中信中國50正2","10.25","10.76"
"1150327","00757","統一FANG+","104.55","109.44"
"1150327","00762","元大全球AI","79.65","82.12"
"1150327","00763U","期街口道瓊銅","30.19","31.11"
"1150327","00770","國泰北美科技","49.82","51.37"
"1150327","00771","元大US高息特別股","15.96","16.15"
"1150327","00775B","新光投等債15+","32.16","32.51"
"1150327","00783","富邦中証500","27.34","28.35"
"1150327","00830","國泰費城半導體","54.60","55.07"
"1150327","00850","元大臺灣ESG永續","62.85","63.02"
"1150327","00851","台新全球AI","54.45","56.52"
"1150327","00852L","國泰美國道瓊正2","27.80","28.96"
"1150327","00861","元大全球未來通訊","64.00","64.89"
"1150327","00865B","國泰US短期公債","48.25","48.07"
"1150327","00875","國泰網路資安","38.45","38.17"
"1150327","00876","元大全球5G","61.85","62.66"
"1150327","00878","國泰永續高股息","22.39","22.41"
"1150327","00881","國泰台灣科技龍頭","36.99","36.68"
"1150327","00882","中信中國高股息","15.59","15.93"
"1150327","00885","富邦越南","16.83","17.58"
"1150327","00891","中信關鍵半導體","24.21","24.10"
"1150327","00892","富邦台灣半導體","29.46","28.24"
"1150327","00893","國泰智能電動車","33.30","33.45"
"1150327","00894","中信小資高價30","34.24","33.35"
"1150327","00895","富邦未來車","39.25","40.12"
"1150327","00896","中信綠能及電動車","20.93","21.34"
"1150327","00897","富邦基因免疫生技","9.66","9.83"
"1150327","00898","國泰基因免疫革命","8.02","8.06"
"1150327","00899","FT潔淨能源","23.68","23.34"
"1150327","00900","富邦特選高股息30","14.08","14.27"
"1150327","00901","永豐智能車供應鏈","29.68","29.80"
"1150327","00902","中信電池及儲能","14.42","14.18"
"1150327","00903","富邦元宇宙","15.26","15.89"
"1150327","00904","新光臺灣半導體30","28.48","28.75"
"1150327","00905","FT臺灣Smart","19.68","19.64"
"1150327","00907","永豐優息存股","14.74","15.06"
"1150327","00908","富邦入息REITs+","13.48","13.90"
"1150327","00909","國泰數位支付服務","38.47","39.27"
"1150327","00910","第一金太空衛星","60.30","56.73"
"1150327","00911","兆豐洲際半導體","36.01","36.48"
"1150327","00912","中信臺灣智慧50","24.58","24.58"
"1150327","00913","兆豐台灣晶圓製造","29.95","29.81"
"1150327","00915","凱基優選高股息30","23.38","23.45"
"1150327","00916","國泰全球品牌50","24.83","25.62"
"1150327","00917","中信特選金融","20.30","20.48"
"1150327","00918","大華優利高填息30","22.17","22.89"
"1150327","00919","群益台灣精選高息","22.52","23.32"
"1150327","00920","富邦ESG綠色電力","21.36","21.04"
"1150327","00921","兆豐龍頭等權重","18.56","18.81"
"1150327","00922","國泰台灣領袖50","27.94","29.36"
"1150327","00923","群益台ESG低碳50","28.82","28.89"
"1150327","00924","復華S&P500成長","27.02","28.02"
"1150327","00926","凱基全球菁英55","22.38","23.04"
"1150327","00927","群益半導體收益","24.48","24.55"
"1150327","00929","復華台灣科技優息","19.42","19.48"
"1150327","00930","永豐ESG低碳高息","17.30","17.59"
"1150327","00932","兆豐永續高息等權","14.72","14.59"
"1150327","00934","中信成長高股息","21.12","21.62"
"1150327","00935","野村臺灣新科技50","37.78","37.85"
"1150327","00936","台新永續高息中小","17.73","17.57"
"1150327","00938","凱基優選30","18.49","18.57"
"1150327","00939","統一台灣高息動能","15.51","15.73"
"1150327","00940","元大台灣價值高息","9.67","9.68"
"1150327","00941","中信上游半導體","21.68","21.68"
"1150327","00943","兆豐電子高息等權","15.27","14.95"
